from,to,layer
node19,node73,2
node33,node23,2
node27,node28,5
node21,node62,1
node71,node8,5
node42,node65,4
node35,node8,3
node15,node69,5
node66,node53,5
node52,node19,1
node48,node27,1
node33,node45,5
node11,node57,3
node4,node67,1
node47,node34,4
node36,node70,1
node43,node74,4
node34,node52,3
node56,node46,4
node10,node29,5
node24,node11,1
node39,node4,3
node3,node19,2
node26,node20,4
node9,node65,2
node53,node45,5
node42,node37,2
node57,node15,3
node72,node4,2
node70,node5,3
node58,node44,5
node32,node75,1
node27,node28,1
node43,node33,2
node34,node67,2
node51,node42,1
node38,node60,3
node51,node32,1
node40,node37,4
node35,node68,2
node59,node44,5
node34,node66,2
node35,node15,5
node6,node11,3
node5,node19,4
node33,node41,4
node3,node21,5
node66,node41,3
node34,node15,2
node14,node32,3
node44,node40,1
node6,node37,2
node50,node34,1
node67,node15,2
node52,node14,2
node71,node31,4
node36,node69,4
node22,node71,4
node61,node4,1
node17,node25,3
node48,node6,5
node59,node26,4
node62,node42,4
node45,node38,1
node4,node75,1
node75,node19,3
node50,node18,2
node73,node17,3
node11,node29,3
node3,node4,3
node67,node26,3
node62,node75,3
node75,node32,4
node46,node52,2
node3,node9,1
node72,node55,5
node13,node32,3
node23,node62,3
node24,node56,3
node29,node60,4
node59,node20,1
node7,node50,2
node7,node1,4
node69,node33,3
node4,node22,2
node75,node36,2
node10,node45,2
node20,node3,3
node73,node28,1
node17,node45,1
node64,node39,4
node44,node11,5
node16,node1,4
node5,node39,3
node35,node42,1
node30,node21,5
node34,node5,2
node44,node67,3
node12,node21,5
node14,node60,4
node38,node45,3
node24,node63,4
node74,node65,3
node29,node3,4
node75,node20,4
node33,node39,3
node46,node38,3
node10,node65,3
node37,node44,2
node75,node64,2
node10,node61,3
node7,node1,3
node70,node49,1
node58,node24,2
node70,node63,1
node7,node12,1
node37,node2,2
node40,node33,5
node59,node22,5
node72,node11,3
node7,node40,5
node24,node66,4
node2,node26,3
node6,node66,5
node56,node38,2
node57,node29,5
node35,node24,2
node32,node3,5
node23,node32,2
node47,node12,3
node25,node61,4
node54,node71,2
node45,node28,2
node31,node60,2
node67,node5,5
node49,node18,2
node43,node26,1
node41,node58,5
node71,node54,1
node65,node56,3
node11,node50,1
node61,node17,5
node48,node63,3
node20,node59,3
node6,node16,5
node28,node17,4
node26,node61,3
node70,node35,3
node53,node36,4
node63,node24,2
node75,node52,4
node68,node34,1
node48,node50,4
node17,node73,1
node60,node47,5
node59,node34,2
node60,node9,2
node28,node18,4
node50,node19,1
node20,node6,4
node47,node56,4
node20,node32,2
node44,node8,4
node68,node15,1
node47,node44,1
node42,node40,5
node5,node62,2
node46,node49,2
node15,node52,3
node58,node64,2
node20,node30,2
node33,node36,4
node70,node32,3
node29,node7,2
node65,node42,2
node50,node33,1
node44,node29,5
node12,node60,4
node74,node58,1
node35,node71,2
node27,node70,4
node41,node71,3
node1,node16,5
node21,node34,1
node30,node28,4
node68,node3,2
node44,node7,5
node74,node38,4
node67,node68,3
node23,node17,1
node39,node45,3
node59,node12,2
node39,node73,5
node71,node23,1
node72,node1,5
node25,node11,5
node50,node65,4
node53,node1,5
node43,node50,1
node3,node30,2
node4,node71,2
node68,node71,3
node29,node17,1
node14,node68,5
node65,node52,3
node46,node68,2
node33,node73,1
node1,node13,4
node25,node1,1
node10,node42,2
node17,node44,1
node8,node42,4
node55,node68,1
node42,node37,3
node2,node21,4
node2,node49,1
node35,node24,3
node31,node66,5
node55,node15,1
node25,node55,1
node53,node40,4
node74,node2,3
node6,node75,5
node71,node65,3
node74,node49,4
node12,node5,4
node60,node14,4
node9,node29,1
node44,node11,3
node40,node62,1
node12,node54,2
node2,node20,4
node46,node26,2
node63,node55,1
node69,node58,4
node26,node74,2
node68,node41,3
node56,node46,2
node74,node35,2
node32,node73,1
node68,node65,4
node49,node66,2
node54,node69,4
node26,node65,4
node56,node28,5
node64,node27,3
node51,node14,3
node57,node23,5
node26,node2,3
