from,to,layer
node10,node57,4
node41,node6,5
node21,node39,4
node25,node58,3
node24,node37,4
node4,node6,4
node24,node61,5
node17,node7,1
node67,node37,1
node75,node17,3
node40,node64,4
node50,node11,4
node49,node45,1
node28,node40,2
node72,node51,5
node53,node12,5
node16,node64,4
node17,node44,5
node74,node20,5
node36,node47,3
node49,node8,2
node53,node2,5
node62,node17,1
node30,node27,4
node49,node64,5
node12,node67,2
node60,node31,5
node25,node44,1
node59,node3,1
node15,node41,5
node20,node74,1
node27,node50,1
node31,node66,2
node3,node44,1
node72,node9,2
node42,node72,1
node51,node34,3
node47,node62,2
node55,node26,1
node54,node66,3
node57,node17,5
node23,node45,4
node51,node16,1
node17,node53,3
node21,node25,5
node72,node51,4
node28,node59,4
node33,node63,1
node17,node52,1
node68,node51,3
node34,node32,2
node55,node2,2
node8,node69,5
node68,node5,5
node4,node44,3
node17,node38,4
node2,node67,2
node29,node19,2
node64,node57,3
node21,node40,2
node33,node5,2
node9,node59,1
node16,node10,1
node59,node26,1
node28,node49,4
node24,node56,2
node65,node28,3
node28,node25,3
node19,node43,1
node11,node13,2
node45,node29,4
node20,node55,3
node53,node40,2
node59,node16,4
node22,node48,1
node52,node5,5
node52,node4,2
node72,node59,1
node51,node40,4
node40,node17,2
node57,node21,3
node7,node3,5
node23,node3,4
node6,node49,3
node36,node66,2
node1,node63,5
node61,node8,3
node64,node11,1
node62,node2,4
node40,node55,1
node22,node17,4
node64,node5,5
node72,node57,5
node71,node31,2
node6,node21,4
node42,node56,4
node31,node6,4
node65,node12,4
node2,node18,4
node30,node17,3
node74,node73,4
node73,node54,5
node1,node38,5
node73,node27,3
node12,node7,4
node46,node14,5
node6,node56,1
node61,node52,5
node53,node46,2
node4,node6,3
node49,node56,5
node20,node61,1
node63,node14,2
node38,node17,2
node29,node72,3
node60,node6,1
node75,node45,1
node68,node66,2
node71,node8,3
node34,node8,1
node13,node8,1
node66,node52,2
node19,node45,5
node5,node49,2
node4,node58,2
node40,node9,4
node10,node30,1
node35,node16,5
node26,node65,5
node39,node69,3
node22,node52,2
node66,node73,1
node51,node6,4
node72,node19,1
node74,node40,5
node66,node2,4
node29,node19,5
node73,node38,5
node33,node54,1
node53,node31,2
node41,node62,5
node13,node51,3
node54,node61,4
node27,node1,2
node53,node14,3
node56,node23,1
node14,node23,3
node3,node26,1
node20,node23,5
node8,node55,3
node48,node5,1
node44,node70,1
node9,node66,3
node72,node68,5
node27,node61,1
node74,node11,1
node21,node29,4
node12,node4,1
node47,node48,3
node72,node73,1
node36,node11,4
node29,node17,1
node8,node10,4
node45,node69,3
node28,node35,4
node48,node11,4
node14,node50,1
node59,node64,1
node6,node65,3
node18,node71,1
node24,node17,3
node75,node19,5
node7,node67,3
node50,node48,4
node13,node46,4
node22,node23,4
node46,node3,2
node74,node35,3
node1,node53,1
node63,node26,5
node71,node60,3
node40,node6,1
node33,node52,1
node35,node29,4
node13,node37,5
node71,node51,2
node22,node68,3
node71,node32,5
node47,node24,4
node48,node64,5
node66,node73,3
node40,node28,2
node46,node5,5
node65,node22,4
node14,node30,5
node47,node45,2
node4,node71,4
node71,node46,3
node74,node17,2
node16,node23,4
node55,node40,3
node73,node72,1
node33,node2,1
node45,node65,3
node35,node70,2
node74,node16,4
node55,node67,1
node33,node46,4
node37,node42,5
node54,node50,1
node35,node45,1
node31,node40,2
node35,node27,2
node50,node46,5
node48,node35,5
node43,node1,2
node36,node74,5
node6,node3,5
node63,node58,2
node24,node65,3
node51,node40,1
node52,node47,1
node43,node67,2
node65,node3,1
node14,node75,2
node20,node69,2
node45,node62,4
node64,node69,2
node52,node27,5
node54,node30,2
node15,node32,3
node54,node70,3
node34,node45,3
node64,node69,4
node28,node72,4
node11,node56,1
node66,node64,1
node67,node32,3
node70,node42,4
node7,node56,5
node42,node38,1
node8,node43,2
node38,node69,1
node64,node18,4
node32,node23,4
node49,node50,5
node2,node13,4
node6,node48,4
node7,node23,3
