from,to,layer
node12,node79,5
node108,node118,2
node80,node25,5
node18,node89,5
node2,node41,1
node43,node18,4
node16,node43,5
node88,node38,1
node97,node112,1
node54,node52,2
node108,node98,2
node81,node24,3
node54,node114,4
node100,node23,5
node111,node41,3
node99,node77,1
node38,node45,5
node7,node6,2
node103,node115,5
node83,node9,2
node115,node12,4
node65,node116,2
node108,node11,5
node23,node82,4
node41,node6,5
node28,node13,2
node123,node26,4
node57,node82,3
node11,node114,1
node3,node105,3
node122,node47,3
node1,node8,5
node70,node18,5
node75,node100,1
node102,node105,1
node93,node122,1
node59,node116,4
node83,node82,1
node64,node88,4
node74,node71,4
node33,node66,2
node56,node9,1
node44,node121,1
node110,node67,4
node48,node43,4
node97,node56,3
node37,node110,1
node61,node100,4
node104,node21,5
node46,node20,3
node46,node102,3
node107,node40,2
node51,node48,5
node22,node27,2
node12,node64,2
node67,node81,1
node77,node124,1
node30,node67,5
node47,node54,3
node84,node123,5
node100,node91,1
node100,node121,3
node91,node112,5
node111,node12,1
node4,node50,2
node9,node97,4
node50,node85,3
node41,node119,2
node79,node41,3
node108,node105,1
node90,node24,2
node17,node57,4
node116,node99,1
node88,node70,2
node72,node95,2
node124,node37,2
node121,node98,5
node11,node108,3
node101,node67,1
node88,node81,3
node54,node103,3
node103,node39,4
node56,node86,2
node104,node109,5
node42,node83,4
node34,node15,3
node105,node41,2
node112,node8,2
node53,node44,1
node96,node5,2
node43,node90,3
node56,node28,2
node106,node63,4
node47,node105,3
node20,node89,4
node73,node6,4
node18,node64,4
node80,node38,5
node106,node100,4
node18,node100,5
node117,node56,3
node48,node28,3
node87,node86,1
node84,node30,3
node57,node78,2
node30,node115,2
node54,node80,4
node40,node36,5
node65,node38,5
node92,node118,2
node101,node33,5
node96,node99,2
node101,node70,3
node57,node25,1
node103,node67,1
node73,node25,5
node24,node110,4
node68,node7,3
node90,node75,2
node103,node51,1
node59,node22,1
node116,node72,4
node88,node106,3
node70,node45,1
node67,node90,5
node83,node110,4
node58,node98,5
node104,node35,5
node21,node119,2
node88,node43,2
node92,node81,4
node56,node98,5
node101,node11,3
node67,node99,1
node56,node26,5
node87,node60,4
node94,node51,4
node12,node14,4
node95,node84,5
node17,node70,3
node67,node82,5
node120,node44,2
node45,node26,5
node107,node10,4
node34,node21,2
node43,node2,5
node92,node94,3
node116,node43,4
node43,node35,3
node16,node57,4
node112,node49,5
node118,node8,3
node70,node1,4
node53,node106,4
node7,node72,1
node3,node5,3
node111,node54,4
node104,node87,1
node1,node45,1
node19,node1,2
node105,node18,3
node34,node54,1
node11,node102,5
node41,node35,4
node30,node59,4
node83,node62,2
node5,node37,2
node24,node101,2
node21,node15,4
node25,node103,4
node22,node7,3
node125,node53,2
node19,node8,2
node110,node34,1
node106,node79,5
node44,node24,5
node114,node88,2
node1,node55,3
node122,node108,2
node68,node63,4
node115,node119,5
node19,node20,2
node20,node104,5
node104,node61,1
node73,node78,4
node96,node89,1
node14,node124,2
node102,node85,3
node93,node94,1
node90,node4,4
node82,node29,5
node31,node93,2
node50,node33,3
node91,node32,5
node55,node41,5
node19,node119,1
node71,node116,2
node35,node105,5
node121,node38,2
node82,node3,4
node38,node63,3
node80,node31,1
node74,node113,4
node29,node3,2
node62,node82,5
node70,node79,3
node13,node119,5
node105,node69,2
node33,node38,5
node75,node72,2
node90,node59,2
node67,node19,4
node20,node7,1
node29,node9,3
node29,node53,3
node122,node103,3
node21,node10,4
node64,node118,3
node32,node15,2
node50,node74,4
node70,node81,2
node39,node22,2
node79,node5,3
node121,node63,4
node24,node16,1
node121,node14,5
node97,node34,5
node1,node31,3
node3,node11,4
node38,node111,4
node102,node113,2
node23,node90,5
node85,node53,2
node119,node116,2
node104,node93,5
node54,node18,3
node20,node69,1
node81,node32,2
node70,node123,4
node58,node70,2
node112,node9,1
node23,node90,4
node84,node121,5
node80,node85,1
node106,node120,4
node56,node85,4
node9,node118,2
node99,node111,5
node101,node25,1
