from,to,layer
node4,node5,2
node47,node57,1
node31,node61,2
node47,node43,2
node30,node51,1
node59,node26,1
node34,node23,2
node27,node59,1
node36,node32,1
node7,node18,1
node65,node18,1
node11,node61,1
node16,node46,2
node60,node32,1
node1,node30,2
node31,node56,2
node59,node64,1
node63,node12,1
node71,node72,2
node38,node49,1
node16,node23,2
node27,node39,2
node64,node38,2
node13,node67,1
node28,node56,1
node49,node56,1
node2,node6,2
node45,node19,2
node22,node64,1
node8,node6,2
node29,node51,1
node40,node47,2
node29,node49,1
node75,node46,1
node67,node36,1
node39,node31,1
node71,node22,1
node51,node16,2
node23,node68,2
node45,node37,1
node2,node29,1
node61,node15,1
node70,node53,2
node22,node19,2
node18,node74,2
node12,node65,1
node4,node68,1
node44,node21,2
node3,node30,1
node72,node44,1
node7,node64,1
node71,node39,1
node23,node44,2
node44,node1,2
node31,node29,2
node42,node58,2
node73,node45,2
node27,node21,2
node75,node1,2
node64,node34,1
node75,node1,1
node34,node16,1
node28,node6,2
node3,node12,1
node48,node2,2
node59,node21,2
node45,node29,2
node12,node70,2
node34,node59,1
node7,node43,2
node37,node43,1
node3,node62,1
node40,node34,1
node31,node3,1
node22,node1,2
node66,node30,2
node42,node29,1
node48,node11,2
node38,node65,1
node57,node10,1
node58,node50,1
node33,node75,2
node36,node18,1
node19,node28,1
node39,node46,2
node72,node67,2
node33,node37,1
node7,node64,2
node61,node34,1
node54,node14,2
node11,node42,2
node65,node68,2
node20,node34,2
node70,node9,1
node16,node13,1
node17,node27,1
node31,node48,2
node46,node49,2
node58,node6,2
node15,node17,1
node52,node7,2
node1,node19,2
node66,node25,1
node28,node37,1
node21,node25,2
node57,node13,2
node23,node52,2
node65,node69,2
node48,node17,1
node4,node32,1
node29,node33,2
node58,node48,2
node11,node9,2
node30,node24,2
node18,node20,2
node75,node65,1
node41,node47,2
node4,node5,1
node41,node54,2
node39,node18,1
node47,node28,2
node30,node26,2
node60,node22,2
node65,node61,2
node24,node60,2
node49,node13,1
node42,node35,1
node55,node67,2
node8,node41,1
node41,node72,2
node40,node48,2
node20,node53,1
node20,node12,2
node12,node71,2
node7,node32,1
node46,node49,1
node73,node17,2
node23,node29,1
node70,node13,2
node38,node1,1
node52,node10,1
node52,node3,1
node6,node62,1
node31,node6,1
node5,node52,1
node38,node57,1
node16,node23,1
node41,node45,1
node13,node23,1
node26,node3,1
node45,node73,1
node36,node43,1
node26,node3,2
node40,node56,1
node54,node70,2
node62,node47,2
node18,node38,2
node43,node24,2
node14,node23,2
node19,node69,2
node27,node15,2
node21,node54,1
node20,node59,2
node50,node74,1
node20,node53,2
node68,node56,1
node70,node12,1
node36,node50,1
node8,node49,2
node50,node45,2
node70,node51,2
node8,node58,1
node6,node15,2
node37,node11,2
node74,node40,1
node1,node65,2
node5,node35,1
node70,node34,1
node53,node22,1
node8,node65,1
node43,node25,2
node68,node37,2
node33,node74,1
node56,node72,1
node50,node60,2
node41,node19,2
node49,node69,2
node45,node32,1
node54,node4,2
node9,node34,1
node17,node4,1
node21,node71,2
node12,node18,2
node62,node16,1
node33,node27,2
node24,node16,1
node48,node16,1
node62,node4,1
node4,node31,1
node19,node50,2
node55,node58,2
node59,node64,2
node55,node67,1
node6,node29,2
node61,node59,1
node51,node24,1
node4,node72,2
node27,node34,1
node40,node51,2
node34,node64,2
node44,node70,1
node34,node11,2
node29,node13,1
node2,node38,1
node2,node29,2
node3,node45,2
node53,node6,2
node39,node9,1
node14,node66,2
node22,node5,1
node18,node56,2
node38,node15,2
node75,node74,1
node36,node6,1
node59,node71,2
node60,node32,2
node66,node48,2
node15,node26,1
node18,node72,1
node16,node51,1
node31,node1,2
node15,node72,1
node24,node49,2
node60,node43,2
node44,node25,1
node41,node50,1
node56,node3,2
node24,node13,1
node11,node40,1
node53,node74,2
node69,node59,2
node5,node34,2
node7,node26,2
node49,node41,2
node11,node53,2
node8,node64,1
node12,node74,2
node16,node41,1
node12,node72,2
