from,to,layer
node37,node150,1
node84,node14,1
node1,node48,2
node129,node49,2
node69,node25,1
node13,node30,2
node142,node96,2
node100,node144,2
node42,node70,1
node145,node15,2
node7,node47,1
node147,node39,2
node18,node94,1
node62,node150,1
node10,node111,1
node138,node77,2
node81,node54,1
node77,node94,2
node114,node148,1
node127,node114,2
node139,node26,2
node6,node66,2
node65,node100,2
node56,node86,2
node127,node46,2
node72,node14,2
node136,node55,2
node131,node72,1
node74,node87,2
node147,node146,2
node128,node111,2
node98,node133,1
node52,node94,2
node69,node121,1
node113,node57,2
node89,node120,2
node3,node57,1
node98,node33,1
node88,node81,1
node30,node75,1
node56,node90,1
node57,node85,2
node47,node101,2
node20,node30,2
node122,node88,1
node43,node56,2
node141,node140,2
node2,node7,2
node27,node60,2
node121,node52,2
node132,node91,1
node78,node100,2
node124,node138,2
node111,node100,2
node78,node28,1
node72,node39,1
node20,node48,2
node18,node92,2
node144,node104,2
node96,node48,2
node74,node136,2
node79,node134,2
node111,node113,1
node39,node123,2
node35,node2,1
node33,node72,2
node87,node21,2
node135,node12,1
node60,node136,1
node4,node135,1
node100,node92,1
node18,node117,1
node33,node105,1
node91,node66,1
node15,node108,2
node4,node34,1
node38,node32,1
node93,node50,1
node22,node148,2
node119,node14,2
node145,node88,2
node104,node115,2
node145,node63,2
node99,node70,2
node44,node120,1
node95,node69,2
node144,node99,2
node37,node70,2
node39,node40,1
node98,node20,1
node68,node18,1
node94,node12,2
node118,node9,2
node8,node136,2
node5,node125,1
node103,node141,1
node76,node145,2
node121,node81,2
node51,node106,1
node115,node7,1
node128,node27,1
node104,node113,1
node90,node32,2
node128,node57,1
node90,node134,2
node57,node36,1
node131,node19,1
node38,node40,2
node76,node41,1
node93,node26,2
node4,node98,2
node110,node148,2
node129,node51,2
node109,node57,2
node29,node115,1
node10,node39,2
node17,node40,1
node5,node28,1
node11,node64,1
node105,node3,2
node59,node90,1
node39,node148,1
node98,node39,1
node5,node74,1
node42,node121,2
node88,node96,1
node115,node28,2
node85,node44,1
node106,node91,1
node123,node41,2
node51,node82,2
node36,node11,1
node77,node74,1
node75,node30,2
node60,node13,2
node141,node82,2
node131,node8,2
node49,node98,2
node76,node23,1
node17,node28,1
node93,node51,2
node91,node128,1
node112,node106,1
node146,node122,2
node17,node64,1
node141,node48,1
node113,node24,2
node118,node9,1
node109,node142,2
node128,node63,1
node37,node138,1
node61,node113,2
node9,node130,1
node126,node102,1
node98,node135,2
node9,node122,1
node1,node60,2
node73,node69,2
node117,node145,2
node25,node131,2
node137,node26,1
node31,node80,1
node114,node93,1
node105,node59,1
node113,node51,2
node73,node87,2
node85,node136,1
node73,node6,2
node49,node109,2
node53,node136,2
node51,node132,2
node104,node63,1
node51,node80,2
node57,node16,1
node59,node52,2
node19,node18,1
node113,node128,1
node45,node95,2
node109,node16,2
node2,node90,2
node56,node150,1
node74,node112,2
node76,node142,1
node125,node121,1
node140,node17,1
node47,node104,1
node47,node37,1
node13,node125,1
node28,node117,1
node138,node10,1
node55,node139,1
node32,node23,1
node48,node145,2
node14,node9,1
node110,node106,2
node48,node53,1
node80,node41,2
node71,node97,2
node95,node86,1
node19,node83,1
node34,node64,1
node148,node97,1
node29,node133,1
node42,node75,2
node14,node111,1
node99,node115,1
node70,node78,2
node113,node1,2
node86,node57,2
node112,node128,1
node78,node59,1
node49,node25,2
node70,node21,1
node41,node45,2
node114,node85,1
node71,node61,1
node113,node59,1
node26,node65,2
node135,node34,1
node56,node51,2
node112,node40,1
node3,node115,1
node12,node15,1
node92,node146,1
node29,node150,1
node21,node122,1
node91,node19,2
node66,node16,2
node64,node101,2
node1,node138,1
node66,node128,2
node69,node150,2
node61,node83,1
node26,node130,2
node22,node141,1
node25,node62,2
node102,node86,1
node149,node41,2
node108,node56,1
node52,node70,1
node133,node2,2
node140,node127,1
node145,node52,1
node126,node56,1
node134,node109,2
node23,node62,1
node48,node117,1
node5,node84,1
node60,node81,1
node20,node4,1
node148,node14,1
node70,node45,2
node15,node82,2
node118,node27,2
node126,node63,2
node100,node25,2
node15,node27,1
node10,node57,2
node52,node91,1
node83,node20,2
node51,node146,1
node91,node44,2
node66,node134,2
node8,node6,2
node93,node133,1
node108,node95,1
node73,node42,2
node109,node84,2
node12,node114,1
node86,node14,2
node131,node70,1
node15,node4,1
node109,node127,1
node52,node19,2
