from,to,layer
node37,node18,3
node44,node39,2
node16,node37,1
node25,node40,1
node13,node43,5
node33,node49,5
node16,node45,2
node36,node46,4
node10,node14,5
node3,node31,5
node50,node12,2
node34,node16,2
node34,node16,5
node49,node4,2
node26,node30,2
node32,node9,5
node2,node13,2
node43,node28,3
node18,node35,1
node13,node34,4
node15,node44,4
node38,node35,4
node48,node27,4
node48,node28,1
node45,node8,1
node46,node21,4
node23,node13,4
node46,node21,1
node24,node18,5
node47,node28,1
node35,node19,4
node42,node37,1
node44,node34,3
node16,node19,3
node20,node9,3
node11,node31,1
node16,node30,3
node42,node20,1
node16,node11,1
node40,node34,5
node35,node20,4
node28,node47,2
node13,node6,2
node12,node25,1
node4,node6,5
node37,node17,3
node36,node4,3
node1,node31,2
node7,node47,2
node17,node18,4
node20,node9,1
node29,node9,2
node49,node32,5
node30,node6,4
node20,node12,1
node29,node15,3
node3,node28,2
node50,node48,4
node45,node10,2
node3,node35,1
node41,node26,5
node9,node12,4
node29,node36,3
node41,node31,2
node3,node12,4
node31,node29,3
node31,node26,4
node47,node18,1
node48,node50,3
node18,node27,4
node47,node42,2
node14,node50,5
node1,node37,1
node10,node38,1
node17,node10,4
node36,node23,3
node47,node31,1
node14,node30,3
node41,node37,2
node26,node32,5
node29,node41,1
node4,node5,1
node44,node30,2
node5,node35,3
node17,node41,1
node1,node43,3
node48,node32,1
node33,node19,4
node11,node22,3
node25,node32,4
node15,node20,3
node18,node19,4
node20,node29,1
node37,node5,5
node17,node36,5
node45,node39,3
node15,node48,2
node44,node9,5
node34,node20,1
node17,node15,2
node12,node40,4
node32,node43,4
node15,node16,1
node13,node2,2
node31,node4,4
node39,node17,2
node43,node10,5
node33,node39,1
node37,node10,3
node27,node37,2
node18,node35,5
node2,node28,1
node46,node29,1
node42,node27,3
node7,node5,5
node29,node45,4
node33,node41,1
node10,node29,3
node13,node11,2
node23,node1,3
node31,node42,4
node45,node27,3
node2,node23,2
node3,node30,4
node36,node10,2
node50,node43,4
node3,node22,3
node4,node33,5
node45,node13,3
node24,node39,3
node37,node14,1
node26,node23,1
node24,node41,1
node4,node49,3
node26,node22,1
node24,node18,4
node44,node32,4
node33,node49,2
node35,node46,5
node30,node8,2
node15,node43,4
node1,node4,3
node45,node41,1
node17,node25,3
node12,node4,2
node9,node22,3
node14,node26,4
node27,node45,3
node1,node6,4
node28,node24,5
node50,node1,3
node16,node28,5
node25,node12,1
node46,node26,5
node13,node2,3
node30,node9,1
node46,node25,2
node5,node4,1
node49,node28,4
node33,node32,4
node38,node40,4
node24,node39,1
node37,node43,3
node9,node18,5
node12,node5,4
node14,node5,1
node14,node26,3
node40,node15,2
node8,node30,1
node12,node5,1
node27,node36,3
node27,node5,4
node6,node10,4
node20,node22,4
node18,node15,1
node38,node8,3
node41,node43,5
node10,node13,1
node30,node40,3
node14,node35,3
node28,node11,2
node15,node26,2
node21,node23,1
node38,node1,4
node11,node6,2
node7,node35,2
node26,node39,5
node32,node9,3
node13,node40,4
node46,node38,3
node34,node36,2
node8,node9,5
node40,node7,5
node20,node18,1
node11,node8,1
node14,node2,2
node6,node22,4
node24,node48,1
node11,node29,3
node40,node30,4
node22,node44,1
node28,node22,1
node14,node18,5
node45,node9,4
node39,node2,5
node11,node9,4
node27,node6,4
node14,node27,4
node41,node46,2
node43,node38,3
node7,node15,2
node35,node41,2
node10,node31,5
node49,node33,2
node49,node20,5
node3,node5,4
node17,node33,3
node33,node6,1
node22,node47,4
node32,node34,4
node48,node23,5
node31,node1,2
node28,node2,2
node24,node12,3
node25,node5,5
node12,node6,2
node10,node26,4
node20,node9,4
node35,node39,1
node39,node36,4
node20,node44,3
node11,node44,1
node14,node27,2
node14,node34,1
node19,node7,2
node50,node37,3
node13,node22,3
node27,node31,3
node34,node45,4
node46,node9,4
node37,node27,5
node13,node32,3
node16,node20,5
node9,node37,5
node2,node42,3
node10,node42,5
node41,node6,5
node33,node42,3
node49,node44,4
