from,to,layer
node46,node13,1
node31,node4,4
node38,node21,2
node50,node47,5
node13,node32,4
node39,node48,1
node43,node41,4
node7,node20,2
node26,node19,4
node50,node17,3
node27,node40,4
node17,node35,5
node48,node44,4
node1,node45,3
node12,node28,1
node18,node39,5
node41,node35,3
node41,node10,3
node7,node30,2
node32,node24,4
node14,node30,1
node8,node33,4
node26,node43,2
node19,node25,1
node8,node32,4
node38,node17,4
node38,node7,1
node25,node47,3
node40,node16,1
node49,node45,3
node17,node27,3
node20,node21,2
node43,node23,4
node14,node50,2
node43,node12,3
node3,node31,5
node37,node47,2
node25,node43,1
node11,node37,2
node5,node10,2
node11,node6,1
node5,node8,1
node23,node9,4
node45,node26,5
node28,node8,3
node44,node32,5
node13,node14,5
node40,node6,1
node45,node5,1
node9,node7,5
node44,node41,3
node20,node9,5
node39,node4,1
node40,node20,5
node31,node50,3
node41,node39,2
node21,node32,3
node34,node18,5
node4,node46,1
node44,node8,5
node15,node5,2
node5,node41,4
node33,node37,5
node18,node46,5
node36,node28,2
node10,node40,1
node23,node28,2
node45,node10,4
node17,node44,3
node11,node39,3
node34,node14,4
node39,node11,5
node16,node47,4
node39,node4,5
node16,node9,1
node44,node47,2
node5,node10,3
node8,node16,4
node23,node10,5
node49,node46,1
node34,node35,2
node4,node15,2
node16,node20,5
node40,node10,2
node41,node16,3
node29,node30,2
node5,node46,3
node22,node44,5
node47,node7,1
node43,node45,4
node11,node8,2
node46,node9,3
node1,node9,3
node24,node2,3
node24,node9,2
node17,node34,1
node32,node13,1
node1,node49,3
node34,node14,3
