from,to,layer
node46,node54,3
node51,node74,5
node30,node73,4
node19,node11,4
node23,node16,2
node60,node54,5
node20,node69,3
node75,node15,1
node24,node3,5
node41,node54,2
node34,node62,5
node53,node59,1
node4,node22,2
node27,node34,5
node45,node55,4
node22,node53,3
node66,node34,5
node31,node23,2
node67,node30,1
node36,node56,2
node7,node16,5
node45,node66,4
node14,node37,1
node2,node22,5
node2,node43,4
node67,node9,3
node13,node30,4
node66,node56,1
node45,node2,3
node39,node57,5
node5,node62,2
node59,node9,3
node45,node32,4
node52,node15,1
node43,node72,2
node22,node17,5
node6,node59,3
node49,node10,5
node57,node22,4
node7,node31,1
node39,node58,2
node63,node13,3
node1,node59,2
node18,node3,2
node12,node54,3
node26,node53,1
node43,node65,3
node29,node43,1
node39,node9,5
node17,node36,3
node59,node20,5
node65,node26,2
node53,node57,1
node1,node22,4
node44,node20,1
node29,node12,2
node2,node43,2
node52,node49,4
node46,node6,2
node23,node54,3
node30,node59,1
node8,node25,3
node46,node75,5
node59,node25,5
node62,node72,3
node74,node72,4
node42,node36,4
node53,node20,5
node7,node19,2
node11,node65,5
node51,node8,4
node29,node68,4
node70,node19,2
node63,node1,1
node40,node3,1
node67,node45,4
node59,node6,4
node14,node5,2
node44,node70,2
node47,node70,3
node40,node11,2
node16,node36,3
node74,node30,3
node27,node41,5
node14,node23,4
node23,node38,4
node8,node19,1
node6,node1,4
node54,node46,4
node57,node44,1
node40,node11,4
node38,node72,1
node62,node20,2
node71,node50,5
node29,node39,1
node65,node58,3
node7,node33,5
node55,node13,1
node34,node40,2
node18,node64,3
node5,node34,4
node49,node8,4
node75,node51,4
node23,node37,2
node24,node30,3
node54,node4,3
node16,node64,3
node37,node64,3
node46,node27,1
node69,node32,2
node5,node51,3
node16,node62,2
node17,node50,5
node65,node5,3
node44,node23,2
node42,node11,5
node4,node51,5
node69,node7,1
node1,node10,3
node40,node2,4
node47,node64,5
node35,node67,2
node71,node58,1
node53,node44,2
node34,node70,5
node14,node55,3
node19,node15,5
node17,node73,5
node6,node51,4
node12,node61,1
node13,node12,1
node16,node27,5
node48,node62,4
node25,node44,5
node8,node70,1
node66,node13,1
node11,node53,1
node54,node47,5
node20,node42,1
node5,node43,4
node3,node47,2
node56,node65,4
node75,node64,5
node20,node17,4
node31,node7,1
node28,node73,5
node15,node65,1
node7,node62,5
node50,node59,4
node41,node27,2
node56,node27,5
node71,node14,2
node61,node12,4
node43,node72,1
node23,node51,1
node57,node25,1
node33,node30,1
node58,node34,5
node33,node27,2
node1,node20,3
node29,node33,4
node50,node67,5
node46,node68,3
node51,node12,3
node26,node9,5
node19,node28,4
node30,node73,1
node66,node18,5
node61,node48,5
node20,node15,4
node68,node65,3
node66,node22,3
node54,node9,5
node46,node14,5
node5,node74,4
node58,node75,2
node38,node66,1
node61,node27,5
node59,node34,2
node20,node62,5
node47,node8,2
node42,node40,1
node57,node4,3
node11,node66,4
node6,node11,4
node69,node74,3
node49,node9,1
node71,node66,4
node8,node10,4
node38,node7,1
node41,node35,2
node58,node38,5
node7,node33,4
node43,node21,2
node3,node41,5
node8,node50,3
node63,node64,3
node33,node2,2
node36,node58,5
node44,node72,4
node4,node37,1
node65,node63,3
node29,node21,4
node59,node5,2
node26,node67,5
node55,node20,1
node49,node54,5
node19,node8,4
node58,node10,4
node68,node24,4
node48,node55,3
node59,node65,4
node38,node27,4
node67,node38,4
node20,node33,4
node28,node17,5
node11,node20,1
node22,node46,1
node33,node51,2
node3,node60,1
node19,node11,2
node58,node73,5
node35,node54,2
node48,node51,2
node31,node6,2
node65,node70,4
node12,node59,1
node40,node75,4
node68,node69,4
node18,node1,5
node44,node39,2
node15,node56,1
node40,node15,4
node4,node75,1
node33,node44,1
node24,node22,1
node36,node30,1
node65,node7,4
node17,node74,2
node10,node71,3
node13,node38,1
node51,node12,1
node42,node4,1
node66,node38,2
node67,node17,4
node50,node9,2
node14,node29,3
node13,node50,1
node14,node4,2
