from,to,layer
node56,node76,4
node39,node103,4
node117,node45,2
node96,node102,5
node52,node2,4
node35,node60,1
node95,node94,1
node15,node124,3
node38,node40,1
node101,node71,4
node52,node34,5
node71,node121,3
node60,node65,3
node83,node6,5
node1,node31,4
node15,node93,2
node79,node88,1
node74,node45,4
node57,node54,1
node119,node47,3
node61,node11,4
node90,node12,2
node121,node57,1
node9,node88,1
node108,node107,1
node54,node16,2
node111,node20,3
node87,node70,3
node10,node22,1
node32,node6,2
node83,node38,3
node124,node106,5
node17,node84,4
node29,node118,2
node93,node47,1
node22,node121,4
node66,node87,3
node119,node74,3
node13,node32,1
node85,node84,1
node55,node94,1
node119,node66,4
node82,node78,1
node53,node93,2
node27,node11,3
node91,node20,1
node48,node97,1
node54,node107,4
node31,node116,3
node15,node23,2
node35,node74,1
node52,node56,5
node122,node27,3
node103,node91,5
node22,node58,2
node73,node54,3
node79,node121,1
node60,node92,4
node51,node44,1
node19,node41,1
node25,node89,2
node27,node75,2
node48,node94,2
node29,node97,2
node57,node66,3
node70,node102,1
node5,node31,3
node111,node50,3
node74,node25,1
node62,node96,3
node34,node39,2
node102,node61,4
node40,node116,1
node111,node97,4
node24,node13,5
node38,node84,5
node70,node18,5
node40,node21,4
node44,node4,3
node67,node1,2
node121,node95,5
node73,node70,1
node83,node86,3
node98,node14,3
node21,node45,4
node25,node56,5
node6,node1,2
node65,node1,4
node122,node80,2
node62,node76,4
node120,node100,4
node20,node5,5
node17,node67,2
node81,node58,4
node69,node63,5
node20,node45,4
node57,node98,2
node10,node114,5
node25,node80,4
node48,node72,3
node32,node105,5
node32,node51,2
node121,node101,4
node90,node97,5
node69,node31,1
node92,node69,5
node30,node31,1
node51,node48,4
node41,node94,4
node110,node55,4
node15,node10,5
node92,node118,2
node34,node80,4
node55,node4,1
node73,node53,3
node84,node50,4
node93,node39,5
node32,node68,1
node45,node61,5
node51,node35,3
node31,node83,1
node75,node114,3
node47,node54,4
node71,node101,2
node17,node37,1
node115,node59,4
node42,node86,5
node109,node117,2
node87,node115,5
node100,node66,4
node31,node103,5
node94,node71,2
node40,node121,3
node11,node103,2
node41,node88,2
node28,node99,3
node74,node80,4
node68,node34,1
node95,node3,1
node116,node63,2
node6,node100,2
node51,node22,5
node35,node78,4
node4,node95,3
node54,node30,5
node6,node14,3
node72,node116,3
node95,node121,4
node98,node117,5
node69,node9,5
node45,node42,2
node96,node72,1
node20,node39,2
node63,node29,2
node66,node6,3
node123,node68,1
node7,node33,2
node2,node41,4
node35,node17,1
node71,node86,3
node28,node106,2
node55,node60,4
node89,node103,5
node80,node31,3
node12,node101,4
node3,node88,4
node124,node33,4
node26,node72,1
node58,node40,2
node13,node119,2
node56,node92,4
node24,node121,3
node45,node14,1
node37,node78,2
node85,node5,1
node45,node63,2
node55,node1,1
node38,node67,3
node105,node17,2
node72,node78,4
node92,node113,3
node32,node2,1
node116,node61,4
node71,node3,3
node38,node117,2
node83,node43,2
node103,node61,3
node95,node75,4
node26,node73,1
node97,node114,5
node78,node109,2
node86,node47,1
node72,node56,3
node87,node6,1
node88,node40,2
node14,node102,5
node77,node17,1
node71,node22,1
node61,node34,1
node55,node59,3
node109,node80,3
node8,node88,3
node63,node55,2
node34,node9,2
node45,node43,1
node8,node61,2
node84,node51,1
node66,node42,1
node23,node48,4
node103,node52,1
node112,node79,2
node110,node37,5
node108,node42,2
node91,node49,2
node79,node17,5
node109,node72,3
node15,node73,2
node76,node125,5
node27,node50,5
node32,node117,2
node1,node41,1
node64,node41,5
node24,node33,4
node1,node86,2
node59,node58,1
node36,node32,5
node22,node6,4
node21,node98,3
node33,node18,3
node88,node121,2
node19,node123,1
node4,node19,3
node52,node59,5
node67,node99,2
node66,node21,3
node18,node90,5
node39,node4,3
node70,node58,5
node52,node39,4
node56,node75,5
node66,node39,3
node95,node115,1
node49,node28,3
node74,node21,4
node43,node23,3
node54,node67,5
node16,node59,4
node43,node75,4
node107,node39,4
