from,to,layer
node179,node231,3
node178,node134,2
node71,node99,5
node20,node149,4
node58,node239,5
node175,node3,3
node151,node43,1
node235,node149,5
node76,node214,2
node112,node185,2
node229,node178,3
node24,node30,1
node76,node219,3
node131,node17,4
node221,node89,4
node51,node193,4
node58,node92,4
node89,node164,1
node69,node12,4
node247,node27,4
node96,node128,4
node80,node189,4
node147,node128,1
node57,node4,5
node138,node167,4
node234,node41,1
node125,node97,5
node229,node39,4
node20,node208,4
node21,node95,4
node230,node95,1
node165,node24,4
node162,node37,3
node114,node168,2
node14,node239,4
node110,node66,3
node124,node182,5
node99,node89,4
node224,node109,3
node108,node104,3
node70,node16,1
node199,node157,2
node196,node96,1
node45,node193,3
node5,node110,1
node140,node231,5
node65,node250,1
node23,node53,5
node194,node208,4
node217,node240,2
node77,node118,3
node245,node62,2
node33,node164,5
node140,node21,1
node127,node78,2
node205,node222,4
node81,node250,1
node62,node125,1
node178,node141,5
node160,node241,5
node95,node179,1
node225,node135,5
node126,node57,2
node27,node134,5
node4,node71,4
node142,node106,1
node5,node70,3
node27,node7,5
node241,node120,2
node146,node28,3
node86,node44,5
node16,node113,1
node31,node63,3
node223,node194,5
node230,node87,4
node150,node237,2
node151,node14,1
node215,node75,5
node222,node87,5
node6,node47,2
node126,node135,1
node111,node123,4
node31,node215,3
node133,node73,3
node154,node77,3
node19,node132,4
node46,node117,4
node63,node30,4
node128,node63,4
node46,node133,1
node241,node74,4
node145,node225,1
node146,node226,4
node40,node200,2
node146,node46,1
node111,node106,2
node137,node93,4
node56,node178,2
node149,node32,4
node113,node215,1
node104,node153,5
node197,node57,2
node226,node89,2
node44,node205,4
node77,node159,4
node225,node73,3
node51,node37,5
node61,node127,3
node81,node114,1
node194,node82,4
node243,node27,3
node55,node40,3
node4,node173,3
node75,node217,3
node114,node40,4
node44,node159,3
node182,node167,2
node188,node171,4
node227,node226,5
node6,node203,4
node242,node21,2
node32,node179,2
node43,node58,4
node131,node239,1
node32,node135,1
node205,node194,2
node108,node4,4
node1,node103,5
node30,node3,1
node135,node239,2
node184,node199,4
node5,node114,2
node148,node83,2
node183,node234,5
node211,node84,1
node7,node119,1
node89,node134,2
node186,node136,3
node13,node94,1
node56,node72,5
node17,node33,3
node109,node110,4
node83,node196,2
