from,to,layer
node36,node73,2
node36,node14,2
node63,node37,1
node30,node74,2
node72,node5,1
node37,node17,2
node47,node36,1
node8,node19,1
node53,node54,2
node25,node71,1
node8,node6,2
node36,node37,1
node11,node19,1
node19,node39,1
node25,node54,2
node50,node34,2
node69,node4,1
node52,node43,2
node66,node27,2
node34,node27,1
node14,node5,1
node27,node29,2
node33,node10,1
node26,node33,2
node47,node17,2
node67,node41,1
node27,node74,1
node70,node17,2
node30,node50,2
node24,node50,1
node52,node1,1
node50,node3,2
node2,node25,1
node42,node17,2
node48,node16,1
node75,node60,1
node38,node63,1
node15,node42,2
node6,node74,1
node50,node42,2
node1,node53,1
node72,node17,1
node50,node63,2
node7,node45,2
node49,node16,1
node52,node37,1
node64,node70,1
node39,node74,2
node3,node44,2
node69,node73,2
node60,node50,2
node4,node49,2
node12,node17,1
node1,node74,2
node72,node43,2
node29,node67,1
node1,node28,2
node22,node30,2
node52,node16,1
node28,node55,1
node19,node14,1
node59,node72,1
node66,node46,2
node41,node14,1
node3,node74,2
node23,node43,1
node50,node48,1
node46,node67,1
node57,node63,2
node13,node40,1
node60,node39,1
node38,node52,1
node1,node65,1
node8,node65,2
node14,node50,2
node35,node3,2
node60,node69,1
node68,node5,1
node1,node22,2
node71,node66,1
node1,node66,2
node14,node75,1
node45,node27,1
node63,node61,2
node62,node49,2
node2,node52,1
node73,node22,2
node61,node28,2
node33,node73,2
node54,node39,2
node18,node19,2
node40,node2,2
node58,node12,1
node12,node47,1
node66,node70,2
node51,node32,1
node46,node63,1
node70,node38,2
node22,node23,1
node50,node3,1
node10,node24,2
node74,node33,1
node64,node19,1
node43,node36,2
node18,node21,1
node53,node19,2
node65,node22,1
node38,node60,1
node6,node43,2
node31,node70,2
node63,node11,1
node67,node45,2
node56,node41,2
node25,node66,2
node19,node58,1
node18,node41,2
node28,node65,1
node15,node27,2
node21,node34,2
node20,node5,1
node13,node33,1
node21,node42,1
node11,node9,2
node55,node3,1
node14,node70,2
node23,node64,1
node50,node25,1
node18,node55,1
node29,node10,2
node22,node58,2
node42,node64,1
node51,node32,2
node34,node59,1
node37,node71,1
node22,node51,1
node63,node44,2
node44,node20,2
node63,node42,1
node63,node47,1
node4,node27,2
node13,node33,2
node13,node54,1
node38,node47,2
node42,node10,1
node8,node47,1
node55,node73,1
node47,node6,1
node52,node37,2
node59,node62,2
node46,node57,1
node33,node47,2
node60,node65,2
node47,node60,2
node51,node70,2
node14,node41,2
node35,node59,1
node74,node66,1
node69,node39,2
node60,node20,2
node74,node24,2
node24,node37,2
node38,node24,1
node64,node32,2
node69,node48,1
node43,node26,2
node14,node19,1
node44,node28,2
node31,node48,1
node18,node40,1
node17,node23,2
node33,node5,1
node27,node51,1
node39,node23,1
node64,node71,1
node34,node49,1
node10,node12,2
node63,node75,1
node48,node26,1
node66,node27,1
node10,node4,1
node13,node6,2
node18,node11,2
node8,node6,1
node70,node19,1
node71,node55,2
node10,node45,1
node15,node22,2
node17,node56,1
node36,node27,1
node63,node4,2
node45,node5,1
node22,node9,2
node46,node61,2
node13,node54,2
node61,node66,1
node7,node71,2
node11,node56,1
node36,node10,2
node48,node57,2
node64,node58,1
node6,node13,1
node4,node23,1
node33,node36,1
node47,node75,1
node7,node27,2
node58,node3,2
node48,node26,2
node72,node62,1
node38,node47,1
node49,node23,1
node24,node69,2
node30,node55,2
node59,node22,1
node13,node50,1
node18,node57,1
node62,node57,1
node13,node55,2
node11,node15,2
node51,node61,2
node60,node7,2
node41,node40,2
node19,node13,1
node36,node46,2
node28,node31,1
node65,node71,2
node34,node28,2
node65,node74,2
node18,node66,1
node72,node64,1
node4,node17,1
node54,node75,2
node49,node70,1
node48,node67,1
node64,node27,1
node63,node64,1
node34,node72,2
node12,node42,2
node72,node13,1
node58,node62,2
node10,node52,1
node21,node39,1
node59,node26,1
node54,node28,1
node21,node72,1
node66,node12,2
node31,node34,2
node3,node58,1
node42,node4,1
node41,node3,1
