from,to,layer
node74,node62,1
node55,node63,5
node5,node24,1
node67,node25,1
node3,node9,5
node42,node40,2
node58,node41,3
node42,node27,1
node28,node34,1
node13,node31,5
node41,node16,4
node64,node69,4
node11,node62,3
node58,node13,2
node59,node3,4
node63,node25,3
node16,node73,2
node26,node10,1
node36,node61,5
node48,node65,1
node10,node74,5
node46,node25,3
node7,node56,1
node19,node45,4
node53,node51,3
node19,node63,5
node11,node45,1
node69,node53,3
node41,node7,1
node10,node72,5
node35,node41,4
node69,node42,1
node57,node28,4
node51,node14,1
node8,node71,2
node19,node33,5
node38,node21,5
node32,node40,2
node27,node35,3
node73,node71,2
node42,node32,3
node14,node54,1
node67,node73,5
node63,node47,5
node3,node2,3
node16,node55,3
node75,node5,4
node2,node70,2
node43,node59,5
node7,node4,3
node68,node62,1
node32,node45,5
node2,node5,4
node69,node22,2
node26,node2,4
node19,node73,2
node28,node43,4
node69,node13,4
node64,node35,2
node31,node64,5
node52,node59,2
node62,node32,5
node38,node8,1
node51,node65,5
node53,node22,5
node21,node1,1
node64,node41,1
node52,node22,5
node5,node26,1
node65,node73,2
node74,node21,4
node27,node16,4
node28,node4,2
node70,node32,2
node25,node36,2
node38,node17,2
node26,node33,1
node27,node47,3
node70,node16,4
node65,node31,2
node14,node71,2
node36,node61,3
node5,node8,1
node59,node45,5
node46,node62,3
node26,node21,1
node73,node31,5
node60,node55,3
node45,node42,5
node69,node43,2
node11,node67,3
node44,node11,5
node65,node64,1
node44,node73,3
node21,node50,3
node44,node24,2
node46,node27,1
node55,node48,2
node1,node57,5
node58,node70,4
node45,node4,5
node33,node75,5
node32,node53,1
node33,node43,2
node73,node3,3
node46,node21,2
node36,node61,2
node13,node38,1
node63,node49,3
node6,node59,1
node60,node39,4
node47,node8,2
node9,node6,3
node8,node24,5
node62,node49,4
node7,node52,3
node3,node73,1
node32,node37,2
node42,node71,4
node7,node38,4
node22,node29,5
node26,node20,1
node38,node59,1
node53,node17,2
node65,node59,3
node28,node49,5
node60,node72,1
node41,node34,2
node15,node53,2
node38,node55,4
node62,node48,2
node33,node14,1
node33,node46,2
node12,node49,4
node53,node72,5
node72,node55,5
node2,node12,1
node7,node38,3
node43,node59,4
node74,node29,2
node65,node24,4
node28,node36,4
node56,node3,4
node40,node29,5
node19,node53,1
node6,node56,2
node27,node58,3
node23,node9,3
node29,node65,3
node33,node74,5
node74,node31,4
node54,node63,4
node49,node55,1
node16,node66,4
node2,node1,4
node11,node75,5
node62,node45,3
node29,node61,3
node14,node6,4
node19,node20,2
node6,node75,3
node13,node68,5
node20,node60,3
node28,node30,2
node49,node55,5
node28,node25,3
node68,node72,2
node10,node63,4
node36,node38,1
node38,node4,3
node11,node69,3
node30,node43,3
node68,node58,1
node4,node57,3
node51,node54,1
node25,node6,3
node65,node75,5
node66,node51,1
node67,node36,5
node49,node43,4
node12,node8,4
node31,node25,3
node54,node36,5
node63,node8,2
node48,node46,2
node5,node50,2
node7,node1,3
node68,node28,4
node51,node6,4
node34,node53,1
node28,node17,1
node58,node53,3
node45,node49,3
node40,node54,5
node74,node63,4
node56,node30,2
node72,node65,2
node72,node5,5
node59,node62,3
node29,node62,3
node3,node66,2
node66,node9,5
node68,node67,4
node29,node55,4
node66,node11,3
node60,node28,3
node6,node65,2
node5,node39,2
node27,node5,3
node19,node13,2
node29,node6,3
node7,node41,2
node52,node30,2
node67,node4,3
node8,node41,5
node13,node21,4
node43,node64,2
node69,node8,4
node18,node31,5
node56,node32,1
node67,node52,5
node7,node40,5
node10,node58,4
node61,node46,1
node59,node68,1
node43,node13,3
node8,node26,4
node61,node66,5
node62,node30,2
node51,node40,5
node75,node61,2
node32,node75,4
node71,node17,4
node28,node14,3
node22,node40,3
node27,node62,1
node2,node10,2
node29,node22,2
node59,node69,3
node23,node38,2
node42,node1,5
node61,node10,4
node46,node43,4
node71,node12,3
node51,node18,4
node37,node68,5
node8,node65,1
node66,node45,2
node21,node67,3
