from,to,layer
node1,node22,1
node24,node20,1
node9,node1,4
node7,node14,1
node2,node12,4
node17,node29,2
node9,node18,4
node26,node2,2
node16,node10,2
node3,node11,1
node9,node25,1
node8,node23,2
node27,node19,1
node27,node5,2
node3,node24,2
node17,node26,3
node17,node6,5
node24,node13,2
node24,node28,2
node22,node15,1
node3,node15,2
node10,node14,2
node16,node6,2
node9,node22,2
node20,node17,3
node2,node17,2
node13,node20,3
node15,node29,4
node24,node30,2
node23,node7,4
node28,node23,1
node30,node15,5
node5,node13,1
node19,node10,1
node20,node13,5
node12,node7,2
node2,node21,1
node2,node4,4
node19,node28,1
node8,node28,2
node2,node24,1
node13,node10,5
node18,node21,5
node27,node24,2
node12,node11,3
node18,node19,4
node26,node23,1
node18,node25,2
node20,node5,5
node27,node6,5
node6,node23,5
node17,node4,4
node19,node9,4
node30,node29,3
node26,node17,4
node13,node6,4
node18,node8,1
node29,node15,5
node4,node7,5
node17,node14,2
node7,node25,5
node11,node28,3
node22,node28,1
node16,node29,4
node2,node3,1
node18,node6,1
node17,node28,4
node24,node12,1
node7,node25,1
node3,node2,1
node28,node18,1
node1,node14,1
node25,node27,1
node27,node14,3
node6,node1,5
node15,node14,4
node5,node28,2
node10,node30,3
node6,node14,3
node15,node18,1
node12,node1,1
node22,node26,5
node10,node28,4
node20,node1,3
node12,node4,4
node2,node9,4
node7,node4,3
node26,node25,3
node14,node27,3
node24,node27,4
node22,node5,1
node19,node20,1
node28,node29,5
node22,node1,4
node2,node26,5
node24,node19,3
node28,node21,4
node3,node17,4
node8,node24,1
