from,to,layer
node30,node29,1
node32,node50,2
node87,node86,2
node2,node85,1
node43,node83,1
node94,node23,2
node99,node48,1
node24,node83,1
node100,node88,2
node73,node41,2
node61,node33,1
node68,node8,1
node38,node99,2
node23,node56,2
node26,node93,1
node11,node32,1
node13,node14,1
node8,node27,2
node7,node9,1
node39,node41,1
node12,node76,1
node35,node19,2
node66,node61,2
node8,node36,1
node57,node4,1
node72,node3,2
node66,node38,2
node13,node11,2
node36,node72,2
node30,node2,1
node81,node66,2
node1,node63,1
node44,node69,1
node75,node65,1
node75,node47,1
node64,node24,2
node74,node20,1
node53,node36,2
node74,node93,2
node25,node49,1
node35,node30,1
node100,node64,2
node98,node92,1
node21,node55,2
node63,node39,1
node23,node9,1
node71,node44,1
node57,node14,2
node23,node14,2
node18,node73,2
node53,node87,2
node47,node39,2
node83,node32,1
node19,node44,2
node23,node35,1
node56,node65,1
node88,node6,1
node89,node55,2
node91,node100,2
node53,node64,1
node13,node80,2
node27,node25,1
node80,node97,1
node29,node93,1
node53,node1,1
node18,node86,1
node6,node98,1
node74,node22,2
node88,node3,1
node11,node50,1
node94,node33,2
node63,node84,2
node51,node18,2
node81,node45,2
node46,node52,2
node30,node32,2
node55,node15,1
node24,node20,1
node95,node30,1
node86,node25,2
node91,node70,2
node35,node78,1
node88,node28,2
node78,node43,2
node78,node77,1
node90,node25,1
node4,node6,2
node27,node32,1
node40,node19,1
node72,node78,2
node60,node32,2
node73,node46,1
node94,node26,1
node55,node82,1
node49,node68,1
node54,node63,1
node55,node68,2
node29,node7,2
node39,node5,1
node89,node29,1
node72,node99,2
node44,node78,2
node38,node45,1
node49,node18,1
node4,node25,2
node25,node21,2
node93,node48,2
node26,node1,2
node6,node74,1
node33,node56,2
node76,node7,1
node11,node61,2
node91,node98,2
node39,node68,2
node67,node33,1
node60,node47,2
node84,node55,2
node6,node90,2
node3,node38,1
node27,node29,1
node6,node60,1
node41,node51,2
node10,node76,1
node94,node49,2
node3,node100,1
node42,node76,2
node86,node57,2
node63,node69,1
node19,node11,2
node31,node81,2
node67,node46,2
node41,node79,2
node9,node35,2
node25,node19,2
node85,node15,1
node95,node5,1
node63,node65,2
node98,node2,1
node39,node92,1
node51,node38,1
node44,node10,1
node84,node30,1
node81,node92,2
node91,node66,1
node76,node74,2
node68,node61,1
node40,node26,1
node22,node98,1
node11,node82,2
node18,node95,1
node59,node56,1
node98,node75,2
node14,node91,1
node31,node56,1
node40,node67,2
node39,node28,1
node89,node27,2
node29,node75,1
node98,node49,2
node54,node58,2
node44,node6,2
node6,node94,2
node97,node20,1
node1,node13,2
node92,node56,1
node18,node67,2
node60,node24,1
node58,node40,1
node22,node41,2
node53,node88,1
node78,node64,2
node96,node47,2
node32,node52,1
node24,node61,2
node26,node68,2
node96,node94,2
node43,node18,1
node22,node95,2
node59,node39,2
node40,node22,1
node96,node22,1
node39,node79,2
node4,node2,1
node10,node96,1
node80,node3,2
node24,node85,1
node29,node88,2
node47,node77,2
node78,node54,1
node39,node12,2
node66,node11,2
node57,node50,1
node50,node22,1
node78,node56,2
node52,node79,2
node66,node7,2
node44,node17,1
node37,node61,2
node62,node92,2
node40,node39,1
node87,node81,2
node39,node32,1
node89,node21,2
node17,node99,1
node28,node35,2
node60,node100,2
node65,node41,1
node81,node8,1
node8,node86,2
node67,node56,2
node60,node53,1
node28,node70,2
node66,node84,1
node97,node79,2
node78,node14,1
node29,node57,1
node39,node92,2
node73,node4,1
node16,node98,2
node99,node37,2
node5,node38,2
node33,node7,1
node97,node27,1
node95,node62,2
node15,node65,2
node50,node3,2
node82,node95,1
node48,node82,2
node24,node88,2
node39,node6,2
node73,node61,1
node76,node22,2
node9,node81,2
node13,node7,2
node19,node83,1
node91,node87,1
node42,node25,1
node90,node55,1
node60,node73,1
node90,node20,2
node31,node63,2
node32,node29,1
node99,node1,1
node41,node1,2
node66,node25,2
node79,node60,1
node5,node9,1
node33,node93,2
node26,node28,1
node65,node25,2
node90,node68,2
node56,node76,1
node82,node11,1
node71,node74,1
node89,node18,2
node66,node29,2
node58,node96,1
node88,node85,2
node74,node46,2
node74,node91,1
node85,node27,2
node28,node79,1
node18,node87,2
node98,node77,2
node32,node11,2
node7,node16,2
node52,node4,2
node96,node13,1
node59,node80,2
node48,node7,1
node35,node75,2
node77,node92,2
node20,node33,2
node39,node63,2
node95,node9,1
node77,node70,1
node35,node47,2
node85,node28,1
node42,node86,2
node29,node12,2
node14,node70,1
node51,node81,2
node28,node81,1
node98,node59,2
node72,node61,1
node29,node30,1
node70,node60,1
node24,node37,1
node48,node8,1
node78,node75,1
node69,node92,2
node61,node47,1
node92,node75,2
node47,node42,1
node10,node100,1
node30,node9,2
node74,node84,1
node46,node95,1
node87,node32,1
node90,node8,2
node14,node26,1
node50,node47,1
node36,node37,1
node34,node99,2
node30,node69,2
node2,node1,1
node88,node59,2
node70,node78,2
node97,node43,2
node52,node6,2
node40,node44,2
node30,node90,1
node30,node33,2
node43,node90,2
node56,node37,1
node77,node98,2
node84,node80,1
node43,node7,2
node86,node100,1
node52,node57,1
node64,node1,2
node66,node12,1
node93,node51,1
node100,node79,2
node25,node42,2
node63,node94,2
node90,node50,2
node41,node60,2
node49,node20,2
node24,node49,1
node6,node59,2
node100,node54,1
node22,node13,2
node82,node87,1
node30,node3,2
node51,node35,1
node51,node30,2
node26,node92,2
node57,node40,1
node74,node65,1
node48,node24,2
node39,node53,1
node58,node67,2
node45,node27,2
node93,node96,1
node39,node4,2
node68,node67,2
node63,node72,1
node51,node47,2
node35,node70,1
node75,node21,1
node27,node88,1
node72,node26,1
node36,node55,1
node74,node21,1
node4,node47,2
node26,node20,2
node94,node58,2
node13,node34,2
node24,node57,1
node72,node70,1
node12,node64,2
node70,node78,1
node48,node52,2
node94,node26,2
node80,node35,2
node51,node90,2
node77,node33,2
node67,node20,1
node24,node8,2
node17,node60,2
node88,node49,2
node8,node39,1
node63,node65,1
node32,node67,1
node62,node4,1
node40,node64,1
node74,node34,2
node27,node97,2
node98,node77,1
node3,node79,1
node44,node53,1
node86,node50,1
node49,node73,1
node61,node30,1
node31,node34,2
node21,node44,2
node56,node82,1
node66,node37,2
node99,node15,2
node64,node55,2
node95,node42,2
node70,node64,1
node32,node45,2
node62,node31,2
node36,node88,1
node63,node29,1
node27,node56,1
node27,node16,1
node45,node18,2
node3,node47,2
node77,node9,2
node89,node63,2
node39,node72,2
node16,node56,2
node90,node15,2
node29,node87,2
node55,node63,2
node58,node19,1
node9,node93,1
node74,node63,2
node28,node12,2
node89,node3,1
node97,node72,1
node94,node20,2
node100,node84,1
node29,node47,2
node90,node86,2
node26,node35,2
node83,node33,2
node32,node73,2
node59,node11,1
node18,node6,1
node92,node14,1
node35,node44,2
node69,node76,1
node14,node56,2
node41,node83,1
node85,node49,2
node10,node24,1
node67,node78,2
node36,node25,2
node77,node32,2
node39,node7,1
node83,node80,2
node6,node96,1
node27,node30,1
node65,node13,2
node35,node99,2
node18,node45,2
node37,node64,2
node16,node3,1
node45,node4,2
node36,node8,2
node53,node18,1
node72,node60,2
node82,node54,2
node42,node31,1
node41,node78,2
node37,node76,2
node8,node91,2
node11,node65,2
node89,node76,1
node60,node28,2
node51,node11,2
node67,node96,2
node78,node72,2
node47,node44,1
node41,node1,1
node72,node24,2
node20,node41,2
node20,node28,2
node74,node44,2
node47,node93,1
node80,node89,2
node42,node1,2
node100,node5,2
node34,node40,2
node75,node100,1
node31,node90,1
node55,node80,2
node72,node18,2
node57,node19,2
node7,node95,2
node51,node45,2
node50,node20,2
node4,node13,1
node41,node48,2
node3,node28,1
node55,node47,2
node78,node62,1
node15,node98,1
node72,node12,1
node85,node67,2
node58,node94,2
node69,node58,1
node93,node100,1
node10,node12,1
node33,node68,2
node83,node56,2
node63,node34,1
node86,node31,1
node48,node52,1
node77,node70,2
node52,node14,2
node88,node91,2
node14,node39,1
node93,node87,2
node55,node50,2
