from,to,layer
node26,node48,2
node10,node44,2
node34,node28,2
node13,node45,2
node11,node1,1
node18,node26,2
node16,node24,1
node4,node3,2
node10,node3,2
node9,node42,1
node14,node30,1
node10,node7,1
node7,node2,2
node48,node25,1
node9,node20,2
node15,node11,1
node34,node31,1
node31,node43,2
node45,node21,2
node32,node6,2
node23,node16,2
node34,node25,2
node30,node32,2
node29,node45,2
node50,node15,2
node46,node28,2
node44,node6,2
node38,node2,2
node46,node47,2
node19,node10,2
node50,node44,2
node11,node41,1
node20,node30,1
node4,node30,2
node11,node21,2
node42,node43,1
node23,node21,1
node16,node19,1
node27,node10,2
node4,node15,2
node19,node26,2
node41,node1,2
node15,node26,2
node39,node9,2
node21,node24,1
node43,node19,2
node12,node19,2
node5,node22,1
node14,node49,1
node1,node23,1
node44,node41,1
node5,node39,2
node40,node35,2
node35,node3,2
node41,node11,2
node26,node19,1
node18,node43,2
node23,node33,1
node25,node1,2
node38,node36,2
node28,node13,2
node17,node2,2
node21,node15,1
node34,node35,2
node17,node35,2
node30,node5,1
node43,node28,2
node2,node28,1
node31,node20,1
node24,node44,2
node13,node34,1
node42,node16,1
node46,node28,1
node48,node30,2
node19,node36,2
node36,node3,2
node11,node32,1
node23,node26,2
node19,node5,1
node10,node18,2
node2,node28,2
node13,node15,2
node5,node32,1
node35,node12,2
node19,node36,1
node28,node35,1
node8,node37,1
node47,node20,1
node2,node34,1
node45,node6,2
node15,node13,1
node9,node35,2
node22,node30,1
node23,node45,1
node6,node46,2
node5,node3,1
node17,node32,2
node5,node28,2
node37,node15,2
node47,node10,2
node39,node7,1
node22,node16,2
node16,node29,1
node37,node2,2
node25,node41,1
node15,node8,2
node17,node9,2
node44,node46,2
node22,node42,2
node3,node40,1
node35,node42,2
node49,node11,2
node44,node50,2
node31,node50,1
node20,node15,2
node6,node31,1
node18,node34,1
node23,node9,2
node35,node49,2
node38,node41,1
node8,node9,2
node5,node43,1
node1,node47,1
node23,node3,2
node11,node17,1
node44,node1,1
node50,node49,2
node12,node1,2
node30,node10,1
node6,node36,1
node33,node28,1
node46,node27,2
node11,node14,2
node38,node45,1
node16,node42,1
node33,node47,1
node37,node7,2
node50,node47,2
node11,node6,1
node37,node24,2
node12,node23,1
node47,node32,1
node13,node26,1
node42,node50,1
node17,node3,1
node17,node49,1
node14,node5,1
node32,node27,2
node3,node27,2
node1,node42,2
node50,node22,1
node28,node17,1
node9,node39,1
node42,node6,2
node14,node13,2
node11,node32,2
node4,node32,1
node18,node25,2
node15,node28,1
node23,node18,1
node28,node38,1
node40,node25,1
node9,node32,1
node18,node23,2
node34,node42,1
node49,node43,1
node44,node22,1
node42,node40,1
node48,node8,1
node26,node31,1
node9,node43,1
node34,node48,2
node41,node23,2
node50,node11,2
node35,node18,2
node13,node15,1
node12,node47,2
node45,node22,1
node14,node45,2
node32,node27,1
node39,node49,2
node29,node18,2
node11,node22,2
node44,node47,2
node4,node18,2
node28,node23,1
node23,node46,2
node15,node33,1
node26,node22,2
node15,node28,2
node31,node47,2
node4,node3,1
node15,node1,2
node46,node50,2
node1,node37,1
node33,node11,1
node35,node18,1
node46,node25,2
node4,node41,2
node3,node13,1
node43,node46,2
node30,node20,1
node14,node13,1
node48,node24,2
node8,node42,2
node7,node39,2
node16,node25,2
node36,node12,1
node1,node17,2
node11,node46,1
node42,node23,2
node47,node25,2
node44,node28,1
node1,node48,2
node17,node29,2
node46,node37,2
node21,node6,1
node40,node46,2
node37,node35,2
node50,node28,1
node13,node19,1
node10,node8,1
node10,node26,1
node11,node34,2
node24,node19,2
node11,node30,2
node16,node26,1
node47,node4,2
node12,node34,2
node9,node35,1
node20,node36,1
node25,node7,2
node49,node45,1
node36,node29,2
node37,node7,1
node5,node31,1
node33,node13,2
node13,node1,1
node23,node13,1
node4,node35,1
node20,node17,1
node21,node9,2
node8,node19,2
node23,node5,2
node44,node33,2
node28,node19,1
node23,node4,1
node24,node20,2
node6,node23,1
