from,to,layer
node78,node84,2
node21,node75,2
node20,node68,2
node35,node70,1
node33,node48,1
node27,node24,2
node57,node44,1
node94,node69,1
node96,node32,2
node45,node22,1
node91,node41,1
node75,node35,2
node69,node99,1
node12,node89,1
node74,node36,2
node94,node33,1
node42,node15,1
node13,node56,1
node22,node71,1
node70,node57,1
node24,node93,1
node27,node84,2
node6,node82,1
node64,node11,1
node30,node9,2
node33,node10,1
node23,node40,1
node83,node14,2
node39,node24,1
node19,node44,2
node87,node16,1
node87,node32,2
node49,node33,1
node10,node42,2
node71,node37,2
node65,node66,2
node16,node68,2
node40,node30,2
node40,node3,1
node47,node18,2
node80,node60,1
node41,node96,2
node86,node40,2
node30,node43,2
node11,node99,1
node27,node100,1
node92,node80,1
node66,node75,1
node6,node20,2
node92,node55,2
node65,node22,1
node2,node99,1
node78,node48,1
node30,node74,2
node52,node22,1
node74,node96,1
node67,node59,2
node22,node57,1
node15,node23,1
node98,node70,1
node53,node88,2
node71,node78,1
node4,node95,1
node65,node19,1
node75,node2,1
node10,node90,2
node75,node78,2
node10,node98,2
node69,node9,2
node35,node81,1
node3,node81,1
node49,node42,1
node46,node64,1
node60,node41,1
node52,node39,2
node86,node13,1
node65,node75,2
node88,node71,1
node46,node58,1
node55,node11,1
node78,node89,1
node61,node2,1
node12,node2,1
node92,node79,2
node92,node100,1
node77,node64,1
node46,node1,1
node93,node16,2
node2,node46,1
node94,node16,2
node43,node7,1
node12,node60,1
node7,node31,2
node63,node64,2
node83,node18,1
node44,node74,1
node55,node25,2
node30,node74,1
node46,node79,1
node99,node5,1
node18,node16,1
node81,node89,1
node78,node77,1
node18,node83,2
node100,node11,2
node48,node70,1
node52,node36,2
node85,node34,2
node35,node21,2
node85,node88,2
node85,node30,1
node28,node50,2
node94,node73,1
node60,node57,1
node96,node74,1
node2,node91,2
node94,node70,1
node34,node18,2
node83,node89,1
node69,node32,1
node33,node18,2
node5,node80,1
node90,node33,2
node26,node15,1
node50,node32,2
node34,node97,2
node83,node36,2
node50,node30,1
node68,node99,2
node28,node59,1
node91,node88,2
node91,node20,2
node45,node19,1
node67,node4,1
node85,node75,2
node89,node46,2
node85,node58,2
node54,node25,2
node59,node70,1
node47,node68,2
node8,node39,2
node65,node24,2
node89,node3,2
node27,node42,2
node36,node54,2
node62,node72,1
node44,node87,2
node38,node12,1
node57,node35,1
node99,node87,2
node74,node41,1
node26,node23,1
node51,node34,1
node47,node61,2
node19,node41,1
node49,node56,1
node74,node26,2
node88,node40,1
node10,node99,1
node84,node94,2
node22,node42,2
node37,node63,1
node93,node58,1
node57,node55,1
node32,node7,1
node19,node81,2
node86,node66,2
node85,node26,1
node17,node79,2
node21,node79,1
node80,node67,2
node19,node32,2
node32,node59,2
node6,node57,2
node83,node85,1
node74,node18,1
node25,node24,1
node83,node78,1
node98,node100,1
node18,node64,2
node27,node33,1
node48,node54,2
node45,node55,2
node40,node18,2
node52,node42,2
node8,node80,1
node82,node27,2
node16,node24,1
node70,node92,2
node9,node75,2
node50,node85,1
node45,node43,1
node36,node84,2
node19,node92,1
node47,node77,2
node26,node36,2
node59,node30,2
node17,node64,1
node73,node22,1
node28,node20,1
node83,node65,1
node81,node94,1
node80,node10,1
node59,node92,2
node26,node8,1
node62,node15,1
node32,node11,2
node51,node50,2
node7,node64,2
node64,node15,2
node82,node36,1
node56,node43,1
node75,node14,1
node28,node2,1
node98,node30,2
node57,node50,1
node12,node73,1
node53,node41,1
node20,node21,2
node8,node81,2
node22,node34,2
node53,node100,2
node20,node57,2
node64,node21,2
node24,node80,1
node93,node74,1
node76,node23,2
node74,node7,2
node38,node56,1
node11,node19,2
node25,node10,2
node17,node87,2
node38,node64,1
node50,node65,1
node27,node47,1
node39,node49,1
node28,node83,1
node73,node19,2
node60,node91,2
node48,node20,2
node25,node98,1
node29,node76,2
node51,node60,1
node33,node34,1
node58,node14,1
node69,node72,1
node48,node8,1
node45,node97,1
node20,node68,1
node23,node99,1
node39,node79,2
node79,node57,1
node9,node43,2
node13,node26,1
node46,node88,1
node98,node67,2
node96,node50,2
node82,node11,1
node20,node16,2
node23,node92,2
node67,node88,2
node30,node80,1
node37,node100,2
node62,node97,1
node25,node69,1
node90,node64,1
node48,node61,2
node20,node69,1
node38,node31,2
node47,node75,2
node71,node67,1
node92,node62,1
node35,node87,1
