from,to,layer
node73,node52,2
node5,node27,2
node70,node46,2
node21,node51,1
node55,node53,1
node46,node44,2
node14,node23,2
node22,node32,1
node44,node14,1
node9,node31,2
node20,node32,1
node5,node1,2
node18,node43,2
node52,node30,1
node49,node4,2
node51,node5,1
node61,node27,2
node44,node1,2
node46,node28,1
node26,node61,1
node19,node74,1
node42,node36,2
node32,node55,2
node21,node47,2
node21,node17,1
node12,node60,1
node54,node70,1
node49,node55,2
node19,node57,1
node60,node8,1
node26,node54,2
node36,node60,1
node44,node1,1
node62,node25,2
node46,node18,2
node47,node51,2
node44,node60,2
node62,node5,1
node66,node49,1
node50,node6,2
node1,node24,1
node40,node38,1
node11,node52,1
node42,node29,2
node41,node35,2
node47,node19,2
node73,node22,1
node3,node50,2
node65,node71,1
node71,node28,1
node50,node4,2
node50,node63,1
node75,node28,1
node46,node49,1
node36,node6,1
node39,node50,1
node17,node10,2
node25,node22,1
node70,node30,2
node19,node70,2
node17,node5,2
node48,node29,2
node29,node20,1
node59,node14,2
node58,node11,1
node7,node24,2
node66,node57,1
node37,node40,2
node29,node47,1
node31,node71,2
node11,node46,2
node22,node38,1
node28,node59,1
node25,node11,2
node13,node47,2
node70,node6,2
node65,node68,2
node53,node30,2
node66,node63,2
node32,node70,1
node10,node27,2
node57,node66,1
node10,node74,1
node72,node52,2
node68,node3,2
node62,node38,1
node38,node6,2
node35,node47,1
node34,node64,2
node38,node4,2
node3,node21,1
node47,node71,2
node74,node63,1
node24,node2,1
node24,node11,2
node41,node24,2
node15,node43,2
node39,node6,2
node56,node34,2
node68,node25,1
node65,node57,2
node18,node68,2
node40,node18,1
node19,node5,1
node27,node52,1
node8,node3,2
node44,node60,1
node71,node10,1
node71,node52,2
node52,node2,2
node2,node15,1
node62,node60,2
node60,node55,1
node6,node45,2
node45,node28,1
node37,node1,2
node18,node35,2
node75,node18,2
node61,node70,1
node66,node26,1
node39,node42,1
node60,node30,2
node56,node19,1
node2,node18,1
node35,node31,2
node39,node60,1
node53,node46,1
node66,node72,1
node20,node46,1
node65,node72,2
node50,node61,1
node73,node31,1
node3,node4,1
node15,node9,1
node26,node61,2
node49,node22,2
node18,node69,1
node44,node63,2
node50,node74,2
node50,node27,2
node14,node63,1
node72,node53,2
node2,node61,2
node25,node70,1
node7,node46,2
node25,node20,2
node58,node30,2
node61,node52,1
node11,node6,2
node59,node51,1
node49,node34,2
node73,node14,1
node24,node8,2
node28,node44,1
node10,node39,1
node57,node70,2
node25,node70,2
node45,node17,1
node15,node59,2
node25,node62,2
node5,node23,2
node43,node23,2
node20,node71,1
node63,node2,1
node3,node41,2
node6,node72,2
node73,node41,1
node36,node41,2
node57,node52,1
node50,node52,1
node21,node44,1
node71,node37,1
node50,node43,1
node13,node42,2
node18,node11,1
node13,node21,2
node16,node12,2
node24,node49,2
node61,node60,2
node68,node26,2
node8,node47,1
node63,node28,1
node52,node59,1
node56,node32,2
node68,node32,1
node37,node31,2
node13,node47,1
node67,node34,2
node57,node4,1
node63,node54,2
node56,node75,1
node15,node55,1
node48,node29,1
node24,node40,1
node64,node49,2
node8,node50,1
node13,node4,1
node26,node66,2
node10,node6,1
node45,node69,2
node38,node8,1
node34,node37,1
node57,node66,2
node47,node73,2
node55,node12,2
node1,node44,1
node15,node11,1
node51,node27,1
node5,node18,2
node45,node18,2
node48,node15,1
node23,node34,1
node51,node32,1
node37,node14,2
node20,node55,1
node56,node35,1
node44,node21,1
node28,node26,1
node41,node2,1
node8,node18,1
node31,node72,2
node63,node75,1
node18,node34,1
node26,node17,1
node35,node9,2
node31,node33,1
node4,node60,2
node26,node6,1
node59,node69,1
node11,node6,1
node30,node40,1
node46,node50,1
node44,node21,2
node58,node44,1
node29,node39,1
node51,node12,1
node70,node41,1
node58,node30,1
node33,node57,1
node21,node15,1
node22,node27,2
node46,node32,1
node44,node6,2
node43,node23,1
node6,node50,2
node42,node33,1
node14,node42,1
node37,node42,1
node64,node51,1
