from,to,layer
node30,node25,5
node40,node3,3
node3,node45,2
node22,node11,5
node17,node3,1
node10,node21,1
node35,node13,1
node6,node17,2
node39,node8,5
node6,node49,4
node41,node33,1
node19,node16,4
node17,node34,5
node4,node43,4
node10,node14,1
node25,node14,3
node14,node44,5
node6,node48,1
node34,node46,3
node30,node10,2
node39,node41,5
node44,node6,2
node17,node3,4
node22,node39,4
node15,node39,2
node24,node15,3
node2,node30,4
node48,node44,4
node48,node46,5
node39,node32,2
node33,node28,3
node34,node19,3
node24,node16,4
node42,node21,1
node2,node50,2
node40,node29,2
node9,node21,5
node23,node48,1
node8,node39,1
node13,node48,2
node23,node47,1
node50,node19,2
node17,node33,2
node47,node23,2
node31,node29,3
node39,node38,2
node24,node15,2
node1,node40,5
node5,node24,5
node47,node6,2
node1,node13,4
node31,node26,4
node14,node38,1
node32,node37,1
node19,node26,1
node41,node44,5
node6,node13,4
node24,node19,5
node45,node25,4
node47,node27,4
node31,node35,4
node16,node36,1
node50,node20,5
node39,node32,5
node8,node32,2
node47,node30,1
node42,node6,5
node25,node46,4
node46,node18,3
node22,node11,4
node16,node25,4
node48,node20,3
node12,node16,5
node9,node24,5
node45,node16,2
node7,node37,2
node13,node48,4
node22,node3,1
node49,node13,2
node9,node41,1
node11,node31,4
node31,node4,4
node40,node7,5
node4,node44,2
node16,node24,5
node37,node35,4
node45,node4,4
node13,node15,5
node10,node30,2
node18,node17,4
node9,node2,4
node17,node37,5
node40,node5,1
node27,node28,4
node21,node12,1
node11,node22,2
node42,node30,5
node41,node50,5
node9,node16,1
