from,to,layer
node48,node57,1
node14,node55,2
node25,node72,4
node56,node37,3
node63,node14,1
node4,node90,2
node67,node44,1
node20,node81,5
node15,node47,1
node33,node44,1
node85,node8,1
node12,node81,4
node39,node2,3
node30,node27,4
node7,node77,3
node63,node90,2
node25,node14,3
node44,node23,2
node87,node34,2
node21,node72,5
node84,node10,2
node86,node51,5
node70,node53,2
node94,node79,5
node50,node59,1
node57,node37,3
node96,node85,2
node56,node77,5
node74,node57,1
node86,node73,2
node10,node73,2
node98,node6,4
node88,node45,3
node23,node75,3
node28,node14,4
node8,node1,4
node74,node72,2
node55,node46,3
node11,node65,4
node92,node17,2
node87,node80,4
node1,node85,2
node48,node40,2
node51,node18,2
node18,node15,5
node12,node60,4
node45,node62,5
node9,node33,3
node21,node59,4
node58,node96,3
node26,node18,5
node90,node8,1
node85,node15,1
node68,node62,2
node5,node74,2
node92,node58,5
node5,node67,5
node41,node5,2
node68,node47,3
node12,node76,2
node19,node2,5
node48,node57,2
node47,node69,2
node61,node63,5
node28,node70,5
node37,node21,4
node85,node77,5
node68,node31,3
node12,node44,4
node88,node48,1
node90,node63,4
node85,node95,4
node10,node60,1
node97,node24,5
node34,node42,2
node94,node58,3
node27,node56,4
node50,node12,4
node97,node42,2
node89,node69,3
node52,node7,3
node36,node1,2
node100,node73,4
node3,node6,1
node1,node54,1
node81,node9,3
node93,node66,2
node53,node89,3
node80,node91,5
node36,node12,4
node22,node6,5
node57,node79,5
node97,node9,2
node41,node94,2
node37,node8,2
node61,node66,2
node100,node62,1
node9,node23,2
node63,node80,5
node2,node28,3
node64,node28,2
node84,node35,5
node72,node42,1
node66,node60,2
node86,node78,4
node35,node69,4
node58,node10,2
node3,node44,2
node8,node41,2
node64,node8,1
node54,node94,3
node3,node63,3
node3,node95,4
node99,node48,4
node76,node48,4
node80,node41,5
node42,node6,4
node4,node52,5
node54,node98,2
node88,node85,2
node64,node50,3
node53,node92,3
node64,node32,3
node85,node3,5
node61,node10,1
node38,node5,2
node62,node6,5
node100,node75,5
node50,node19,4
node65,node99,4
node24,node9,4
node53,node2,5
node77,node31,4
node18,node87,3
node48,node98,5
node35,node64,5
node81,node56,2
node31,node73,3
node46,node72,5
node42,node27,3
node81,node75,1
node22,node30,5
node47,node62,5
node28,node26,4
node21,node12,5
node68,node100,4
node55,node42,3
node52,node51,1
node36,node56,1
node39,node30,5
node49,node7,3
node78,node53,1
node71,node66,5
node2,node36,5
node87,node10,4
node18,node15,1
node21,node77,3
node77,node73,5
node80,node86,5
node76,node94,2
node26,node74,5
node13,node73,2
node20,node36,2
node46,node33,5
node25,node71,1
node14,node80,3
node3,node30,5
node18,node80,1
node74,node3,3
node72,node58,1
node19,node66,2
node67,node70,4
node89,node24,5
node71,node23,5
node37,node23,4
node88,node85,4
node70,node24,5
node52,node100,5
node70,node64,5
node2,node56,3
node100,node97,4
node27,node25,3
node4,node19,1
node21,node99,4
node25,node43,3
node58,node80,3
node64,node70,5
node43,node26,2
node10,node93,2
node93,node84,3
