from,to,layer
node77,node82,1
node35,node54,4
node71,node50,5
node46,node60,1
node89,node49,3
node27,node149,3
node3,node97,5
node149,node34,5
node29,node123,2
node47,node12,2
node75,node41,2
node140,node145,2
node44,node95,2
node106,node69,2
node84,node40,3
node71,node127,5
node46,node23,3
node36,node41,1
node54,node92,5
node82,node94,3
node47,node108,5
node34,node61,1
node64,node47,5
node115,node116,5
node65,node2,1
node8,node128,5
node140,node73,3
node116,node93,5
node115,node65,1
node47,node61,5
node15,node2,5
node55,node130,1
node32,node106,5
node114,node54,1
node98,node63,4
node51,node62,2
node16,node38,4
node97,node62,2
node89,node114,4
node8,node67,4
node128,node36,2
node31,node44,5
node128,node149,1
node100,node78,3
node87,node36,2
node49,node138,2
node47,node16,4
node145,node144,4
node92,node57,3
node131,node80,4
node48,node8,1
node17,node148,4
node80,node116,4
node64,node37,2
node36,node13,1
node143,node19,1
node116,node85,4
node108,node29,4
node20,node17,2
node24,node142,4
node145,node142,2
node115,node134,3
node21,node52,1
node114,node34,2
node49,node97,5
node111,node147,3
node140,node132,5
node36,node49,4
node84,node22,2
node86,node18,5
node123,node144,2
node49,node122,2
node106,node50,1
node6,node105,3
node84,node117,5
node44,node140,3
node127,node83,3
node2,node91,2
node14,node142,2
node30,node22,3
node2,node111,2
node46,node57,2
node83,node48,3
node25,node97,3
node57,node137,5
node50,node138,1
node127,node16,1
node81,node5,3
node138,node7,5
node15,node101,4
node97,node2,1
node78,node51,5
node124,node113,3
node19,node111,3
node114,node89,4
node138,node54,1
node66,node46,2
node130,node14,5
node124,node150,3
node110,node129,3
node24,node103,1
node124,node51,2
node7,node102,5
node16,node127,3
node145,node31,1
node47,node139,1
node39,node37,4
node135,node143,1
node6,node15,2
node23,node128,4
node130,node134,5
node103,node85,2
node133,node1,4
node24,node82,2
node52,node138,2
node33,node93,2
node142,node72,3
node73,node38,3
node112,node137,2
node58,node94,3
node62,node35,3
node120,node136,4
node83,node133,5
node7,node132,3
node125,node110,1
node71,node95,2
node110,node96,4
node125,node103,5
node5,node69,5
node100,node150,4
node122,node116,5
node95,node127,1
node22,node89,2
node28,node96,1
node15,node85,1
node25,node118,3
node78,node23,2
node40,node13,5
node38,node129,5
node134,node114,3
node63,node19,2
node92,node35,3
node114,node125,1
node65,node50,5
node97,node100,1
node44,node3,4
node24,node137,3
node26,node18,2
node61,node67,4
node10,node45,1
node75,node147,3
node91,node111,5
node6,node29,5
node146,node142,3
node30,node31,5
node64,node49,1
node45,node134,2
node149,node150,4
node87,node109,2
node72,node19,4
node91,node86,2
node24,node128,1
node109,node67,3
node124,node5,3
node48,node147,5
node101,node34,5
node67,node114,5
node35,node104,3
node111,node85,5
node114,node49,4
node30,node101,3
node128,node53,5
node26,node29,5
node137,node120,5
node54,node138,4
node39,node79,4
node145,node94,1
node112,node111,1
node98,node90,3
node9,node137,4
node78,node97,4
node91,node52,3
node69,node130,3
node63,node77,1
node94,node46,5
node95,node142,3
node119,node125,1
node38,node147,2
node94,node64,3
node35,node141,2
node106,node115,2
node90,node34,3
node101,node120,5
node82,node108,3
node2,node38,2
node69,node35,5
node130,node24,4
node95,node54,1
node12,node101,4
node3,node95,5
node144,node118,3
node82,node96,3
node39,node85,2
node112,node113,5
node4,node64,1
node141,node72,2
node14,node36,2
node75,node10,3
node104,node144,3
node15,node43,2
node64,node137,4
node117,node80,4
node61,node46,5
node90,node67,3
node31,node112,4
node58,node130,4
node85,node58,3
node47,node137,4
node107,node82,4
node71,node87,1
node149,node90,3
node5,node88,1
node4,node113,4
node81,node28,3
node35,node101,5
node9,node123,4
node94,node55,1
node136,node137,5
node116,node121,1
node60,node26,4
node92,node11,4
node3,node28,3
node98,node144,4
node137,node98,4
