from,to,layer
node132,node79,1
node19,node82,4
node112,node31,1
node46,node98,3
node115,node20,3
node33,node139,3
node142,node77,5
node112,node52,4
node57,node90,5
node73,node126,5
node38,node10,4
node77,node76,5
node23,node80,3
node87,node44,4
node149,node91,5
node149,node142,5
node69,node68,4
node112,node129,4
node16,node12,5
node97,node62,3
node8,node103,1
node59,node73,5
node3,node90,4
node100,node40,2
node126,node97,2
node118,node148,2
node130,node56,1
node118,node42,1
node50,node77,4
node90,node134,5
node106,node69,3
node25,node58,3
node53,node123,5
node51,node4,4
node81,node107,2
node29,node54,4
node147,node44,4
node85,node81,2
node105,node96,5
node6,node29,1
node85,node43,1
node99,node35,5
node89,node68,2
node7,node12,2
node10,node52,5
node94,node149,3
node19,node29,3
node59,node64,4
node17,node98,1
node71,node74,3
node119,node50,2
node54,node99,1
node71,node44,1
node90,node45,2
node66,node7,2
node49,node9,5
node150,node68,4
node33,node147,2
node87,node36,5
node125,node124,2
node85,node119,5
node11,node116,3
node130,node95,5
node139,node16,5
node113,node121,2
node25,node50,3
node19,node138,3
node92,node44,1
node6,node2,5
node114,node51,3
node140,node113,5
node13,node39,3
node142,node138,3
node147,node58,4
node21,node61,2
node16,node95,2
node136,node3,3
node99,node110,4
node27,node117,3
node31,node1,2
node43,node39,2
node76,node51,2
node13,node103,4
node22,node113,5
node26,node52,3
node121,node42,5
node9,node131,5
node41,node81,3
node78,node58,5
node106,node129,2
node14,node147,1
node11,node16,4
node41,node47,3
node77,node129,3
node110,node12,2
node91,node92,2
node47,node75,1
node33,node147,5
node146,node67,2
node13,node130,3
node110,node138,3
node59,node58,3
node140,node50,2
node36,node59,5
node54,node48,5
node51,node3,2
node81,node23,5
node31,node148,3
node26,node48,3
node89,node134,3
node135,node145,1
node83,node20,4
node121,node148,1
node17,node124,5
node148,node59,4
node144,node129,5
node123,node25,2
node48,node138,2
node148,node39,1
node62,node7,4
node67,node52,3
node23,node108,5
node42,node41,5
node125,node97,4
node105,node84,4
node37,node38,1
node45,node137,1
node36,node143,4
node21,node19,5
node73,node26,5
node74,node29,1
node17,node38,5
node51,node29,1
node100,node112,3
node71,node56,4
node11,node101,4
node137,node52,2
node10,node19,2
node74,node45,1
node86,node136,3
node74,node135,4
node120,node110,2
node58,node144,5
node13,node63,1
node89,node74,4
node84,node52,4
node2,node69,5
node70,node31,5
node119,node92,2
node67,node66,3
node39,node48,2
node105,node7,2
node14,node40,2
node20,node1,1
node95,node142,1
node11,node134,1
node14,node43,4
node121,node70,3
node75,node51,2
node46,node43,2
node74,node18,4
node35,node43,2
node146,node51,2
node120,node65,4
node35,node122,3
node73,node58,2
node85,node5,4
node64,node14,2
node77,node96,4
node101,node134,4
node70,node4,1
node21,node49,3
node127,node143,2
node112,node4,1
node24,node96,3
node9,node23,1
node18,node11,3
node29,node35,5
node91,node92,5
node94,node58,5
node20,node41,5
node18,node129,1
node100,node56,5
node130,node58,3
node45,node20,3
node21,node60,5
node3,node118,3
node102,node32,1
node29,node25,2
node146,node127,4
node55,node52,1
node16,node51,5
node131,node64,1
node141,node68,1
node44,node134,1
node33,node78,2
node72,node59,1
node129,node121,1
node88,node3,4
node23,node128,4
node50,node48,4
node50,node142,3
node85,node25,2
node118,node14,4
node31,node13,5
node129,node143,4
node125,node30,4
node19,node38,2
node139,node95,4
node48,node51,3
node119,node64,2
node50,node143,1
node50,node46,4
node54,node122,3
node13,node113,5
node30,node103,1
node90,node130,5
node27,node138,1
node67,node35,1
node38,node124,1
node85,node25,5
node114,node74,3
node11,node138,3
node103,node51,1
node19,node51,5
node46,node109,4
node132,node48,2
node144,node120,5
node48,node47,3
node103,node66,1
node112,node26,2
node18,node128,2
node112,node44,3
node87,node60,4
node98,node93,5
node43,node95,5
node93,node146,3
node51,node25,3
node14,node150,2
node36,node93,1
node93,node79,4
node78,node131,1
node149,node59,2
node78,node120,5
node7,node118,4
node95,node150,3
node7,node82,5
node67,node55,4
node147,node8,2
node143,node98,1
node122,node19,5
node76,node120,1
node4,node142,5
node31,node120,5
node121,node93,1
node18,node104,1
node90,node94,2
node24,node16,3
node68,node111,1
node132,node68,4
node36,node145,2
node130,node4,5
node6,node80,5
node82,node67,5
node44,node5,1
node130,node48,5
node99,node139,5
node21,node2,3
node2,node98,5
node33,node20,5
node90,node125,5
node15,node19,3
node84,node132,3
node111,node7,3
node77,node109,4
node109,node63,1
node119,node44,4
node104,node143,2
node125,node56,3
node71,node21,1
node29,node52,2
node24,node73,5
node33,node126,1
node22,node49,5
node1,node124,1
node82,node79,1
node69,node92,5
node22,node136,3
node145,node32,3
node67,node104,1
node116,node37,1
node144,node32,1
node98,node26,2
node66,node100,3
node63,node120,1
node9,node15,1
node30,node28,5
node50,node117,4
node29,node43,4
node12,node29,3
node86,node129,3
node20,node148,2
node46,node17,4
node82,node137,2
node135,node83,2
node81,node150,2
node150,node7,2
node3,node13,2
node42,node51,2
node67,node38,3
node73,node38,5
node116,node21,4
node23,node8,5
node48,node80,3
node33,node28,2
node88,node122,1
node105,node150,5
node31,node24,4
node24,node31,2
node34,node137,5
node87,node30,2
node30,node128,1
node45,node32,4
node104,node119,2
node49,node56,3
node82,node4,2
node68,node40,1
node96,node76,5
node66,node13,2
node26,node11,2
node77,node36,4
node100,node50,3
node44,node4,3
node18,node135,3
node63,node115,2
node80,node95,1
node118,node74,3
node28,node98,3
node21,node23,3
node79,node27,4
node64,node25,3
node124,node132,4
node114,node76,3
node4,node71,1
node138,node104,3
node109,node136,1
node126,node132,1
node71,node27,3
node95,node103,4
node65,node34,1
node125,node109,4
node134,node79,4
node15,node28,4
node146,node118,3
node54,node53,5
node41,node129,3
node110,node19,5
node67,node61,2
node5,node4,3
node18,node25,5
node60,node19,4
node40,node23,5
node81,node94,5
node144,node82,1
node85,node105,1
node113,node141,3
node22,node138,3
node22,node50,5
node40,node121,4
node44,node107,5
node97,node125,5
node57,node20,2
node76,node134,5
node27,node8,3
node124,node33,2
node22,node37,4
node94,node100,5
node85,node110,3
node105,node146,5
node87,node145,2
node143,node113,5
node91,node53,3
node84,node127,3
node11,node22,2
node7,node134,4
node38,node50,5
node91,node70,1
node120,node99,3
node58,node23,4
node80,node62,2
node24,node122,4
node75,node91,4
node13,node18,2
node136,node84,1
node82,node150,1
node82,node125,5
node75,node142,5
node60,node50,4
node11,node41,2
node7,node15,3
node99,node14,2
node47,node133,4
node4,node92,4
node122,node75,5
node137,node129,5
node4,node60,1
node68,node137,4
node111,node58,2
node139,node21,1
node139,node55,3
node82,node78,2
node38,node27,2
node31,node119,2
node1,node52,1
node14,node61,4
node51,node110,5
node29,node116,5
node43,node25,3
node72,node119,1
node7,node136,2
node89,node121,3
node140,node139,5
node142,node136,1
node40,node105,2
node29,node48,5
node131,node69,3
node106,node116,5
node9,node8,5
node14,node64,5
node18,node145,2
node107,node138,4
node108,node48,4
node73,node68,1
node72,node29,4
node133,node21,5
node24,node35,2
node88,node69,1
node104,node36,2
node64,node27,4
node31,node103,5
node136,node114,2
node52,node150,3
node11,node44,3
node103,node92,3
node69,node40,5
node98,node118,3
node55,node131,2
node120,node98,1
node128,node126,2
node85,node136,1
node42,node88,3
node135,node104,4
node129,node121,3
node102,node107,5
node44,node28,3
node95,node99,4
node115,node31,3
node133,node37,4
node107,node104,1
node133,node78,3
node126,node131,3
node95,node79,4
node98,node57,2
node50,node98,3
node2,node46,2
node6,node22,5
node131,node67,5
node57,node79,4
node139,node105,4
node92,node6,5
node119,node99,2
node6,node67,1
node15,node130,1
node102,node17,2
node57,node91,5
node53,node45,1
node84,node103,2
node1,node44,4
node147,node81,5
node146,node148,1
node46,node83,1
node119,node109,2
node118,node43,2
node74,node78,4
node107,node24,5
node86,node68,5
node6,node69,4
node70,node20,1
node73,node92,1
node33,node8,1
node133,node67,4
node73,node68,5
node135,node42,4
node100,node111,1
node82,node3,4
node114,node6,3
node55,node15,1
node8,node69,4
node48,node29,5
