from,to,layer
node10,node13,1
node45,node69,2
node31,node22,2
node73,node2,2
node65,node26,1
node23,node37,1
node8,node14,2
node59,node12,1
node5,node42,1
node16,node17,1
node57,node29,1
node31,node72,1
node24,node54,1
node59,node19,1
node58,node46,1
node17,node60,2
node70,node28,1
node66,node73,1
node50,node18,2
node33,node32,2
node2,node55,1
node58,node24,2
node35,node33,2
node14,node64,2
node38,node4,1
node52,node17,1
node56,node42,1
node39,node36,2
node17,node19,2
node70,node62,1
node52,node5,2
node52,node74,2
node29,node8,2
node39,node43,1
node61,node49,2
node13,node19,2
node50,node21,2
node31,node19,1
node12,node3,2
node61,node35,1
node40,node39,1
node2,node44,1
node20,node38,2
node25,node57,2
node44,node61,2
node18,node22,2
node40,node6,2
node42,node36,1
node15,node40,1
node1,node25,1
node68,node29,2
node13,node47,1
node23,node18,1
node68,node25,1
node51,node62,1
node32,node16,2
node43,node13,1
node45,node3,2
node6,node65,2
node35,node16,1
node62,node48,1
node29,node11,2
node71,node22,2
node43,node13,2
node52,node25,2
node54,node29,1
node39,node49,1
node11,node25,1
node25,node10,1
node71,node32,1
node53,node21,2
node42,node3,1
node18,node61,1
node12,node71,1
node34,node18,1
node56,node27,1
node4,node55,1
node11,node14,1
node45,node50,2
node17,node23,1
node8,node15,1
node67,node53,2
node19,node11,1
node32,node2,1
node6,node44,1
node23,node69,2
node17,node64,2
node61,node66,1
node28,node11,1
node26,node74,2
node44,node47,1
node6,node1,2
node23,node25,2
node5,node71,2
node19,node11,2
node9,node30,1
node56,node57,2
node60,node35,1
node74,node50,2
node74,node17,1
node11,node42,1
node8,node61,1
node10,node48,2
node46,node43,1
node74,node36,1
node33,node38,1
node22,node48,1
node61,node39,1
node28,node21,2
node42,node16,1
node40,node57,2
node64,node22,1
node38,node40,1
node45,node52,2
node31,node12,2
node25,node47,1
node67,node45,2
node32,node39,1
node1,node68,2
node47,node44,2
node65,node63,1
node14,node44,2
node72,node34,1
node14,node62,2
node7,node14,1
node73,node49,1
node23,node5,1
node25,node8,2
node73,node43,1
node57,node32,2
node5,node75,1
node26,node64,1
node47,node24,1
node11,node18,1
node41,node24,1
node20,node33,1
node35,node17,1
node60,node67,1
node14,node17,1
node66,node27,2
node11,node4,1
node13,node50,2
node35,node18,1
node64,node24,2
node61,node30,2
node27,node8,2
node48,node28,1
node20,node1,2
node5,node48,1
node32,node30,2
node1,node56,1
node16,node64,1
node38,node15,2
node16,node8,1
node15,node33,1
node60,node27,1
node51,node53,1
node43,node4,2
node25,node61,2
node59,node20,1
node9,node58,1
node14,node17,2
node2,node37,1
node64,node6,1
node33,node35,1
node39,node27,2
node44,node48,2
node4,node63,2
node23,node19,1
node23,node70,1
node71,node64,1
node35,node71,1
node19,node54,2
node43,node16,2
node58,node22,1
node58,node24,1
node62,node75,1
node5,node6,1
node50,node63,2
node72,node17,2
node26,node51,2
node48,node38,2
node47,node27,2
node74,node26,2
node18,node60,2
node57,node53,2
node11,node72,1
node73,node54,2
node4,node14,2
node44,node38,2
node33,node9,2
node16,node59,2
node59,node40,2
node63,node50,1
node71,node60,1
node65,node15,1
node63,node59,2
node54,node17,1
node37,node26,2
node38,node51,2
node31,node43,2
node27,node16,2
node75,node15,1
node4,node56,2
node30,node1,2
node40,node71,1
node62,node22,2
node39,node11,2
node39,node61,1
node61,node41,2
node51,node35,2
node1,node59,2
node67,node75,1
node64,node54,1
node64,node54,2
node32,node34,2
node52,node38,2
node47,node69,2
node22,node58,1
node48,node31,1
node27,node33,2
node56,node4,1
node3,node36,1
node15,node59,2
node27,node65,2
node22,node25,2
node9,node55,2
node60,node24,1
node6,node4,1
node17,node53,2
node10,node53,1
node10,node26,1
node27,node29,2
node13,node39,2
node31,node59,2
node45,node21,1
node62,node57,2
node33,node73,2
node47,node11,2
node13,node29,1
node6,node7,1
node3,node10,2
node2,node12,2
node55,node51,1
node73,node13,1
node18,node60,1
node54,node61,1
node62,node43,1
node53,node1,2
