from,to,layer
node7,node13,1
node32,node21,1
node4,node21,2
node19,node50,1
node45,node47,2
node14,node9,2
node34,node44,1
node1,node16,1
node2,node21,2
node8,node45,2
node20,node9,1
node31,node5,1
node40,node35,1
node32,node45,1
node39,node10,1
node30,node6,1
node3,node28,1
node7,node5,1
node6,node30,1
node41,node46,1
node34,node38,1
node25,node2,2
node17,node39,2
node45,node27,1
node47,node29,1
node16,node32,1
node21,node48,2
node39,node17,2
node46,node24,2
node1,node2,2
node15,node12,1
node33,node36,1
node49,node5,1
node37,node40,1
node20,node48,1
node2,node23,2
node46,node44,2
node19,node5,2
node2,node48,1
node48,node30,1
node41,node5,1
node23,node20,2
node45,node8,1
node36,node24,1
node27,node47,1
node8,node33,1
node10,node44,1
node33,node14,1
node45,node14,2
node10,node9,2
node48,node22,1
node36,node37,2
node33,node21,1
node24,node39,1
node27,node9,2
node22,node26,1
node21,node17,1
node50,node7,1
node10,node44,2
node21,node24,1
node31,node38,2
node30,node48,1
node11,node36,2
node40,node38,1
node20,node19,2
node22,node39,2
node47,node38,1
node23,node34,2
node5,node24,2
node2,node45,2
node27,node35,2
node11,node34,1
node27,node17,2
node37,node14,2
node20,node12,2
node50,node20,2
node41,node4,2
node32,node2,1
node19,node44,1
node49,node5,2
node28,node26,1
node29,node15,2
node11,node49,2
node10,node33,2
node35,node25,1
node5,node49,2
node36,node23,2
node1,node13,2
node44,node7,2
node46,node15,1
node50,node20,1
node16,node49,1
node12,node2,1
node19,node20,1
node32,node20,1
node18,node19,1
node14,node3,2
node31,node40,2
node45,node8,2
