from,to,layer
node6,node35,5
node86,node5,4
node3,node84,5
node60,node48,5
node96,node69,2
node48,node30,3
node34,node89,5
node57,node37,3
node70,node100,4
node91,node55,1
node62,node50,5
node63,node100,5
node20,node51,4
node28,node70,2
node99,node15,3
node76,node69,3
node75,node28,2
node48,node39,5
node33,node10,5
node63,node28,3
node23,node15,3
node35,node33,2
node14,node65,5
node57,node69,5
node40,node15,3
node17,node3,4
node73,node60,5
node94,node43,4
node81,node47,4
node76,node40,5
node1,node41,2
node81,node17,4
node66,node70,1
node11,node80,1
node50,node33,1
node94,node100,1
node44,node2,2
node78,node29,3
node9,node72,4
node61,node33,2
node27,node57,1
node69,node80,3
node49,node68,4
node54,node20,1
node64,node84,1
node59,node57,4
node24,node38,1
node66,node25,3
node41,node10,3
node7,node17,1
node29,node64,3
node27,node25,2
node94,node58,3
node95,node88,5
node24,node97,5
node21,node77,5
node56,node94,2
node6,node85,5
node99,node49,5
node95,node84,4
node27,node28,1
node34,node13,5
node52,node35,5
node5,node74,1
node76,node56,2
node77,node93,5
node56,node76,2
node24,node48,5
node50,node14,3
node9,node11,5
node22,node75,2
node66,node45,4
node56,node31,5
node62,node79,4
node49,node87,5
node31,node90,3
node34,node70,3
node63,node36,3
node7,node48,3
node95,node20,1
node76,node44,2
node27,node46,4
node54,node48,3
node32,node53,3
node91,node62,2
node36,node14,5
node34,node77,4
node57,node51,5
node23,node7,4
node81,node60,3
node88,node22,2
node65,node85,1
node59,node63,4
node67,node96,3
node15,node35,4
node7,node58,3
node99,node85,2
node17,node79,1
node76,node29,3
node42,node8,2
node83,node71,4
node8,node58,3
node95,node69,5
node63,node31,1
node15,node100,4
node10,node11,3
node97,node4,3
node90,node80,3
node63,node66,1
node90,node69,2
node26,node88,4
node55,node40,5
node14,node51,4
node7,node36,3
node11,node15,5
node71,node96,3
node68,node32,3
node6,node13,2
node30,node25,4
node51,node12,3
node16,node87,1
node61,node85,3
node31,node4,5
node45,node83,2
node35,node74,1
node67,node52,2
node85,node25,4
node10,node48,4
node61,node17,2
node36,node100,4
node31,node66,2
node96,node100,3
node50,node44,3
node87,node96,2
node39,node79,2
node7,node61,3
node36,node34,5
node52,node78,2
node44,node94,4
node41,node12,1
node73,node28,3
node63,node89,3
node66,node44,5
node22,node94,1
node55,node70,5
node6,node73,3
node73,node21,3
node70,node72,4
node43,node41,2
node81,node73,2
node100,node52,5
node50,node97,2
node8,node78,4
node21,node74,3
node32,node17,1
node44,node85,2
node100,node61,2
node78,node59,3
