from,to,layer
node7,node8,1
node6,node3,2
node13,node9,1
node10,node26,1
node30,node13,2
node4,node23,2
node19,node20,1
node24,node7,1
node4,node7,2
node28,node25,2
node26,node21,2
node16,node5,1
node29,node8,1
node24,node11,2
node20,node25,2
node23,node4,2
node11,node28,1
node20,node10,2
node25,node5,1
node28,node23,2
node11,node10,1
node24,node23,1
node27,node10,2
node18,node23,1
node14,node19,1
node29,node2,1
node2,node11,1
node13,node12,2
node9,node3,2
node5,node21,2
node9,node28,1
node5,node20,2
node5,node12,1
node27,node23,1
node7,node14,2
node1,node25,1
node30,node25,2
node23,node30,2
node9,node19,1
node11,node28,2
node8,node26,2
node26,node1,2
node14,node6,1
node24,node17,2
node29,node28,2
node25,node5,2
node27,node13,2
node9,node27,2
node26,node3,2
node12,node7,1
node16,node15,1
node18,node11,1
node27,node26,2
node9,node27,1
node22,node26,1
node7,node18,1
node4,node2,1
node6,node2,2
node20,node29,1
node26,node9,1
node7,node21,1
node13,node5,2
node15,node6,2
node16,node20,2
node19,node2,1
node11,node24,2
node8,node26,1
node17,node1,1
node30,node6,2
node11,node23,2
node18,node9,2
node20,node15,1
node26,node21,1
node24,node5,1
node27,node3,1
node4,node15,1
node9,node28,2
node14,node11,1
node24,node30,1
node10,node3,2
node25,node10,1
node14,node16,2
node16,node10,2
node28,node3,1
node21,node14,2
node30,node15,1
node13,node22,2
node29,node10,2
node28,node8,2
node21,node8,2
node7,node22,1
node30,node1,1
node3,node21,1
node13,node9,2
node26,node24,1
node18,node20,2
node23,node22,1
node8,node16,1
node19,node28,2
