from,to,layer
node62,node41,2
node3,node38,1
node10,node2,2
node5,node3,2
node8,node5,1
node8,node30,2
node65,node40,2
node27,node63,2
node43,node31,2
node17,node20,1
node3,node65,2
node19,node15,1
node15,node34,1
node54,node18,2
node49,node59,2
node56,node68,1
node34,node51,1
node55,node64,1
node27,node25,2
node36,node53,1
node71,node38,1
node73,node22,1
node48,node64,2
node70,node63,1
node45,node71,1
node28,node22,1
node30,node36,2
node42,node49,1
node69,node8,2
node58,node16,1
node54,node17,1
node68,node48,2
node49,node5,1
node51,node57,1
node38,node69,1
node16,node75,1
node14,node41,2
node34,node7,1
node67,node58,2
node47,node46,1
node65,node53,1
node65,node69,1
node51,node70,1
node75,node31,1
node60,node63,2
node19,node44,2
node40,node7,2
node67,node31,2
node17,node55,1
node40,node71,2
node13,node50,1
node33,node66,1
node48,node45,1
node40,node20,2
node26,node48,2
node54,node20,2
node7,node63,1
node42,node74,2
node29,node22,1
node20,node55,1
node17,node38,1
node72,node71,1
node16,node31,1
node60,node43,2
node75,node24,1
node63,node38,2
node28,node32,1
node18,node29,1
node31,node35,2
node65,node16,2
node24,node39,1
node9,node73,2
node65,node68,1
node27,node37,2
node49,node4,1
node11,node58,2
node56,node44,1
node61,node33,2
node39,node56,1
node25,node31,2
node26,node16,1
node31,node73,1
node7,node33,1
node25,node29,1
node35,node41,2
node37,node21,2
node53,node67,1
node29,node32,1
node66,node69,2
node65,node22,2
node30,node37,2
node31,node44,2
node40,node43,2
node55,node64,2
node6,node20,2
node8,node57,1
node28,node20,1
node71,node40,2
node53,node29,1
node50,node7,2
node55,node30,1
node55,node29,2
node12,node44,2
node63,node21,2
node68,node64,1
node74,node65,2
node14,node11,2
node34,node42,2
node55,node15,2
node39,node9,1
node25,node58,1
node73,node44,1
node3,node53,2
node47,node44,2
node68,node52,2
node5,node52,2
node60,node35,1
node65,node49,1
node66,node42,2
node33,node28,2
node13,node74,2
node69,node33,1
node52,node69,2
node74,node48,1
node44,node42,1
node75,node5,1
node11,node71,2
node20,node60,2
node17,node18,1
node10,node32,1
node27,node15,1
node51,node4,2
node68,node26,1
node69,node61,2
node29,node28,2
node68,node8,2
node37,node60,1
node45,node12,1
node35,node15,2
node56,node41,1
node30,node11,1
node11,node49,1
node16,node34,1
node50,node26,2
node60,node67,2
node15,node53,1
node27,node18,2
node16,node6,2
node28,node2,2
node54,node19,1
node5,node55,1
node63,node71,1
node9,node31,2
node4,node27,2
node54,node75,2
node63,node11,1
node64,node63,2
node5,node2,2
node14,node71,1
node54,node67,2
node14,node60,2
node28,node13,2
node46,node7,1
node34,node52,1
node67,node53,2
node14,node8,2
node68,node44,1
node18,node68,2
node55,node39,2
node61,node14,1
node16,node56,2
node47,node45,2
node45,node59,2
node59,node42,1
node32,node6,2
node58,node67,2
node7,node2,1
node55,node14,2
node5,node42,1
node7,node34,2
node48,node50,1
node31,node32,1
node30,node33,1
node68,node53,2
node8,node24,2
node9,node32,1
node50,node7,1
node66,node9,2
node43,node35,1
node8,node42,1
node72,node34,1
node56,node29,1
node29,node23,2
node21,node56,1
node21,node28,2
node15,node51,2
node75,node49,1
node49,node66,1
node17,node15,1
node18,node6,1
node72,node42,2
node30,node35,2
node47,node67,2
node45,node30,1
node46,node70,1
node31,node41,2
node21,node44,2
node59,node44,1
node34,node27,1
node51,node73,2
node42,node51,2
node71,node14,2
node32,node35,2
node43,node8,1
node45,node38,1
node60,node62,2
node39,node9,2
node53,node19,2
node1,node52,2
node48,node7,2
node42,node11,2
node75,node35,2
node8,node59,2
node71,node3,1
node3,node42,2
node13,node1,2
node1,node56,1
node58,node35,2
node53,node36,1
node50,node26,1
node61,node46,2
node68,node41,2
node37,node55,1
node27,node42,2
node23,node9,2
node4,node75,1
node3,node16,1
node17,node40,2
node25,node26,2
node23,node17,2
node31,node39,2
node66,node63,2
node12,node8,1
node64,node66,1
node13,node17,2
node37,node54,1
node49,node67,2
node9,node60,1
node59,node37,1
