from,to,layer
node5,node26,3
node29,node14,3
node22,node7,4
node9,node5,1
node10,node12,3
node12,node10,2
node16,node11,5
node5,node20,3
node25,node18,5
node27,node14,2
node6,node3,3
node5,node28,3
node11,node20,1
node27,node14,1
node20,node9,5
node11,node1,1
node16,node27,5
node28,node9,3
node16,node11,2
node2,node25,1
node13,node7,2
node18,node8,5
node21,node30,3
node30,node26,5
node12,node6,1
node28,node30,1
node27,node5,3
node25,node11,1
node24,node23,4
node28,node20,1
node12,node27,1
node4,node16,3
node26,node23,2
node21,node2,3
node27,node26,3
node16,node27,1
node27,node5,2
node9,node15,5
node20,node18,1
node24,node14,5
node5,node7,5
node2,node14,1
node3,node26,1
node21,node12,4
node24,node23,2
node23,node2,2
node16,node18,5
node2,node13,2
node18,node25,4
node28,node24,3
node2,node25,3
node8,node13,3
node24,node23,1
node24,node12,5
node23,node10,5
node28,node17,3
node13,node22,3
node26,node18,1
node5,node22,4
node4,node9,2
node6,node1,2
node7,node14,4
node30,node1,1
node8,node23,1
node3,node7,1
node5,node9,2
node5,node27,4
node7,node25,4
node27,node6,1
node16,node26,3
node14,node26,4
node5,node12,5
node13,node15,3
node2,node3,5
node25,node12,5
node2,node19,2
node13,node28,5
node26,node3,1
node1,node25,5
node22,node27,5
node5,node27,1
node8,node22,2
node20,node26,4
node4,node28,2
node16,node15,3
node15,node4,1
node23,node10,3
node8,node4,3
node23,node26,3
node4,node25,1
node28,node5,4
node23,node16,1
node15,node8,3
node20,node15,5
node27,node16,2
node2,node25,4
node23,node14,1
node24,node10,1
node13,node2,3
