from,to,layer
node18,node237,5
node214,node177,5
node79,node8,1
node246,node250,3
node42,node24,1
node194,node131,1
node161,node48,2
node185,node227,3
node110,node140,1
node45,node250,5
node79,node122,2
node198,node204,4
node162,node136,4
node35,node187,4
node74,node22,4
node194,node15,1
node176,node89,5
node61,node118,5
node133,node134,2
node31,node29,5
node105,node72,5
node106,node117,3
node200,node59,1
node77,node192,5
node239,node21,2
node84,node27,1
node207,node13,4
node202,node26,5
node183,node28,5
node121,node105,2
node72,node189,3
node50,node8,5
node132,node214,4
node177,node190,3
node185,node110,5
node229,node30,4
node228,node177,2
node82,node9,4
node70,node222,4
node18,node85,4
node152,node250,4
node55,node158,2
node176,node161,2
node144,node119,3
node25,node188,2
node239,node101,3
node211,node56,5
node125,node143,3
node241,node130,4
node153,node64,4
node137,node82,1
node104,node132,5
node127,node41,2
node124,node119,2
node94,node126,3
node82,node119,3
node250,node13,2
node170,node203,4
node101,node59,3
node7,node122,1
node26,node15,4
node194,node93,2
node119,node132,5
node96,node236,4
node135,node159,5
node227,node25,3
node77,node103,1
node19,node188,5
node34,node246,5
node40,node217,5
node236,node120,4
node223,node204,1
node183,node207,1
node31,node13,5
node40,node202,3
node112,node130,5
node200,node181,3
node232,node64,1
node62,node9,2
node232,node49,3
node174,node46,3
node8,node139,2
node225,node82,1
node48,node167,3
node69,node129,2
node50,node187,3
node242,node140,3
node74,node91,3
node80,node190,4
node40,node250,4
node127,node216,4
node155,node109,1
node122,node79,2
node100,node46,5
node137,node101,4
node240,node157,1
node11,node135,5
node161,node235,4
node165,node154,1
node249,node228,2
node68,node152,5
node131,node69,5
node10,node206,5
node9,node250,3
node99,node190,4
node209,node42,3
node222,node5,1
node186,node122,5
node74,node117,1
node224,node112,5
node198,node115,3
node184,node112,3
node228,node58,1
node120,node46,1
node130,node145,5
node203,node234,5
node59,node75,1
node210,node83,4
node66,node122,5
node187,node39,1
node36,node167,4
node241,node168,2
node224,node46,3
node246,node63,4
node167,node76,1
node166,node70,5
node130,node238,3
node35,node156,2
node111,node27,2
node216,node199,1
node65,node31,4
node170,node93,3
node131,node202,3
node29,node157,2
node120,node113,3
node200,node81,3
node126,node178,1
node181,node214,2
node30,node207,3
node162,node228,4
node243,node95,3
node133,node118,3
node116,node14,2
node33,node211,2
node205,node56,3
node184,node8,1
node142,node162,4
node53,node60,3
node83,node100,1
node125,node190,1
node189,node90,2
node24,node8,4
node210,node136,2
node73,node168,1
node217,node78,1
node214,node83,3
node84,node156,4
node55,node240,4
node164,node163,3
node140,node241,4
node173,node154,3
node216,node135,4
node109,node76,2
node158,node172,4
node137,node203,2
node210,node140,2
node188,node165,2
node78,node229,2
node52,node121,2
node238,node198,1
node73,node246,4
node98,node213,4
node171,node20,2
node208,node229,3
node137,node142,2
node102,node103,5
node129,node246,3
node224,node158,3
node127,node216,2
node212,node96,1
node231,node14,4
node50,node26,2
node243,node240,2
node208,node156,4
node91,node247,1
node245,node11,1
node205,node38,3
node180,node81,4
node214,node179,5
node118,node121,1
node242,node35,5
node119,node95,3
node71,node40,1
node218,node241,2
node128,node246,1
node53,node16,4
node231,node201,1
node104,node63,2
node37,node163,2
node157,node84,4
node226,node110,3
node248,node37,3
node225,node179,4
node72,node113,2
node127,node42,1
node75,node39,4
node5,node230,2
node207,node41,2
node11,node190,5
node36,node190,3
node207,node156,3
