from,to,layer
node226,node178,4
node151,node9,5
node45,node17,1
node82,node132,3
node77,node48,1
node136,node82,5
node32,node200,1
node41,node195,3
node108,node64,1
node104,node73,1
node194,node171,3
node236,node211,2
node15,node128,1
node38,node94,4
node43,node216,4
node247,node235,3
node161,node26,5
node153,node213,5
node93,node71,5
node101,node46,4
node143,node146,5
node193,node8,4
node178,node141,3
node110,node38,5
node125,node160,2
node245,node6,4
node176,node199,1
node149,node17,1
node247,node84,3
node177,node102,1
node149,node244,3
node46,node167,3
node89,node121,2
node161,node6,2
node156,node199,5
node83,node211,1
node163,node187,5
node204,node158,2
node98,node233,3
node206,node162,3
node219,node97,5
node92,node210,3
node7,node203,1
node29,node194,3
node19,node21,2
node83,node227,4
node171,node80,1
node166,node129,2
node28,node159,5
node220,node155,3
node59,node32,1
node54,node116,5
node148,node155,3
node76,node85,2
node129,node242,3
node80,node160,1
node219,node4,1
node55,node155,1
node211,node123,1
node180,node155,4
node20,node218,1
node150,node61,5
node157,node3,5
node238,node156,5
node41,node156,3
node74,node225,5
node242,node31,4
node51,node48,4
node81,node155,2
node48,node79,5
node59,node1,3
node157,node198,2
node90,node8,3
node152,node238,2
node82,node54,1
node109,node52,1
node137,node208,2
node124,node120,1
node109,node180,4
node236,node224,1
node163,node61,2
node16,node65,5
node189,node30,5
node152,node19,5
node159,node169,5
node106,node210,2
node188,node13,5
node206,node28,2
node30,node161,3
node74,node123,1
node55,node93,2
node231,node77,5
node27,node130,3
node3,node2,4
node116,node90,2
node149,node203,3
node108,node210,2
node179,node147,1
node208,node121,2
node104,node243,3
node195,node90,4
node152,node128,4
node75,node16,3
node97,node65,3
node88,node109,1
node2,node63,5
node201,node48,2
node60,node160,4
node171,node62,3
node196,node95,2
node68,node130,5
node35,node72,1
node67,node179,2
node215,node201,1
node148,node69,5
node15,node194,2
node37,node103,2
node190,node99,5
node77,node126,3
node94,node2,3
node107,node39,2
node182,node102,4
node108,node96,1
node130,node198,5
node35,node107,2
node199,node110,3
node66,node14,3
node111,node246,4
node190,node44,3
node231,node171,5
node211,node125,5
node212,node177,3
node158,node31,1
node249,node5,4
node40,node154,2
node75,node2,5
node167,node204,5
node126,node63,3
node89,node177,3
node93,node57,2
node29,node204,4
node222,node193,2
node186,node165,1
node86,node6,3
node142,node23,3
node173,node5,3
node137,node161,1
node139,node87,2
node106,node171,3
node126,node207,1
node139,node44,2
node48,node242,5
node205,node90,1
node73,node100,2
node250,node231,2
node148,node37,2
node195,node214,3
node102,node143,2
node56,node190,3
node91,node43,4
node124,node62,5
node68,node94,1
node99,node71,4
node155,node116,4
node207,node108,4
node24,node168,3
node95,node71,1
node119,node182,1
node234,node14,3
node117,node53,3
node51,node231,1
node168,node84,3
node230,node93,4
node124,node101,5
node221,node2,5
node76,node68,4
node151,node231,2
node233,node129,5
node250,node11,3
node68,node107,3
node75,node11,3
node215,node223,2
node220,node121,3
node123,node160,2
node26,node206,5
node7,node225,1
node163,node35,1
node216,node62,5
node244,node182,5
node72,node114,5
node234,node54,1
node180,node153,5
node195,node196,3
node183,node173,3
node1,node174,1
node250,node177,3
node9,node135,4
node9,node249,2
node100,node233,4
node77,node74,2
node201,node123,1
node187,node243,4
node30,node4,1
node137,node165,1
node53,node176,2
node216,node174,4
node106,node175,2
node94,node234,3
node109,node67,3
node148,node212,1
node184,node81,1
node70,node215,3
node220,node101,3
node167,node2,2
node121,node56,2
node229,node171,2
node71,node80,1
node13,node23,2
node41,node188,2
node245,node46,4
node150,node137,1
node154,node92,5
node151,node211,2
node157,node225,5
node42,node245,5
node225,node191,4
node105,node221,2
node96,node124,2
node227,node76,3
node104,node56,3
node225,node180,2
node54,node22,4
node10,node116,5
node117,node188,5
node202,node81,5
node52,node134,4
node20,node142,5
node198,node102,5
node27,node46,1
node184,node87,5
node38,node190,1
node112,node212,2
node244,node193,1
node71,node100,1
node176,node79,3
node88,node171,2
node193,node120,2
node28,node133,1
node230,node174,3
node12,node103,4
node214,node224,4
node37,node205,1
node3,node141,3
node22,node51,3
node171,node217,5
node207,node243,4
node138,node193,5
node13,node239,5
node33,node149,1
node198,node113,4
node214,node14,2
node37,node27,5
node101,node109,1
node26,node65,5
node92,node132,4
node114,node23,4
node156,node187,5
node94,node148,5
node133,node78,1
node211,node45,1
node229,node136,5
node43,node218,4
node106,node28,1
node147,node136,2
node182,node91,2
node166,node156,2
node191,node118,5
node151,node35,2
node90,node249,5
node75,node59,2
node250,node81,3
node49,node239,2
node105,node162,3
node50,node160,5
node169,node229,5
node23,node103,1
node97,node35,5
node229,node18,3
node21,node222,3
node2,node125,3
node52,node31,3
node249,node112,2
node216,node220,4
node2,node173,4
node69,node99,5
node79,node201,1
node123,node63,2
node188,node33,4
node50,node129,4
node190,node141,1
node21,node172,5
node44,node136,4
node173,node145,5
node228,node128,5
node28,node76,2
node48,node59,3
node182,node173,2
node232,node22,3
node26,node224,5
node41,node237,4
node19,node216,1
node145,node118,5
node63,node125,3
node129,node133,4
node12,node164,3
node22,node213,4
node17,node246,5
node172,node29,2
node25,node185,4
