from,to,layer
node122,node2,1
node126,node96,1
node111,node62,2
node21,node76,1
node49,node57,1
node145,node58,2
node29,node103,2
node40,node43,1
node33,node18,2
node110,node130,2
node60,node75,2
node130,node122,1
node90,node9,1
node58,node64,1
node29,node51,2
node133,node31,2
node105,node121,2
node79,node30,2
node136,node21,2
node90,node68,2
node122,node129,1
node86,node75,1
node140,node124,1
node132,node72,2
node92,node5,1
node91,node150,1
node57,node128,1
node43,node51,2
node104,node4,1
node41,node106,1
node12,node141,2
node27,node33,2
node49,node87,2
node41,node59,2
node144,node43,2
node78,node140,1
node63,node115,2
node101,node133,2
node139,node4,2
node11,node16,2
node46,node77,1
node33,node78,2
node21,node54,1
node55,node111,1
node98,node55,2
node138,node12,1
node139,node138,1
node109,node119,1
node125,node14,2
node47,node52,2
node130,node85,1
node41,node40,2
node90,node17,1
node102,node36,1
node67,node8,2
node63,node128,1
node11,node95,1
node30,node29,1
node145,node3,1
node2,node25,2
node2,node5,2
node98,node109,1
node90,node126,2
node124,node98,1
node124,node115,2
node54,node55,2
node38,node148,1
node71,node21,2
node12,node41,2
node78,node14,1
node31,node75,1
node90,node103,1
node110,node77,1
node17,node22,2
node110,node10,2
node84,node137,1
node142,node76,1
node41,node57,1
node63,node96,1
node91,node85,1
node12,node54,1
node124,node93,2
node40,node98,1
node100,node1,2
node150,node86,2
node97,node41,1
node9,node29,1
node132,node103,1
node62,node44,1
node79,node146,2
node96,node18,2
node60,node134,2
node126,node132,1
node10,node78,2
node108,node144,2
node34,node5,2
node36,node52,1
node78,node42,2
node59,node50,2
node37,node21,2
node122,node80,2
node102,node22,1
node120,node13,1
node34,node69,1
node143,node92,2
node64,node122,2
node15,node9,2
node110,node23,1
node148,node116,1
node78,node1,2
node81,node51,2
node115,node89,2
node7,node45,2
node13,node127,1
node105,node118,1
node131,node147,1
node116,node133,1
node24,node35,1
node35,node96,2
node68,node24,2
node50,node9,1
node99,node128,1
node104,node90,2
node102,node137,1
node12,node3,1
node29,node48,1
node57,node126,1
node72,node83,2
node149,node61,1
node109,node82,2
node139,node89,1
node125,node122,2
node88,node76,1
node26,node141,2
node35,node130,1
node86,node6,1
node146,node53,1
node42,node109,1
node81,node113,2
node32,node76,1
node104,node107,1
node144,node35,1
node99,node68,1
node49,node138,2
node22,node125,1
node44,node16,2
node114,node17,1
node2,node143,2
node6,node39,2
node41,node13,2
node134,node124,1
node22,node137,1
node76,node107,1
node148,node18,2
node81,node10,2
node116,node22,2
node124,node58,1
node8,node52,1
node130,node141,1
node105,node137,2
node106,node52,2
node76,node84,1
node108,node105,1
node3,node144,1
node66,node46,1
node58,node60,2
node49,node83,2
node139,node60,1
node12,node37,1
node113,node34,2
node1,node74,1
node56,node79,2
node13,node38,2
node141,node4,2
node56,node131,1
node106,node15,1
node111,node82,2
node77,node94,2
node107,node145,2
node63,node72,1
node57,node148,2
node45,node86,1
node20,node129,2
node92,node38,2
node121,node3,1
node112,node106,1
node53,node44,2
node38,node50,1
node14,node10,2
node129,node12,1
node91,node22,2
node19,node128,2
node45,node76,1
node93,node6,2
node97,node33,1
node77,node3,1
node120,node128,1
node14,node143,2
node108,node21,1
node142,node60,2
node64,node6,1
node140,node102,2
node36,node24,1
node66,node95,1
node31,node67,1
node149,node26,1
node8,node12,2
node42,node51,1
node84,node41,1
node86,node37,2
node132,node59,1
node102,node107,1
node69,node86,2
node69,node118,1
node24,node10,2
node75,node2,1
node23,node5,1
node122,node149,1
node81,node135,2
node106,node5,2
node14,node72,2
node111,node30,1
node42,node132,1
node19,node128,1
node104,node137,1
node97,node52,1
node15,node142,2
node5,node126,1
node83,node73,1
node128,node31,1
node42,node43,2
node121,node127,2
node12,node35,2
node28,node86,2
node135,node38,1
node17,node93,2
node12,node10,1
node129,node75,2
node16,node69,2
node89,node13,1
node41,node129,2
node31,node35,1
node138,node41,2
node148,node46,2
node21,node93,1
node9,node49,2
node44,node42,2
node23,node35,2
node90,node75,2
node35,node11,2
node88,node96,2
node56,node135,2
node58,node47,1
node33,node115,2
node89,node132,1
node143,node93,1
node2,node35,1
node10,node110,2
node74,node140,2
node136,node12,1
node81,node139,2
node85,node71,1
node50,node109,2
node41,node16,1
node68,node73,2
node74,node35,2
node127,node56,1
node57,node88,1
node81,node85,2
node86,node104,1
node63,node11,1
node26,node82,2
node10,node26,2
node116,node87,1
node45,node118,1
node100,node20,2
node123,node143,1
node128,node148,1
node47,node106,1
node103,node2,2
node64,node129,2
node106,node57,1
node132,node92,2
node141,node62,2
node117,node107,2
node75,node36,1
node81,node9,2
node95,node84,2
node66,node91,1
node83,node114,1
node31,node146,1
node68,node50,2
node39,node67,2
node7,node15,2
node121,node88,2
node70,node150,2
node47,node92,2
node87,node146,1
node51,node60,1
node53,node14,2
node79,node19,1
node80,node78,1
node111,node141,2
node59,node58,2
node16,node112,1
node41,node64,1
node129,node119,2
node114,node80,1
node134,node123,1
node11,node150,1
node62,node2,1
node127,node61,2
node13,node76,1
node121,node104,1
node107,node145,1
node12,node103,2
node46,node102,2
node23,node98,1
node113,node94,2
node147,node130,1
node128,node95,2
node62,node126,1
node98,node113,2
node107,node65,1
node146,node122,2
node98,node45,1
node50,node47,1
node48,node95,1
node113,node35,1
node44,node65,2
node15,node8,2
node46,node42,2
node5,node43,2
node49,node110,2
node107,node34,1
node20,node18,1
node49,node77,2
node22,node139,1
node34,node60,2
node95,node23,1
node27,node122,2
node109,node48,2
node134,node50,1
node16,node2,2
node46,node128,2
node111,node4,2
node122,node104,1
node99,node141,2
node74,node134,2
node53,node140,1
node131,node59,2
node103,node74,2
node37,node82,2
node14,node12,1
node136,node53,1
node63,node73,2
node145,node69,2
node23,node111,2
node102,node110,2
node13,node17,1
node126,node117,1
node41,node72,1
node2,node87,1
node69,node94,1
node108,node106,1
node128,node135,1
node78,node49,1
node47,node106,2
node30,node71,2
node86,node74,2
node96,node142,2
node46,node39,2
node139,node117,2
node118,node116,2
node14,node124,1
node82,node49,1
node7,node102,2
node32,node121,1
node4,node102,2
node88,node103,1
node91,node52,1
node31,node73,1
node27,node47,1
node58,node131,1
node90,node34,2
