from,to,layer
node10,node11,1
node9,node11,2
node12,node7,1
node5,node16,1
node19,node6,1
node1,node9,1
node19,node7,2
node12,node19,1
node10,node13,1
node17,node18,1
node15,node20,2
node13,node5,2
node13,node18,1
node18,node12,1
node13,node1,1
node12,node4,1
node11,node16,2
node8,node17,1
node3,node15,2
node9,node4,1
node12,node13,2
node8,node4,1
node1,node20,1
node4,node10,2
node19,node3,2
node10,node16,1
node20,node2,2
node19,node3,1
node12,node3,1
node15,node12,1
node20,node13,1
node15,node1,2
node17,node16,1
node4,node9,1
node11,node19,2
node19,node5,1
node11,node2,1
node18,node10,2
node19,node6,2
node2,node14,2
node5,node6,2
node18,node11,1
node16,node12,2
node17,node10,2
node1,node13,2
node14,node7,1
node15,node18,2
node3,node19,2
node15,node17,1
node7,node8,2
node13,node3,1
node8,node18,1
node17,node2,2
node9,node1,1
node1,node15,1
node14,node8,2
node2,node20,2
node19,node8,2
node4,node3,1
node20,node16,2
node17,node14,1
node20,node5,1
node14,node18,2
node6,node17,1
node17,node15,2
node7,node5,2
node8,node2,1
node2,node7,1
node16,node6,1
node12,node2,1
node13,node4,1
node6,node11,2
node15,node5,2
node16,node18,1
node7,node1,1
node3,node20,2
node13,node14,2
node1,node15,2
node4,node2,2
node7,node10,1
node8,node20,2
node10,node8,2
node18,node8,2
node6,node4,2
node12,node6,2
node7,node10,2
node14,node5,2
node20,node4,2
node17,node9,1
node3,node16,1
node1,node4,1
node17,node20,1
node13,node18,2
node13,node14,1
node2,node14,1
node20,node7,1
node4,node15,2
node11,node7,1
node9,node13,2
