from,to,layer
node12,node21,2
node15,node26,1
node22,node36,1
node68,node100,2
node9,node35,1
node91,node68,2
node51,node97,1
node67,node10,1
node9,node28,2
node21,node43,2
node66,node70,2
node22,node51,2
node66,node3,1
node90,node5,2
node32,node7,1
node42,node71,2
node10,node70,2
node84,node90,2
node52,node59,2
node73,node87,1
node44,node33,1
node64,node6,2
node54,node72,2
node49,node99,1
node43,node1,1
node77,node81,2
node11,node33,2
node51,node6,2
node42,node10,2
node10,node26,2
node94,node24,2
node4,node26,1
node12,node24,2
node23,node42,1
node55,node42,1
node9,node8,1
node62,node74,1
node54,node95,2
node89,node72,1
node100,node60,2
node29,node4,2
node11,node26,1
node100,node96,1
node7,node75,2
node16,node42,2
node54,node3,1
node66,node61,1
node100,node43,2
node90,node37,1
node68,node50,1
node39,node72,2
node54,node43,2
node89,node81,2
node22,node44,2
node64,node29,2
node11,node50,1
node77,node9,1
node61,node52,2
node11,node44,1
node15,node81,2
node48,node35,2
node17,node70,1
node6,node15,1
node65,node1,2
node98,node24,1
node70,node45,2
node55,node37,2
node79,node91,2
node74,node42,1
node12,node93,1
node20,node22,2
node28,node3,2
node43,node7,2
node49,node39,2
node78,node67,1
node36,node1,1
node95,node70,2
node86,node58,2
node94,node33,2
node63,node95,1
node34,node96,2
node72,node38,2
node9,node32,1
node84,node9,1
node93,node98,1
node90,node21,1
node7,node50,1
node29,node11,1
node25,node97,2
node45,node28,1
node25,node56,1
node30,node94,2
node97,node88,2
node83,node78,1
node25,node29,1
node75,node4,2
node41,node85,2
node12,node98,1
node26,node28,1
node79,node98,1
node44,node3,2
node79,node10,1
node54,node95,1
node95,node69,2
node42,node14,2
node9,node17,2
node76,node84,1
node88,node77,1
node29,node63,2
node95,node2,1
node98,node1,1
node3,node71,1
node74,node9,1
node63,node21,2
node1,node61,1
node85,node69,2
node77,node46,1
node80,node14,2
node8,node78,1
node49,node96,2
node54,node64,1
node88,node59,2
node27,node8,1
node78,node34,1
node31,node9,2
node9,node37,1
node61,node27,1
node91,node45,2
node53,node57,2
node50,node59,2
node75,node88,1
node25,node42,2
node29,node97,2
node32,node92,1
node8,node77,2
node16,node87,2
node85,node70,2
node30,node46,1
node96,node45,2
node81,node51,2
node18,node80,1
node40,node21,2
node23,node21,1
node21,node64,2
node63,node12,1
node17,node19,2
node76,node11,1
node3,node24,2
node41,node74,2
node65,node37,1
node20,node45,1
node5,node82,2
node50,node79,2
node18,node2,1
node84,node2,1
node15,node64,1
node77,node49,2
node49,node10,1
node20,node19,2
node55,node10,1
node36,node74,1
node42,node57,1
node39,node87,2
node10,node65,1
node43,node29,2
node3,node83,2
node12,node66,2
node52,node9,2
node12,node84,2
node11,node72,2
node92,node34,1
node97,node6,2
node24,node78,2
node2,node19,2
node25,node47,2
node96,node45,1
node4,node94,2
node56,node60,2
node99,node25,2
node62,node25,1
node48,node95,2
node20,node99,2
node63,node16,2
node36,node53,2
node83,node87,1
node95,node82,1
node100,node42,2
node43,node74,1
node14,node2,1
node85,node92,1
node43,node24,2
node53,node18,2
node7,node51,1
node26,node71,1
node58,node97,1
node76,node50,2
node22,node79,1
node85,node18,2
node51,node72,2
node71,node31,2
node3,node70,2
node97,node41,2
node28,node5,2
node71,node1,2
node25,node11,1
node42,node25,2
node30,node70,1
node51,node86,1
node3,node20,2
node24,node69,1
node42,node18,1
node99,node76,1
node7,node56,2
node36,node81,2
node57,node19,1
node33,node74,2
node37,node4,2
node39,node66,2
node48,node32,2
node81,node18,1
node97,node84,2
node20,node51,1
node61,node98,1
node48,node96,1
node89,node46,2
node23,node14,1
node53,node69,2
node98,node63,2
node19,node13,2
node57,node11,1
node16,node7,1
node78,node14,1
node67,node36,1
node63,node50,1
node67,node30,2
node46,node61,2
node28,node93,2
node70,node56,1
node33,node51,1
node78,node10,2
node93,node33,2
node36,node96,1
node99,node96,1
node15,node60,1
node43,node50,1
node40,node81,2
node82,node26,1
node5,node24,1
node45,node90,2
node22,node29,1
node26,node90,2
node68,node35,1
node17,node64,2
node40,node44,2
node75,node57,2
node68,node95,2
node45,node77,1
node51,node48,1
node57,node38,2
node3,node69,1
node43,node49,2
node39,node98,1
node17,node56,2
node44,node50,2
node74,node77,1
node57,node31,2
node4,node69,1
node24,node51,2
node83,node8,1
node89,node79,2
node4,node45,1
node15,node46,1
node80,node30,1
node11,node69,2
node14,node39,2
node21,node94,1
node16,node81,1
node50,node95,1
node16,node40,2
node3,node20,1
node83,node6,1
node85,node82,2
node53,node46,1
node91,node81,2
node80,node22,1
node20,node15,2
node93,node58,1
node12,node39,1
node28,node4,2
node60,node40,2
node41,node36,2
node9,node77,1
node26,node88,2
node1,node82,2
node88,node28,2
node29,node52,2
node15,node5,1
node31,node80,1
node66,node62,1
node80,node33,1
node26,node10,2
node79,node49,1
node26,node2,1
node69,node40,1
node14,node94,2
node73,node29,1
node36,node42,1
node5,node3,2
node72,node73,2
node9,node70,1
node25,node31,1
node58,node97,2
node97,node82,2
node30,node35,1
node76,node3,1
node46,node68,2
node90,node51,1
node3,node80,2
node71,node33,2
node97,node83,1
node93,node3,1
node86,node21,2
node93,node24,2
node49,node47,2
node45,node100,1
node63,node18,2
node8,node13,2
node68,node78,1
node98,node47,1
node43,node29,1
node10,node95,1
node46,node10,2
node77,node1,2
node69,node92,1
node55,node16,1
node12,node88,2
node77,node80,1
node2,node10,1
node68,node37,1
node85,node6,2
node82,node9,1
node51,node36,2
node37,node4,1
node53,node2,1
node94,node25,1
node28,node47,2
node80,node37,2
node38,node75,2
node52,node15,1
node86,node68,2
node59,node56,2
node46,node28,2
node79,node31,2
node66,node6,1
node22,node44,1
node44,node12,1
node63,node56,1
node88,node33,2
node34,node89,2
node58,node52,1
node51,node52,1
node79,node49,2
node29,node94,2
node45,node14,2
node1,node83,1
node18,node88,1
node73,node100,2
node97,node5,2
node71,node25,1
node71,node4,1
node89,node17,1
node89,node82,2
node48,node35,1
node9,node98,2
node34,node16,1
node91,node59,2
node35,node24,2
node52,node98,2
node36,node73,2
node2,node60,2
node63,node71,2
node38,node65,2
node53,node17,2
node57,node68,2
node23,node57,2
node82,node51,1
node21,node10,2
node32,node19,1
node14,node33,2
node32,node24,2
node27,node70,1
node65,node62,2
node3,node19,1
node85,node79,1
node87,node57,2
node37,node67,2
node65,node84,2
node63,node41,1
node89,node58,2
node64,node61,2
node18,node61,1
node67,node18,1
node72,node55,1
node19,node8,2
node89,node66,2
node23,node98,1
node82,node66,1
node81,node67,2
node75,node49,2
node55,node16,2
node14,node61,2
node8,node85,2
node37,node45,2
node39,node24,2
node55,node2,1
node15,node82,1
node32,node7,2
node70,node74,1
node18,node21,2
node4,node27,2
node28,node65,1
node67,node73,2
node97,node64,1
node95,node72,2
node73,node77,1
node58,node56,1
node41,node5,2
node45,node36,2
node25,node84,1
node40,node36,1
node78,node100,1
node75,node19,1
node72,node56,2
node39,node89,2
node77,node12,1
node59,node90,2
node97,node98,2
node49,node62,1
node24,node58,2
node16,node46,1
node10,node77,1
node56,node84,2
node39,node20,2
node26,node48,1
node9,node70,2
node69,node70,1
node15,node29,1
node37,node42,2
node40,node10,2
node24,node74,1
node42,node17,2
node76,node55,2
node41,node60,1
node75,node92,2
node96,node72,2
node75,node43,2
node55,node52,1
node3,node54,2
node48,node71,2
node21,node96,2
node83,node29,2
node56,node44,2
node19,node5,2
node69,node82,2
node86,node88,2
node49,node51,2
node19,node46,2
node34,node21,1
node33,node62,2
node65,node83,2
node82,node43,2
node44,node87,2
node31,node20,1
node97,node40,2
node91,node58,1
node51,node79,1
node99,node69,2
node14,node44,2
node94,node58,2
node4,node55,2
node72,node14,1
node86,node41,2
node12,node90,1
node61,node55,1
node90,node72,2
node30,node84,2
node53,node75,1
node89,node42,1
node79,node25,2
node18,node4,1
node38,node24,1
node19,node63,2
node12,node97,1
node83,node49,1
node9,node8,2
node38,node91,2
node29,node9,1
node81,node15,1
node33,node62,1
