from,to,layer
node24,node12,1
node20,node21,5
node9,node15,2
node25,node26,5
node9,node15,4
node3,node27,3
node8,node14,5
node21,node13,3
node16,node30,4
node25,node3,5
node7,node24,3
node21,node29,2
node15,node17,4
node9,node6,4
node4,node25,3
node12,node25,5
node2,node21,3
node10,node14,2
node23,node25,5
node9,node3,3
node13,node29,3
node14,node20,4
node5,node30,4
node21,node6,5
node24,node16,3
node22,node26,1
node6,node25,2
node13,node27,3
node12,node10,4
node25,node2,4
node2,node1,3
node23,node15,1
node6,node28,2
node16,node11,2
node21,node4,1
node24,node4,4
node17,node11,3
node27,node21,2
node14,node10,5
node8,node23,5
node1,node29,4
node15,node25,2
node3,node9,4
node2,node20,4
node5,node8,2
node2,node20,5
node29,node15,3
node26,node30,1
node4,node17,2
node7,node24,4
node25,node29,5
node20,node2,5
node27,node1,5
node6,node11,4
node30,node24,1
node6,node13,4
node2,node18,3
node4,node8,2
node3,node14,2
node10,node1,3
node2,node6,3
node17,node18,4
node5,node16,5
node9,node6,1
node13,node16,2
node13,node1,2
node17,node18,1
node3,node24,2
node26,node9,2
node14,node29,3
node8,node28,1
node24,node23,1
node30,node2,4
node17,node8,3
node4,node25,1
node6,node7,3
node25,node23,4
node19,node17,5
node8,node15,1
node11,node30,2
node26,node9,5
node11,node8,4
node13,node7,4
node12,node7,3
node4,node6,3
node13,node16,1
node23,node16,5
node12,node27,4
node28,node25,3
node23,node7,3
node6,node26,2
node24,node15,4
node24,node29,1
node12,node24,5
node4,node3,3
node3,node1,4
node24,node22,3
node1,node7,3
node15,node18,5
