from,to,layer
node9,node5,1
node20,node9,3
node3,node14,3
node10,node12,1
node16,node14,2
node5,node19,3
node17,node9,4
node16,node17,3
node17,node3,5
node9,node15,2
node18,node15,5
node20,node3,3
node17,node5,4
node12,node16,1
node1,node14,2
node10,node13,2
node1,node3,1
node6,node8,3
node1,node2,5
node9,node16,1
node3,node9,3
node12,node8,5
node19,node5,3
node15,node20,3
node9,node1,2
node9,node20,5
node19,node8,2
node4,node12,2
node10,node7,2
node10,node11,5
node17,node12,4
node4,node19,3
node2,node14,2
node9,node19,5
node5,node3,3
node3,node16,5
node17,node2,2
node19,node20,5
node19,node18,2
node16,node19,4
node1,node20,4
node14,node15,5
node10,node18,2
node11,node6,3
node9,node20,3
node13,node3,4
node11,node19,5
node10,node9,4
node15,node19,4
node16,node8,3
node8,node15,5
node6,node14,5
node13,node5,3
node10,node3,5
node12,node11,5
node19,node12,5
node6,node18,4
node8,node4,2
node15,node6,1
node18,node1,3
node4,node1,2
node3,node18,3
node2,node20,5
node6,node20,2
node2,node15,3
node16,node12,2
node15,node20,5
node5,node14,4
node11,node9,2
node14,node11,5
node5,node7,1
node11,node9,1
node6,node2,4
node6,node1,3
node6,node14,1
node13,node4,1
node11,node18,1
node20,node13,5
node18,node11,5
node20,node18,3
node5,node7,2
node6,node17,3
node11,node19,3
node5,node15,4
node20,node7,4
node4,node18,3
node19,node15,5
node18,node3,3
node19,node15,2
node11,node9,5
node5,node15,2
node1,node3,2
node18,node15,2
node3,node11,2
node4,node5,5
node7,node4,5
node20,node6,3
node14,node5,5
node17,node16,2
