from,to,layer
node6,node87,2
node47,node45,3
node85,node57,4
node42,node81,4
node85,node71,1
node27,node62,4
node20,node22,4
node21,node94,3
node95,node56,2
node35,node30,2
node15,node22,4
node41,node58,5
node95,node81,3
node31,node20,3
node39,node61,1
node37,node90,3
node27,node48,2
node13,node62,5
node33,node17,3
node19,node40,2
node8,node50,2
node90,node23,1
node25,node81,5
node60,node72,4
node20,node42,5
node54,node64,5
node1,node70,5
node8,node60,1
node4,node23,1
node64,node54,1
node19,node13,5
node82,node19,5
node36,node60,2
node53,node5,4
node40,node48,4
node77,node49,1
node21,node48,3
node2,node71,4
node18,node100,5
node30,node83,3
node81,node39,5
node36,node53,1
node66,node24,3
node28,node67,1
node92,node22,4
node80,node56,1
node15,node68,2
node28,node34,1
node8,node89,5
node66,node60,5
node47,node34,1
node68,node62,3
node3,node43,1
node48,node31,5
node24,node26,1
node7,node38,3
node30,node79,4
node13,node80,2
node52,node88,1
node28,node98,1
node73,node28,1
node41,node62,3
node65,node16,2
node78,node86,5
node83,node27,2
node85,node23,3
node94,node77,2
node59,node55,1
node100,node44,2
node93,node84,3
node73,node57,1
node79,node84,2
node79,node68,1
node61,node8,4
node86,node17,1
node41,node73,2
node39,node57,2
node37,node13,2
node85,node49,1
node49,node41,5
node7,node55,2
node39,node81,4
node54,node21,4
node88,node70,3
node34,node22,3
node68,node71,1
node88,node26,1
node21,node20,2
node3,node8,3
node30,node21,4
node54,node56,1
node100,node10,5
node96,node75,3
node3,node78,1
node89,node12,3
node87,node35,3
node12,node45,1
node13,node37,1
node47,node98,3
node14,node43,2
node17,node28,5
node50,node87,3
node18,node7,3
node96,node75,4
node48,node53,2
node19,node86,5
node46,node41,4
node40,node84,2
node60,node10,3
node64,node86,3
node2,node26,5
node41,node19,5
node64,node55,2
node48,node65,5
node12,node90,3
node84,node29,1
node34,node46,1
node19,node71,3
node94,node11,3
node15,node99,3
node76,node56,5
node83,node11,4
node49,node40,4
node24,node4,3
node50,node92,1
node38,node46,5
node44,node7,3
node50,node43,1
node30,node19,1
node35,node58,2
node37,node18,1
node94,node22,4
node6,node58,4
node60,node42,4
node67,node70,4
node41,node92,2
node88,node45,3
node52,node92,4
node82,node70,1
node24,node80,5
node95,node80,3
node17,node15,1
node84,node26,5
node100,node28,2
node11,node83,3
node7,node79,4
node61,node12,4
node64,node49,2
node100,node47,4
node88,node60,5
node40,node57,3
node69,node51,2
node66,node4,5
node15,node88,4
node67,node68,2
node76,node51,2
node25,node3,1
node100,node57,1
node28,node81,5
node97,node31,3
node43,node68,4
node24,node52,3
node75,node11,4
node23,node28,1
node48,node70,5
node25,node11,4
node12,node3,3
node73,node5,2
node31,node52,3
node41,node73,4
node62,node22,5
node55,node59,5
node7,node64,4
node98,node45,4
node79,node82,4
node59,node24,2
node35,node33,4
node57,node45,2
node12,node96,2
node54,node84,1
node66,node30,5
node26,node70,4
node64,node82,2
node47,node50,5
node73,node67,1
node3,node89,1
node82,node13,5
node3,node19,2
node42,node94,2
node44,node42,3
node73,node21,3
node12,node98,4
node19,node17,3
node66,node50,1
node44,node85,4
node89,node91,3
node18,node65,5
node23,node47,2
node61,node62,5
node17,node9,1
node100,node25,3
node9,node19,3
node39,node84,2
node20,node64,2
node11,node7,3
node21,node26,5
node67,node32,1
node98,node78,4
node11,node95,1
node26,node71,5
node23,node80,5
node48,node15,5
node69,node29,1
node17,node56,4
node8,node22,4
node84,node79,4
node75,node33,2
node93,node62,2
node22,node23,5
node85,node19,1
node18,node35,5
node9,node83,5
node74,node82,5
node94,node74,5
node68,node67,2
node33,node9,5
node25,node68,2
node97,node69,1
node23,node78,2
node31,node94,3
node94,node54,5
node86,node42,5
node45,node61,4
node47,node76,1
node68,node58,3
node70,node23,4
node62,node50,1
node70,node81,5
node69,node13,4
node9,node69,3
node92,node56,1
node13,node37,5
node7,node4,4
node77,node26,2
node90,node32,2
node48,node94,1
node30,node64,4
node17,node38,4
node70,node62,3
node59,node88,2
node58,node4,4
node86,node5,1
node40,node17,3
node32,node89,4
node85,node9,2
node34,node99,3
node78,node23,2
node65,node16,1
node3,node6,3
node97,node69,4
node54,node57,2
node87,node1,5
node36,node19,3
node83,node1,4
node48,node42,1
node91,node92,1
node5,node82,5
node19,node69,4
node17,node71,1
node54,node83,1
node59,node63,2
node83,node36,2
node32,node96,4
node35,node34,5
node50,node31,2
node55,node98,5
node45,node63,4
node47,node52,3
node86,node74,1
node11,node15,2
node28,node16,4
node19,node86,3
node64,node100,1
node17,node37,2
node75,node42,2
node88,node6,2
node54,node81,1
node83,node93,5
node60,node73,5
node57,node36,3
node60,node38,1
node11,node75,1
node60,node40,3
node14,node20,1
node73,node5,1
node96,node67,1
node36,node2,1
node70,node67,2
node96,node46,4
node17,node68,4
node57,node42,4
node28,node1,5
node10,node85,3
node66,node96,2
node59,node49,1
node96,node9,3
node73,node51,5
node78,node67,3
node80,node5,2
node27,node100,5
node71,node46,2
node43,node37,5
node76,node89,1
node15,node85,2
node47,node85,5
node89,node67,4
node33,node1,2
node17,node16,3
node6,node28,3
node41,node72,4
node31,node72,2
node24,node8,3
node76,node45,1
node2,node36,1
node55,node6,4
node1,node36,2
node80,node67,1
node54,node65,4
node40,node67,2
node20,node79,2
node55,node64,3
node65,node67,2
node9,node45,4
node36,node74,4
node10,node85,5
node23,node95,5
node24,node40,3
node80,node15,4
node96,node3,3
node33,node41,5
node23,node7,3
node61,node64,1
node19,node21,5
node62,node16,3
node1,node23,2
node14,node68,4
node59,node76,4
node79,node27,2
node22,node57,4
node10,node61,3
node75,node86,4
node85,node25,3
node86,node70,2
node80,node61,3
node42,node73,5
node6,node14,4
node79,node50,5
node29,node30,5
node89,node94,4
node46,node61,4
node28,node39,1
node21,node58,5
node55,node45,1
node46,node31,4
node50,node79,2
node1,node53,2
node98,node78,3
node4,node87,3
node70,node3,3
node98,node51,1
node83,node69,2
node20,node23,2
node10,node20,3
node92,node93,4
node68,node71,4
node85,node41,5
node55,node75,4
node91,node55,5
node24,node95,4
node18,node48,3
node43,node1,2
node62,node37,5
node33,node8,4
node7,node71,5
node57,node66,2
node31,node10,1
node76,node71,1
node36,node80,5
node33,node81,2
node23,node39,4
node23,node48,4
node11,node32,5
node24,node51,1
node44,node8,2
node19,node83,3
node84,node7,2
node46,node71,3
node63,node8,3
node24,node12,1
node20,node94,4
node6,node1,4
node82,node60,3
node61,node71,1
node91,node53,2
node90,node82,1
node31,node4,4
node62,node24,1
node94,node55,4
node45,node71,5
node45,node38,2
node62,node87,5
node39,node79,3
node14,node88,3
node45,node29,4
node57,node35,5
node30,node12,3
node90,node32,3
node83,node93,2
node100,node42,4
node39,node99,2
node69,node43,4
node58,node73,1
node14,node19,5
node20,node22,2
node9,node88,3
node22,node47,2
node11,node87,5
node31,node25,2
node58,node64,5
node46,node16,2
node26,node95,2
node7,node20,2
node24,node84,4
node80,node83,1
node70,node93,5
node84,node78,5
node12,node21,2
node60,node40,2
node27,node93,3
node62,node7,2
node56,node86,4
node52,node96,3
node38,node79,1
node99,node29,3
node74,node69,3
node96,node84,3
node56,node84,3
node37,node89,4
node28,node84,2
node25,node77,3
node83,node78,1
node11,node39,5
node90,node66,3
node34,node65,5
node81,node99,1
node87,node96,2
node95,node84,4
node58,node4,3
node47,node92,3
node9,node81,5
node33,node10,2
node17,node48,3
node76,node78,1
node20,node60,1
node97,node4,1
node15,node34,1
node84,node91,5
node34,node28,5
node20,node70,2
node79,node21,1
node43,node1,3
node64,node42,1
node90,node33,1
node80,node25,1
node49,node80,4
node92,node38,5
node12,node24,4
node32,node72,1
node88,node39,4
node71,node56,4
node70,node48,2
node94,node89,5
node92,node7,4
node43,node49,4
node34,node31,4
node45,node91,2
node92,node83,2
node51,node73,3
node77,node41,4
node62,node20,4
node22,node76,1
node54,node60,2
node43,node34,4
node85,node63,2
node8,node4,3
node58,node16,3
node74,node73,5
node68,node89,5
node59,node6,5
