from,to,layer
node50,node17,2
node15,node22,2
node61,node19,4
node32,node24,5
node37,node2,3
node29,node12,3
node24,node15,5
node12,node70,3
node2,node72,4
node11,node8,5
node42,node29,4
node3,node50,4
node40,node30,4
node66,node5,3
node53,node32,3
node7,node24,4
node29,node16,3
node65,node8,3
node13,node53,1
node31,node22,2
node14,node67,3
node40,node38,5
node3,node43,1
node27,node1,3
node72,node60,2
node5,node17,3
node68,node14,3
node65,node39,1
node31,node18,2
node22,node45,1
node60,node11,5
node13,node68,5
node64,node20,5
node59,node40,1
node20,node67,4
node11,node5,1
node32,node11,3
node52,node22,2
node36,node57,1
node9,node42,4
node11,node74,4
node74,node23,5
node4,node55,4
node14,node10,5
node31,node22,5
node33,node20,1
node22,node4,5
node68,node34,1
node37,node54,5
node23,node61,4
node48,node49,3
node75,node46,5
node60,node53,2
node25,node74,1
node17,node32,3
node2,node60,4
node59,node55,1
node47,node14,3
node67,node34,3
node13,node54,5
node3,node18,2
node65,node22,2
node66,node29,3
node31,node44,5
node15,node47,2
node31,node61,4
node6,node11,2
node24,node63,4
node49,node60,3
node10,node23,1
node1,node73,1
node52,node54,2
node52,node7,2
node10,node2,1
node65,node13,3
node16,node72,1
node6,node17,3
node29,node30,4
node50,node65,1
node32,node50,1
node62,node69,2
node44,node55,1
node7,node24,3
node11,node55,2
node25,node32,3
node65,node19,5
node69,node43,3
node70,node18,4
node26,node21,5
node32,node38,1
node72,node55,3
node13,node61,1
node39,node17,2
node1,node27,2
node55,node14,4
node10,node24,5
node71,node4,3
node53,node16,3
node4,node59,2
node61,node9,4
node71,node68,1
node66,node5,1
node58,node71,3
node61,node12,4
node10,node60,3
node68,node23,1
node75,node24,4
node4,node3,5
node12,node37,4
node39,node22,3
node10,node66,3
node57,node4,1
node44,node8,1
node17,node28,4
node67,node60,4
node1,node38,4
node26,node51,3
node38,node65,3
node4,node13,1
node30,node20,5
node22,node7,2
node35,node16,4
node69,node38,3
node55,node28,2
node42,node37,4
node54,node38,1
node74,node10,1
node5,node75,1
node19,node58,1
node48,node21,3
node26,node17,3
node9,node51,1
node18,node52,3
node35,node30,3
node1,node35,3
node38,node46,1
node66,node40,3
node17,node71,2
node62,node64,2
node63,node69,3
node22,node12,5
node73,node64,4
node15,node41,5
node34,node69,2
node27,node60,4
node73,node48,4
node13,node30,3
node9,node34,1
node12,node52,1
node47,node67,1
node24,node63,1
node27,node52,5
node15,node16,1
node12,node26,2
node18,node34,2
node58,node23,3
node47,node28,4
node72,node10,5
node62,node18,4
node13,node32,1
node71,node72,3
node56,node23,4
node61,node26,3
node22,node25,1
node40,node54,5
node64,node59,1
node47,node24,3
node70,node59,4
node29,node60,5
node61,node21,1
node7,node27,1
node16,node4,3
node66,node65,5
node24,node26,5
node51,node1,3
node59,node68,5
node71,node62,5
node2,node11,5
node5,node26,4
node28,node18,1
node23,node31,4
node41,node15,3
node26,node38,3
node18,node16,3
node21,node36,5
node64,node17,5
node33,node22,5
node14,node55,2
node9,node50,2
node58,node32,3
node54,node65,4
node6,node52,4
node31,node73,4
node72,node48,2
node35,node70,4
node21,node68,4
node37,node6,2
node73,node20,3
node19,node45,3
node63,node75,2
node7,node45,1
node34,node55,4
node7,node6,2
node52,node49,1
node11,node37,2
node46,node64,5
node4,node71,1
node38,node73,3
node26,node36,2
node26,node72,4
node64,node23,1
node69,node47,2
node62,node45,2
node5,node12,4
node53,node10,4
node64,node38,2
node35,node29,3
node11,node38,3
node14,node48,4
node16,node29,3
node3,node5,2
node42,node32,3
node9,node41,2
node22,node33,3
node52,node27,1
node63,node53,4
node74,node47,3
node31,node59,2
node22,node70,4
node12,node64,5
node19,node37,3
node11,node16,2
node16,node30,5
node22,node9,1
node1,node64,2
node22,node14,3
node71,node69,4
node67,node46,1
node48,node33,4
node24,node19,2
node7,node66,5
node11,node19,2
node14,node13,2
node3,node29,5
node59,node72,5
node8,node68,2
node52,node7,5
node31,node35,2
node59,node57,5
