from,to,layer
node205,node185,2
node180,node113,2
node234,node145,2
node224,node93,1
node216,node121,2
node45,node144,1
node73,node187,2
node186,node210,1
node195,node169,2
node179,node30,2
node100,node125,1
node222,node52,2
node110,node155,1
node98,node167,1
node68,node60,2
node129,node163,1
node132,node72,2
node139,node229,2
node52,node211,2
node181,node180,1
node199,node10,1
node77,node231,1
node57,node131,1
node218,node180,1
node85,node107,1
node236,node109,2
node227,node159,2
node114,node118,1
node183,node15,2
node65,node239,1
node25,node130,1
node88,node78,2
node3,node87,2
node168,node158,2
node126,node20,2
node125,node110,2
node169,node114,2
node92,node232,1
node114,node59,1
node87,node57,1
node72,node79,1
node38,node196,1
node215,node117,1
node215,node205,1
node96,node162,1
node146,node174,2
node234,node223,1
node72,node238,1
node14,node213,2
node41,node77,2
node113,node165,1
node84,node16,2
node158,node96,2
node206,node24,2
node112,node60,2
node25,node121,1
node14,node71,2
node174,node42,1
node97,node118,1
node100,node89,1
node33,node99,2
node85,node182,2
node189,node200,2
node208,node142,1
node95,node14,1
node70,node68,2
node175,node181,1
node131,node148,2
node136,node38,2
node169,node241,1
node219,node241,1
node39,node54,2
node93,node166,2
node30,node181,2
node63,node227,2
node7,node203,1
node169,node66,2
node214,node163,2
node75,node183,2
node64,node142,2
node194,node31,2
node94,node189,2
node156,node81,2
node192,node113,2
node149,node242,1
node213,node128,2
node53,node34,2
node95,node206,2
node123,node100,2
node92,node38,1
node211,node64,1
node244,node104,2
node138,node204,1
node168,node107,2
node87,node85,1
node102,node166,1
node53,node145,1
node23,node167,2
node70,node135,1
node99,node170,1
node27,node76,2
node132,node192,2
node135,node179,1
node4,node99,1
node122,node19,2
node77,node162,1
node140,node160,1
node134,node211,2
node36,node145,1
node82,node219,1
node169,node168,1
node32,node163,1
node162,node235,2
node149,node129,2
node19,node168,1
node195,node5,2
node113,node162,1
node163,node149,1
node224,node146,1
node124,node94,1
node250,node129,2
node120,node113,1
node50,node128,1
node189,node128,1
node241,node117,1
node76,node241,1
node88,node186,2
node12,node91,2
node167,node69,1
node76,node118,1
node219,node241,2
node203,node55,1
node105,node101,2
node202,node34,1
node141,node91,2
node137,node215,2
node241,node121,2
node30,node153,2
node172,node130,2
node12,node119,2
node13,node106,2
node1,node148,2
node192,node155,1
node221,node193,1
node17,node44,2
node190,node11,1
node35,node4,2
node133,node75,1
node58,node8,1
node110,node233,2
node9,node239,1
node139,node150,2
node149,node87,1
node117,node99,1
node171,node59,2
node236,node223,2
node113,node217,1
node201,node210,1
node47,node12,1
node239,node217,2
node141,node18,2
node84,node138,2
node221,node20,1
node27,node133,2
node162,node237,1
node7,node12,1
node72,node178,2
node171,node220,1
node92,node206,2
node31,node230,1
node187,node206,2
node153,node92,2
node17,node204,2
node3,node7,2
node30,node58,2
node126,node40,2
node151,node145,1
node193,node85,1
node232,node224,2
node73,node210,2
node207,node15,1
node55,node182,2
node88,node20,1
node232,node140,1
node178,node208,2
node155,node97,1
node163,node223,2
node44,node247,1
node63,node174,2
node13,node237,2
node142,node42,2
node65,node87,2
node133,node89,2
node51,node70,1
node64,node160,2
node3,node241,1
node59,node220,2
node45,node236,1
node123,node127,1
node3,node150,1
node28,node177,1
node1,node37,1
node130,node79,2
node14,node81,1
node107,node150,2
node216,node115,1
node120,node129,2
node196,node48,2
node78,node157,2
node90,node31,2
node105,node206,2
node58,node51,2
node201,node108,1
node107,node195,2
node102,node136,1
node154,node114,2
node27,node226,2
node245,node18,1
node150,node48,1
node69,node197,2
node11,node189,2
node131,node244,1
node37,node91,1
node207,node215,2
node55,node122,1
node48,node62,1
node92,node49,1
node54,node168,2
node18,node114,2
node108,node224,1
node143,node88,2
node225,node120,1
node163,node119,1
node146,node163,1
node109,node209,1
node189,node216,2
node247,node166,1
node96,node52,2
node187,node217,2
node216,node116,2
node30,node95,1
node174,node69,2
node196,node165,2
node161,node199,1
node79,node49,2
node231,node36,2
node134,node145,1
node2,node179,2
node148,node146,2
node43,node29,1
node192,node162,1
node163,node237,2
node223,node192,2
node4,node174,1
node13,node114,1
node90,node226,1
node210,node166,2
node75,node186,1
node102,node98,2
node160,node42,1
node131,node227,1
node166,node205,1
node128,node219,1
node167,node44,1
node136,node59,2
node90,node35,2
node203,node113,1
node36,node220,1
node101,node35,2
node17,node56,1
node233,node44,1
node133,node187,1
node202,node190,1
node241,node231,1
node243,node184,1
node240,node234,1
node103,node241,2
node76,node201,2
node142,node42,1
node153,node201,2
node103,node211,1
node86,node66,1
node56,node121,2
node84,node97,2
node199,node93,2
node152,node119,2
node248,node158,2
node55,node123,2
node150,node151,1
node216,node69,2
node219,node123,1
node31,node180,2
node62,node104,1
node67,node245,2
node148,node35,1
node32,node106,2
node139,node163,1
node212,node197,2
node214,node221,1
node239,node216,1
node5,node207,1
node226,node193,2
node215,node178,2
node189,node246,2
node234,node194,1
node151,node54,1
node11,node179,1
node217,node148,2
node225,node243,2
node82,node98,1
node5,node100,2
node146,node206,1
node157,node37,1
node160,node200,1
node34,node244,1
node90,node120,2
node241,node14,2
node86,node191,1
node219,node190,1
node245,node190,2
node133,node242,2
node6,node35,1
node248,node80,1
node162,node135,2
node30,node235,2
node101,node116,1
node202,node145,2
node210,node211,1
node134,node144,2
node240,node65,1
node123,node209,2
node24,node249,1
node76,node54,1
node152,node95,2
node38,node59,2
node70,node95,1
node3,node245,1
node75,node40,2
node32,node148,1
node237,node111,2
node192,node91,2
node198,node214,2
node1,node101,2
node2,node10,2
node235,node130,2
node121,node105,2
node60,node69,2
node37,node112,2
node120,node197,2
node74,node241,1
node215,node247,1
node52,node160,1
node233,node75,1
node140,node6,2
node126,node174,2
node69,node5,2
node227,node136,1
node221,node155,1
node13,node154,2
node192,node77,2
node74,node66,1
node30,node130,1
node83,node92,2
node187,node75,2
node163,node100,2
node131,node180,1
node28,node181,1
node100,node5,2
node233,node236,1
node124,node53,2
node190,node183,2
node132,node53,1
node23,node127,2
node227,node12,1
node90,node78,2
node126,node228,1
node33,node184,1
node161,node1,2
node229,node200,1
node85,node137,1
node93,node237,2
node41,node25,2
node216,node21,2
node148,node154,1
node101,node13,1
node88,node177,2
node147,node17,1
node99,node9,2
node80,node5,1
node164,node22,2
node191,node225,2
node107,node191,2
node218,node196,1
node127,node155,2
node11,node105,2
node58,node15,1
node17,node55,2
node116,node237,2
node234,node185,1
node140,node210,2
node3,node92,1
node103,node123,2
node240,node104,1
node89,node20,2
node188,node47,1
node218,node221,2
node233,node162,1
node159,node37,2
node44,node179,2
node43,node216,1
node7,node33,2
node190,node86,1
node89,node13,2
node14,node207,1
node50,node123,1
node128,node144,1
node40,node186,2
node158,node74,2
node231,node50,2
node45,node48,1
node32,node121,1
node190,node172,1
node75,node31,1
node216,node148,2
node228,node3,1
node233,node114,1
node8,node229,2
node7,node216,1
node110,node204,2
node54,node183,1
node43,node221,2
node1,node97,1
node171,node66,2
node204,node237,2
node240,node73,1
node57,node243,1
node177,node152,1
node39,node217,2
node182,node218,2
node186,node40,2
node74,node55,1
node124,node203,1
node28,node25,1
node226,node117,2
node97,node173,2
node12,node107,2
node68,node194,2
node18,node15,2
node119,node217,2
node242,node248,2
node12,node196,2
node76,node178,2
node188,node46,2
node110,node63,1
node80,node162,2
node192,node226,1
node249,node38,2
node123,node199,2
node12,node20,2
node203,node223,1
node245,node123,2
node189,node180,1
node169,node168,2
node247,node45,1
node170,node150,2
node237,node33,2
node93,node223,2
node122,node147,1
