from,to,layer
node245,node7,1
node214,node192,1
node1,node144,1
node107,node245,2
node41,node39,1
node173,node176,2
node121,node145,2
node250,node202,1
node51,node206,1
node244,node22,1
node49,node215,1
node67,node22,2
node209,node94,2
node21,node214,1
node101,node111,1
node150,node9,1
node80,node196,1
node198,node144,2
node155,node235,2
node93,node83,1
node50,node151,2
node243,node154,1
node119,node250,1
node82,node86,2
node88,node152,2
node26,node237,2
node141,node190,2
node24,node20,1
node239,node6,2
node161,node192,1
node54,node88,2
node82,node200,2
node29,node83,1
node172,node143,1
node100,node139,2
node173,node41,1
node47,node248,2
node84,node150,1
node90,node150,1
node87,node5,1
node246,node89,2
node26,node108,2
node5,node171,1
node133,node200,2
node85,node88,2
node71,node180,2
node186,node72,1
node184,node12,1
node62,node186,2
node101,node68,2
node148,node62,1
node156,node228,2
node48,node30,1
node14,node66,2
node46,node194,2
node76,node137,2
node11,node3,1
node245,node34,2
node44,node141,1
node124,node74,1
node9,node83,2
node50,node141,2
node242,node175,2
node156,node64,2
node32,node243,1
node29,node119,1
node34,node103,1
node12,node113,2
node219,node235,2
node241,node91,1
node69,node64,2
node150,node20,1
node106,node204,2
node240,node197,1
node109,node168,2
node199,node131,2
node127,node247,1
node46,node203,2
node232,node235,2
node235,node188,2
node189,node81,2
node80,node203,2
node23,node157,2
node235,node176,1
node186,node199,2
node169,node131,2
node23,node28,1
node149,node134,2
node3,node95,2
node16,node232,1
node113,node44,2
node228,node125,1
node75,node82,2
node118,node193,1
node67,node189,1
node247,node137,1
node180,node14,2
node216,node192,2
node139,node136,2
node178,node234,2
node92,node84,1
node214,node193,2
node72,node50,1
node127,node250,1
node81,node234,1
node100,node106,1
node118,node116,1
node8,node37,2
node24,node239,1
node84,node169,2
node111,node36,2
node12,node42,1
node74,node220,2
node99,node85,1
node206,node168,2
node102,node23,2
node24,node207,1
node4,node178,1
node72,node206,2
node64,node98,1
node68,node46,2
node17,node97,2
node72,node60,1
node159,node54,1
node161,node39,2
node18,node212,2
node91,node195,2
node40,node57,1
node84,node69,1
node99,node38,1
node145,node110,1
node51,node21,1
node89,node66,1
node64,node124,1
node167,node33,2
node151,node11,2
node241,node36,1
node34,node155,2
node193,node189,2
node67,node43,2
node191,node250,2
node88,node205,2
node226,node248,2
node140,node13,1
node69,node178,2
node209,node53,2
node115,node165,2
node133,node103,1
node197,node193,1
node207,node198,1
node113,node169,2
node43,node206,2
node64,node194,1
node149,node50,2
node94,node8,2
node27,node121,1
node1,node122,1
node108,node187,1
node63,node125,1
node57,node98,1
node69,node11,1
node68,node173,2
node208,node56,1
node189,node159,1
node43,node201,1
node49,node94,2
node56,node3,1
node171,node146,1
node24,node116,2
node200,node117,1
node112,node22,1
node67,node71,1
node119,node96,1
node91,node135,1
node26,node233,1
node202,node243,1
node30,node156,1
node192,node196,2
node3,node94,2
node194,node174,2
node176,node199,2
node198,node19,1
node196,node31,2
node123,node34,1
node230,node133,1
node205,node126,2
node140,node18,2
node205,node61,1
node170,node55,2
node91,node158,1
node111,node48,1
node146,node243,2
node219,node58,1
node211,node248,1
node5,node103,2
node143,node168,2
node194,node85,1
node142,node201,1
node150,node163,1
node180,node134,2
node98,node6,1
node81,node12,2
node58,node74,2
node67,node46,1
node146,node193,1
node157,node198,1
node112,node110,2
node76,node47,2
node173,node210,1
node39,node50,2
node202,node212,1
node179,node73,2
node39,node227,2
node165,node158,2
node109,node133,2
node120,node240,1
node125,node186,1
node234,node15,1
node222,node132,1
node59,node207,1
node180,node211,2
node185,node90,1
node244,node51,2
node139,node111,1
node195,node218,2
node33,node68,2
node227,node176,2
node109,node161,2
node71,node45,2
node32,node143,1
node116,node238,2
node250,node113,1
node78,node122,2
node43,node10,1
node158,node98,1
node117,node48,1
node155,node235,1
node152,node31,2
node102,node43,1
node28,node14,2
node90,node182,1
node134,node97,2
node139,node223,2
node97,node222,2
node173,node118,1
node170,node228,2
node235,node95,1
node10,node57,1
node190,node156,2
node160,node118,2
node243,node240,2
node194,node187,1
node210,node90,2
node175,node56,1
node50,node11,1
node192,node185,2
node135,node249,2
node231,node249,2
node182,node110,2
node30,node141,2
node108,node213,2
node80,node89,1
node218,node213,2
node133,node167,2
node222,node78,1
node232,node227,2
node17,node115,2
node215,node55,2
node67,node31,2
node30,node187,2
node69,node124,1
node1,node117,2
node54,node204,2
node3,node172,2
node63,node213,2
node116,node73,2
node46,node31,1
node42,node102,2
node208,node84,2
node206,node41,1
node43,node213,1
node185,node125,2
node192,node20,2
node1,node246,2
node133,node3,1
node116,node68,1
node186,node59,1
node29,node64,2
node243,node209,2
node140,node34,1
node53,node25,1
node225,node231,2
node216,node50,1
node78,node98,2
node45,node63,1
node234,node12,1
node85,node168,1
node153,node249,2
node55,node31,2
node113,node197,1
node100,node198,1
node54,node180,1
node114,node164,1
node113,node194,2
node221,node28,1
node139,node126,2
node167,node134,2
node84,node206,1
node120,node67,2
node19,node51,2
node214,node119,2
node49,node171,2
node60,node121,2
node245,node182,1
node24,node22,2
node222,node35,2
node246,node43,1
node30,node219,1
node87,node145,1
node203,node176,1
node249,node189,2
node223,node24,1
node36,node38,2
node79,node56,1
node225,node20,2
node243,node116,2
node67,node156,1
node165,node87,2
node154,node131,2
node136,node1,1
node150,node11,1
node169,node246,2
node191,node182,1
node13,node133,1
node82,node69,1
node197,node2,1
node51,node164,2
node159,node9,1
node198,node200,1
node122,node188,1
node208,node141,2
node143,node154,1
node29,node166,2
node66,node197,1
node9,node71,1
node230,node180,2
node113,node3,1
node243,node57,2
node134,node172,2
node108,node181,2
node184,node68,2
node17,node174,1
node148,node69,2
node62,node192,1
node211,node72,1
node170,node250,1
node157,node122,1
node47,node63,1
node137,node164,2
node145,node231,2
node155,node1,2
node134,node180,2
node66,node44,2
node36,node210,1
node224,node9,1
node194,node111,2
node98,node224,1
node219,node90,1
node105,node213,1
node182,node106,1
node48,node128,1
node1,node43,2
node172,node52,1
node176,node203,1
node42,node59,2
node7,node104,1
node207,node148,1
node159,node168,1
node194,node127,1
node235,node196,2
node94,node121,2
node17,node246,1
node233,node184,1
node44,node173,2
node173,node35,1
node13,node46,1
node56,node114,1
node7,node138,2
node202,node109,1
node118,node126,2
node164,node99,1
node208,node234,1
node154,node213,2
node173,node175,2
node218,node122,2
node220,node238,2
node175,node46,2
node98,node219,2
node8,node6,1
node220,node22,2
node112,node101,1
node17,node24,2
node24,node206,1
node107,node183,1
node250,node70,2
node18,node222,1
node197,node78,2
node190,node248,2
node25,node204,2
node113,node212,1
node246,node26,2
node54,node183,2
node65,node81,2
node175,node36,2
node95,node106,1
node178,node121,2
node116,node193,2
node45,node190,1
node165,node27,2
node177,node160,2
node106,node49,1
node9,node153,2
node156,node57,1
node210,node105,1
node239,node36,1
node67,node55,1
node175,node91,2
node55,node68,2
node104,node173,2
node84,node51,1
node250,node69,1
node189,node86,2
node190,node172,1
node154,node250,1
node84,node192,2
node246,node127,1
node131,node127,1
node94,node238,1
node38,node167,2
node201,node9,2
node147,node121,2
node194,node103,2
node161,node111,2
node15,node101,2
node225,node182,1
node207,node162,2
node144,node81,1
node56,node143,1
node100,node109,1
node1,node121,1
node242,node163,1
node84,node201,1
node67,node141,1
node179,node184,2
node101,node65,2
node202,node70,2
node29,node13,1
node101,node144,1
node130,node56,1
node247,node97,2
node234,node98,2
node175,node240,2
node201,node74,2
node192,node162,2
node87,node185,1
node89,node225,1
node72,node17,1
node144,node159,2
node162,node84,1
node23,node146,2
node190,node56,1
node57,node116,1
node93,node17,1
node165,node193,1
node68,node224,1
node37,node102,1
node59,node229,1
node54,node58,1
node100,node38,1
node188,node166,1
node21,node58,2
node165,node163,2
node67,node123,2
node123,node79,2
node1,node148,2
node49,node162,1
node60,node117,2
node30,node33,1
node200,node83,2
node44,node122,1
node188,node58,1
node3,node119,2
node111,node146,1
node123,node31,2
node35,node52,2
node77,node225,2
node247,node96,1
node176,node147,2
node92,node53,1
