from,to,layer
node66,node49,3
node30,node15,3
node61,node63,5
node65,node44,1
node68,node102,5
node112,node121,2
node18,node86,2
node109,node24,1
node92,node123,3
node130,node39,3
node13,node106,5
node108,node52,4
node25,node135,3
node65,node131,5
node150,node78,3
node134,node55,1
node17,node127,4
node102,node143,4
node61,node58,1
node104,node38,5
node55,node91,1
node39,node86,5
node106,node64,5
node7,node136,5
node100,node71,1
node29,node48,1
node99,node27,1
node45,node116,4
node29,node143,4
node92,node109,3
node112,node60,1
node87,node137,3
node62,node68,5
node76,node98,4
node146,node5,4
node59,node128,3
node103,node79,5
node90,node10,2
node8,node71,3
node25,node88,2
node31,node10,1
node46,node104,3
node125,node124,3
node22,node150,4
node125,node91,4
node116,node77,5
node87,node64,3
node126,node99,5
node113,node11,1
node96,node44,2
node22,node116,3
node86,node54,4
node140,node117,5
node130,node139,4
node79,node65,4
node13,node125,2
node53,node26,2
node60,node40,2
node9,node47,3
node88,node25,4
node76,node18,5
node83,node120,2
node1,node34,5
node141,node4,5
node41,node116,5
node118,node136,4
node134,node57,4
node113,node37,3
node138,node123,4
node100,node53,4
node61,node57,3
node75,node116,5
node127,node93,1
node121,node104,3
node46,node71,3
node40,node51,4
node49,node36,1
node121,node55,4
node141,node40,2
node76,node85,3
node102,node89,3
node92,node122,3
node83,node105,1
node87,node5,3
node28,node32,2
node112,node135,4
node83,node47,4
node87,node146,3
node11,node150,2
node150,node119,5
node110,node28,5
node25,node103,5
node79,node9,5
node86,node112,2
node93,node121,5
node145,node94,1
node138,node30,4
node119,node140,4
node67,node40,5
node72,node24,4
node107,node91,5
node101,node17,3
node50,node150,2
node132,node37,4
node42,node89,2
node10,node109,2
node101,node130,3
node46,node99,5
node140,node21,1
node3,node40,3
node128,node121,5
node149,node13,2
node149,node40,2
node88,node100,2
node47,node60,1
node106,node129,5
node142,node59,5
node11,node76,4
node57,node107,5
node123,node7,1
node92,node77,2
node65,node105,2
node15,node91,5
node92,node9,1
node85,node130,1
node36,node76,5
node28,node5,1
node73,node40,3
node38,node125,1
node20,node42,5
node59,node100,4
node52,node100,4
node71,node101,3
node67,node12,3
node77,node60,2
node106,node14,5
node21,node82,1
node47,node119,1
node100,node3,1
node115,node120,1
node18,node122,4
node66,node112,5
node136,node119,5
node105,node18,4
node6,node65,5
node47,node14,4
node67,node42,4
node59,node148,2
node126,node133,4
node30,node112,2
node34,node128,3
node114,node20,3
node82,node46,1
node142,node134,2
node36,node42,4
node92,node85,1
node7,node83,5
node121,node106,2
node5,node19,3
node83,node48,2
node37,node102,1
node55,node15,2
node81,node92,2
node77,node85,1
node144,node55,4
node7,node102,5
node88,node38,3
node147,node85,1
node4,node10,4
node22,node36,1
node86,node35,4
node61,node98,4
node48,node139,3
node149,node81,3
node138,node69,3
node42,node10,1
node1,node118,4
node20,node121,1
node78,node148,4
node73,node121,4
node50,node4,4
node67,node71,2
node8,node92,2
node33,node137,4
node117,node91,4
node51,node21,1
node25,node107,2
node29,node45,5
node107,node38,1
node149,node71,5
node127,node63,4
node12,node78,5
node107,node39,5
node34,node91,2
node132,node104,1
node63,node21,3
node133,node126,5
node135,node130,3
node68,node129,3
node122,node133,2
node109,node40,5
node146,node45,3
node123,node107,4
node48,node43,3
node76,node69,5
node142,node82,2
node138,node10,1
node8,node127,1
node63,node91,2
node107,node1,3
node8,node64,5
node74,node15,1
node58,node15,5
node130,node2,3
node51,node98,5
node115,node17,3
node60,node78,2
node45,node79,2
node148,node149,5
node20,node44,5
node62,node96,4
node100,node30,5
node9,node34,4
node22,node113,5
node3,node147,2
node130,node63,1
node114,node110,5
node150,node46,1
node113,node115,4
node74,node89,4
node34,node51,4
node120,node125,2
node17,node48,4
node26,node59,2
node18,node103,1
node35,node48,3
node52,node93,1
node120,node25,4
node128,node16,2
node33,node141,3
node93,node29,1
node103,node142,2
node119,node78,2
node102,node88,2
node140,node124,2
node138,node130,4
node129,node63,1
node49,node11,3
node59,node21,3
node110,node144,1
node37,node98,4
node8,node101,5
node108,node56,2
node51,node150,5
node125,node59,4
node140,node27,3
node150,node9,1
node144,node77,2
node133,node116,5
node77,node67,3
node122,node35,1
node3,node135,1
node10,node53,2
node10,node71,2
node147,node44,4
node72,node68,3
node94,node5,4
node141,node146,1
node93,node12,4
node140,node72,4
node63,node8,4
node74,node99,2
node100,node24,2
node123,node56,5
node95,node78,5
node2,node76,2
node30,node96,5
node10,node148,2
node19,node25,4
node115,node125,4
node51,node73,1
node76,node38,4
node124,node132,1
node150,node121,2
node65,node12,1
node140,node94,3
node6,node93,2
node78,node16,5
node54,node51,1
node135,node36,5
node149,node57,1
node99,node45,5
node104,node46,2
node45,node9,2
node141,node52,4
node10,node1,3
node96,node135,1
node84,node142,4
node64,node115,5
node83,node108,1
node4,node140,1
node55,node44,2
node147,node42,1
node80,node93,1
node60,node69,3
node48,node135,1
node136,node147,2
node115,node64,5
node47,node108,5
node52,node119,2
node115,node22,1
node29,node83,3
node100,node104,2
node90,node39,3
node80,node88,5
node113,node138,5
node132,node39,2
node62,node44,1
node119,node116,1
node16,node2,3
node126,node78,2
node122,node74,5
node35,node73,4
node141,node31,5
node140,node64,1
node47,node127,3
node52,node145,3
node59,node6,3
node133,node34,2
node105,node71,1
node106,node123,5
node108,node138,5
node36,node38,1
node75,node59,1
node110,node63,4
node28,node45,3
node102,node120,3
node12,node44,1
node133,node5,3
node28,node49,2
node82,node2,1
node125,node8,1
node32,node3,1
node45,node50,1
node14,node123,4
node12,node46,5
node90,node92,4
node91,node68,5
node86,node8,4
node107,node117,2
node112,node109,3
node144,node133,3
node87,node1,3
node52,node75,3
