from,to,layer
node68,node82,1
node37,node124,1
node90,node87,1
node1,node63,1
node13,node103,2
node82,node71,1
node83,node61,1
node79,node42,1
node17,node18,2
node30,node31,2
node116,node56,1
node100,node108,2
node101,node115,1
node51,node20,1
node39,node106,2
node70,node56,1
node45,node91,1
node50,node110,2
node66,node44,1
node11,node48,2
node114,node50,1
node15,node93,1
node117,node70,2
node94,node5,1
node1,node41,2
node67,node38,1
node58,node120,2
node54,node78,2
node30,node61,1
node9,node99,1
node74,node108,2
node72,node32,1
node90,node72,1
node36,node54,1
node25,node52,2
node77,node84,2
node63,node120,1
node42,node31,2
node43,node11,1
node104,node24,2
node48,node92,1
node27,node24,2
node97,node119,2
node95,node4,1
node77,node80,2
node116,node41,2
node56,node17,1
node115,node111,2
node2,node41,1
node69,node105,2
node65,node114,2
node43,node77,2
node58,node10,2
node125,node19,1
node120,node18,2
node94,node30,1
node49,node30,1
node29,node74,1
node80,node102,2
node30,node119,2
node47,node98,2
node123,node35,2
node51,node97,2
node19,node115,2
node120,node43,2
node63,node123,1
node94,node113,2
node35,node123,1
node78,node31,2
node82,node105,2
node6,node122,2
node80,node116,1
node50,node98,1
node125,node44,1
node101,node92,2
node79,node4,2
node21,node55,2
node45,node54,2
node34,node100,2
node2,node86,1
node63,node76,1
node22,node1,2
node110,node78,2
node96,node38,1
node56,node84,1
node96,node45,1
node59,node112,2
node56,node110,2
node84,node3,2
node34,node47,2
node44,node55,1
node36,node92,2
node124,node20,2
node121,node73,2
node47,node64,2
node62,node8,2
node68,node11,1
node23,node121,2
node54,node113,1
node98,node114,2
node3,node25,2
node93,node46,2
node102,node77,2
node124,node72,1
node87,node83,2
node21,node13,1
node63,node84,2
node5,node62,1
node65,node99,2
node8,node51,2
node87,node81,2
node101,node84,1
node32,node37,1
node41,node111,1
node76,node14,1
node3,node48,2
node48,node3,1
node60,node50,1
node68,node70,2
node25,node69,1
node67,node44,1
node11,node82,2
node96,node119,2
node113,node52,1
node4,node32,2
node33,node7,2
node26,node47,2
node6,node40,2
node92,node64,2
node20,node74,2
node31,node4,1
node28,node98,1
node35,node119,1
node64,node15,2
node43,node106,1
node85,node53,2
node38,node65,2
node120,node14,1
node53,node43,1
node39,node45,1
node57,node113,2
node43,node79,2
node103,node75,1
node68,node36,1
node120,node118,1
node84,node35,1
node89,node98,1
node117,node104,2
node48,node73,1
node13,node66,1
node75,node105,1
node29,node31,2
node43,node26,2
node30,node53,1
node36,node118,1
node65,node24,2
node46,node5,1
node17,node85,1
node75,node119,1
node74,node125,1
node15,node48,1
node62,node31,2
node21,node15,2
node45,node53,1
node39,node58,1
node48,node7,1
node79,node114,2
node28,node65,2
node20,node43,2
node24,node55,2
node34,node47,1
node23,node98,2
node37,node2,1
node55,node45,1
node65,node8,1
node78,node112,2
node89,node118,2
node90,node81,1
node14,node54,1
node117,node72,2
node65,node10,2
node67,node36,2
node111,node5,2
node45,node33,1
node26,node3,2
node111,node56,1
node40,node29,2
node74,node62,2
node93,node72,2
node8,node68,1
node30,node34,1
node16,node121,1
node90,node23,2
node100,node113,1
node104,node45,1
node67,node49,2
node30,node54,2
node10,node20,1
node85,node89,2
node71,node12,2
node55,node71,1
node69,node22,1
node7,node16,2
node13,node51,2
node14,node9,1
node114,node38,1
node15,node116,2
node120,node51,2
node20,node74,1
node56,node10,2
node17,node8,1
node69,node37,1
node26,node54,1
node100,node123,2
node93,node42,2
node42,node117,2
node77,node42,1
node121,node82,1
node108,node121,2
node73,node85,2
node23,node44,2
node17,node16,2
node6,node4,2
node13,node23,2
node32,node29,2
node3,node125,1
node46,node65,2
node45,node95,2
node27,node65,2
node35,node82,1
node3,node42,2
node51,node18,2
node79,node84,1
node114,node95,2
node116,node27,1
node37,node62,1
node68,node95,1
node27,node17,2
node38,node81,1
node35,node22,2
node120,node58,1
node63,node11,2
node116,node115,1
node43,node101,2
node82,node90,2
node55,node71,2
node105,node54,2
node72,node88,2
node53,node1,1
