from,to,layer
node93,node55,2
node74,node188,5
node173,node72,2
node15,node142,4
node41,node191,5
node70,node146,4
node5,node52,2
node217,node59,3
node229,node97,1
node160,node69,2
node140,node137,2
node178,node204,5
node89,node200,5
node53,node178,2
node169,node141,5
node135,node191,4
node243,node66,5
node144,node218,1
node137,node95,1
node145,node115,4
node227,node21,5
node238,node182,1
node88,node142,2
node201,node64,5
node87,node160,5
node8,node167,3
node13,node145,3
node10,node15,2
node62,node250,4
node94,node123,5
node113,node75,1
node225,node80,3
node192,node250,2
node39,node13,4
node172,node65,2
node177,node142,4
node242,node179,1
node216,node195,2
node20,node41,4
node26,node54,5
node121,node8,5
node150,node99,4
node148,node105,2
node142,node174,5
node67,node179,4
node31,node86,4
node45,node34,3
node177,node130,5
node163,node40,2
node58,node2,1
node90,node154,4
node58,node10,1
node142,node186,3
node186,node21,1
node69,node109,2
node214,node16,3
node36,node80,5
node152,node109,5
node128,node144,1
node94,node155,4
node82,node115,3
node161,node46,5
node132,node197,5
node190,node38,3
node204,node7,4
node46,node155,2
node25,node61,1
node223,node238,3
node213,node59,5
node210,node118,1
node144,node89,1
node22,node81,2
node9,node98,3
node40,node174,2
node235,node156,4
node89,node54,4
node106,node235,4
node12,node212,3
node188,node185,4
node171,node91,1
node133,node175,5
node245,node135,2
node135,node169,1
node52,node105,3
node207,node74,3
node65,node171,5
node167,node107,2
node108,node183,4
node31,node24,5
node243,node133,5
node170,node121,2
node202,node115,5
node147,node101,3
node111,node201,1
node233,node147,3
node67,node2,2
node100,node246,1
node96,node4,1
node93,node204,3
node212,node198,4
node6,node247,3
node123,node109,2
node25,node151,3
node96,node191,2
node76,node40,3
node72,node84,1
node227,node216,1
node50,node170,5
node34,node83,5
node63,node191,3
node45,node44,2
node96,node178,1
node165,node176,5
node75,node159,1
node119,node89,3
node66,node113,3
node13,node157,4
node220,node147,2
node157,node123,3
node10,node197,3
node5,node166,3
node236,node48,4
node10,node3,1
node158,node93,4
node216,node127,2
node82,node4,4
node239,node145,5
node219,node148,4
node203,node184,5
node226,node52,1
node171,node48,3
node9,node131,4
node22,node230,3
node77,node126,4
node54,node122,3
node210,node215,4
node115,node178,1
node34,node197,2
node170,node162,5
node160,node63,1
node181,node56,1
node51,node84,1
node89,node177,1
node65,node34,2
node37,node75,5
node146,node47,4
node201,node99,1
node108,node159,4
node161,node145,5
node86,node58,4
node119,node250,4
node236,node15,1
node209,node179,5
node249,node147,3
node133,node79,3
node227,node80,1
node140,node240,1
node131,node199,3
node150,node242,5
node219,node152,1
node202,node160,4
node117,node88,5
node28,node234,2
node202,node248,2
node172,node234,3
node151,node139,5
node122,node111,3
node149,node156,1
node96,node98,5
node224,node122,5
node48,node236,4
node52,node70,1
node68,node187,4
node77,node173,3
node61,node199,5
node176,node225,2
node10,node44,1
node98,node97,4
node117,node2,2
node202,node4,5
node137,node48,2
node57,node149,4
node44,node30,3
node132,node47,2
node88,node148,5
node171,node106,1
node84,node195,2
node91,node215,2
node73,node13,3
node8,node218,1
node9,node164,4
node2,node244,4
node38,node232,3
node241,node247,1
node33,node107,2
node47,node204,1
node134,node75,5
node28,node13,1
node236,node241,4
node236,node201,1
node217,node82,1
node231,node180,5
node50,node150,1
node31,node162,3
node125,node71,1
node181,node64,5
node125,node216,5
node187,node127,2
