from,to,layer
node43,node75,2
node125,node216,2
node176,node160,1
node236,node233,2
node43,node17,1
node158,node125,2
node69,node214,1
node117,node212,1
node201,node229,1
node39,node106,1
node207,node101,2
node36,node32,1
node78,node243,2
node99,node88,2
node47,node40,2
node177,node31,1
node105,node67,1
node190,node86,2
node60,node105,1
node94,node13,2
node134,node184,1
node34,node45,2
node19,node147,2
node170,node27,2
node222,node70,2
node122,node24,1
node232,node235,1
node13,node81,2
node183,node71,1
node203,node243,1
node108,node48,2
node52,node56,1
node13,node77,2
node11,node105,2
node174,node185,1
node110,node132,1
node187,node151,2
node25,node140,2
node188,node141,1
node101,node66,2
node225,node68,2
node160,node171,1
node51,node194,2
node179,node7,1
node223,node93,2
node30,node108,2
node64,node22,1
node72,node78,1
node172,node149,1
node72,node228,1
node120,node214,1
node204,node145,1
node224,node90,1
node93,node45,2
node218,node116,1
node73,node27,2
node76,node31,2
node187,node44,2
node67,node109,1
node52,node206,1
node131,node17,1
node32,node223,2
node119,node26,2
node182,node227,2
node132,node212,2
node60,node36,1
node62,node37,1
node66,node39,2
node33,node202,1
node100,node207,1
node216,node18,1
node240,node146,2
node244,node88,1
node226,node45,2
node6,node93,1
node132,node11,2
node51,node166,1
node122,node140,1
node45,node33,1
node17,node224,1
node235,node129,1
node132,node113,1
node8,node111,2
node138,node65,2
node111,node166,1
node139,node141,1
node141,node63,2
node106,node246,1
node28,node87,2
node181,node97,1
node105,node226,2
node189,node172,2
node177,node203,2
node45,node109,2
node176,node170,1
node144,node192,2
node39,node115,1
node103,node24,1
node43,node158,2
node228,node147,2
node98,node197,1
node2,node104,1
node27,node101,1
node216,node50,1
node192,node4,1
node163,node221,1
node50,node168,1
node70,node204,1
node236,node37,2
node235,node202,1
node164,node250,1
node87,node154,2
node170,node84,2
node53,node185,1
node229,node102,1
node197,node105,1
node16,node2,2
node50,node189,2
node249,node112,1
node69,node62,2
node110,node23,2
node55,node37,1
node54,node46,1
node47,node84,2
node179,node31,2
node88,node126,2
node167,node120,1
node219,node194,2
node131,node27,1
node159,node226,1
node172,node95,2
node46,node76,2
node127,node6,2
node147,node77,1
node189,node15,1
node171,node178,1
node116,node46,2
node102,node220,2
node237,node21,1
node154,node192,2
node113,node9,1
node53,node148,1
node121,node44,1
node92,node51,2
node219,node166,1
node32,node99,2
node130,node215,2
node118,node228,1
node23,node216,2
node159,node64,1
node15,node130,2
node111,node185,2
node176,node241,2
node107,node223,2
node5,node153,2
node234,node62,1
node167,node34,1
node78,node196,2
node213,node121,2
node199,node148,1
node170,node218,1
node149,node217,1
node238,node224,2
node112,node124,2
node216,node18,2
node243,node232,2
node12,node32,2
node144,node143,1
node233,node132,1
node205,node218,1
node104,node24,2
node80,node49,2
node26,node151,1
node240,node149,1
node12,node67,1
node147,node11,2
node107,node147,1
node91,node226,2
node202,node36,2
node75,node243,2
node59,node62,1
node223,node188,2
node246,node35,1
node99,node47,2
node233,node53,2
node32,node49,2
node188,node87,2
node187,node73,2
node113,node214,2
node168,node172,1
node123,node102,2
node219,node33,1
node210,node229,1
node55,node56,2
node165,node130,2
node11,node110,1
node80,node67,1
node133,node46,1
node16,node147,2
node52,node187,1
node50,node16,2
node193,node73,2
node89,node208,2
node114,node178,2
node11,node228,1
node234,node4,1
node162,node169,2
node218,node139,2
node242,node177,2
node40,node166,1
node223,node94,2
node115,node243,1
node231,node199,2
node205,node72,2
node238,node140,1
node79,node131,2
node202,node2,1
node237,node16,1
node122,node87,1
node188,node92,2
node53,node86,2
node156,node208,2
node165,node187,1
node230,node112,1
node185,node37,2
node137,node225,1
node8,node152,2
node162,node216,1
node67,node134,1
node175,node16,1
node53,node96,1
node123,node156,2
node158,node185,1
node213,node62,1
node178,node68,2
node66,node114,2
node8,node20,2
node157,node212,2
node236,node225,1
node195,node204,1
node3,node66,1
node74,node31,2
node121,node119,1
node149,node146,2
node179,node37,2
node247,node99,1
node71,node163,1
node210,node49,2
node35,node165,2
node236,node45,2
node114,node86,2
node219,node199,2
node92,node177,2
node221,node180,2
node188,node58,2
node223,node169,2
node210,node17,2
node182,node124,1
node34,node117,2
node101,node174,1
node250,node18,2
node152,node157,2
node141,node94,2
node201,node73,2
node112,node129,2
node73,node49,1
node32,node158,2
node165,node107,2
node94,node222,2
node157,node117,2
node151,node200,1
node13,node20,2
node66,node176,1
node159,node55,1
node20,node56,2
node171,node105,2
node63,node106,2
node75,node134,1
node222,node42,2
node214,node106,2
node219,node26,2
node20,node150,2
node214,node43,2
node184,node166,2
node106,node165,1
node205,node41,2
node56,node65,2
node130,node100,2
node213,node210,1
node38,node198,1
node133,node196,1
node165,node42,1
node218,node230,1
node114,node203,1
node109,node106,1
node242,node209,2
node52,node82,1
node43,node44,2
node212,node241,2
node248,node113,1
node156,node51,1
node224,node202,1
node7,node82,2
node126,node108,1
node182,node108,1
node109,node111,1
node200,node19,1
node191,node87,1
node195,node22,1
node156,node183,2
node22,node87,2
node207,node214,2
node87,node164,1
node207,node82,2
node112,node104,1
node20,node234,1
node156,node25,1
node220,node47,1
node217,node121,2
node102,node166,1
node113,node160,2
node190,node102,1
node143,node79,2
node110,node190,1
node116,node184,2
node183,node43,1
node9,node239,2
node168,node129,2
node148,node27,2
node41,node3,2
node188,node159,2
node197,node34,2
node69,node90,2
node187,node240,2
node80,node30,2
node220,node54,2
node110,node18,1
node11,node157,1
node220,node200,1
node14,node46,1
node75,node103,1
node234,node200,2
node73,node106,1
node163,node249,2
node19,node92,1
node14,node135,2
node1,node173,1
node222,node205,2
node160,node38,2
node8,node192,1
node49,node6,2
node76,node172,1
node211,node73,1
node95,node234,1
node186,node229,1
node40,node55,1
node128,node167,1
node210,node114,2
node25,node150,1
node110,node99,1
node151,node37,2
node217,node204,2
node16,node36,2
node203,node75,2
node2,node133,2
node45,node194,1
node34,node102,2
node211,node206,1
node39,node196,1
node74,node25,2
node51,node154,1
node88,node122,1
node33,node202,2
node124,node67,2
node160,node225,2
node25,node147,1
node38,node248,1
node234,node186,1
node113,node159,2
node140,node171,1
node163,node187,1
node37,node149,2
node62,node84,2
node214,node211,1
node7,node229,1
node196,node234,2
node13,node203,2
node5,node119,2
node83,node224,2
node139,node206,1
node123,node98,1
node177,node202,2
node243,node18,1
node212,node98,2
node175,node155,1
node91,node83,1
node206,node185,1
node238,node114,1
node65,node215,2
node10,node68,2
node225,node57,1
node57,node33,2
node189,node192,1
node161,node8,1
node176,node33,2
node77,node130,2
node244,node173,2
node70,node155,1
node15,node29,2
node202,node205,1
node91,node42,2
node170,node89,1
node32,node3,1
node4,node161,2
node110,node120,2
node169,node175,2
node166,node22,2
node13,node78,2
node144,node7,1
node132,node129,2
node153,node100,2
node164,node140,1
node169,node24,2
node209,node42,2
node30,node8,2
node221,node73,1
node241,node173,1
node202,node187,2
node124,node27,1
node131,node236,1
node131,node28,2
node224,node92,2
node146,node83,2
node82,node235,2
node102,node25,2
node149,node246,1
node117,node26,1
node108,node116,1
node165,node143,2
node216,node234,1
node156,node196,1
node31,node231,2
node22,node17,1
node46,node85,2
node76,node57,2
node147,node42,1
node231,node171,1
node62,node250,1
node113,node244,1
node76,node104,1
node220,node205,1
node20,node72,2
node235,node207,2
node160,node125,1
node121,node26,2
node240,node193,2
node175,node2,2
node6,node213,1
node156,node84,1
node190,node155,1
node250,node142,2
node57,node222,1
node86,node69,2
node195,node77,1
node238,node182,1
node225,node115,1
node209,node226,1
node105,node186,1
node48,node185,2
node21,node100,1
node173,node185,2
node85,node13,2
node119,node25,1
node192,node112,2
node89,node87,2
node170,node136,2
node155,node162,2
node60,node59,1
node116,node8,1
node235,node43,2
node148,node66,2
node112,node93,1
node54,node185,2
node159,node103,1
node52,node29,1
node176,node54,1
node170,node143,2
node44,node83,1
