from,to,layer
node79,node106,2
node49,node18,1
node71,node6,3
node34,node13,5
node74,node61,4
node19,node41,5
node95,node1,5
node27,node120,1
node38,node67,5
node90,node113,5
node119,node28,4
node77,node34,4
node44,node50,1
node73,node100,3
node58,node88,4
node78,node52,5
node100,node50,5
node13,node18,3
node84,node36,2
node63,node108,1
node92,node22,2
node12,node59,1
node91,node84,4
node118,node52,2
node48,node92,3
node103,node114,4
node87,node112,5
node30,node97,1
node7,node64,3
node16,node7,1
node28,node77,3
node122,node2,3
node51,node79,2
node43,node113,1
node30,node29,2
node113,node86,4
node85,node39,2
node5,node13,2
node16,node62,5
node13,node65,3
node68,node19,5
node78,node6,2
node96,node42,2
node53,node123,1
node93,node69,4
node88,node26,4
node88,node38,2
node55,node111,2
node1,node27,1
node115,node73,1
node21,node67,1
node65,node123,1
node92,node4,3
node91,node73,5
node99,node94,2
node98,node26,2
node99,node110,4
node55,node5,2
node79,node105,2
node121,node17,3
node10,node33,1
node31,node7,5
node122,node36,1
node15,node56,3
node38,node99,1
node118,node21,5
node112,node107,5
node42,node83,4
node92,node29,5
node18,node22,4
node6,node102,1
node62,node8,4
node32,node54,2
node69,node87,4
node73,node102,1
node116,node86,4
node59,node93,2
node35,node89,2
node3,node41,3
node114,node44,5
node35,node53,1
node93,node8,3
node73,node42,2
node98,node37,4
node99,node101,4
node82,node110,1
node36,node90,5
node113,node57,1
node82,node19,4
node16,node64,1
node39,node15,1
node20,node110,4
node73,node97,2
node87,node8,3
node79,node96,3
node29,node30,1
node9,node87,4
node39,node72,4
node16,node92,2
node67,node93,5
node64,node121,4
node114,node94,1
node116,node75,1
node56,node92,4
node13,node5,3
node52,node59,5
node115,node17,1
node11,node74,3
node87,node124,4
node23,node87,1
node41,node60,3
node56,node36,3
node66,node104,3
node101,node50,4
node68,node42,1
node77,node123,4
node59,node47,4
node102,node110,1
node125,node124,1
node52,node38,1
node78,node15,5
node106,node62,2
node11,node75,3
node85,node27,2
node85,node23,1
node72,node69,3
node69,node31,5
node85,node39,1
node105,node16,3
node10,node47,3
node22,node114,4
node45,node2,5
node22,node96,4
node15,node49,5
node112,node108,1
node68,node79,3
node36,node59,2
node100,node35,5
node71,node90,1
node24,node94,1
node54,node57,2
node86,node59,1
node17,node119,2
node94,node13,2
node96,node111,3
node31,node117,5
node14,node104,3
node51,node16,3
node55,node19,5
node82,node83,4
node56,node50,4
node106,node52,2
node3,node23,4
node121,node99,1
node100,node38,2
node119,node13,5
node104,node103,1
node42,node9,1
node116,node120,4
node52,node102,4
node120,node117,3
node35,node70,5
node4,node15,5
node92,node123,5
node39,node44,4
node6,node51,5
node68,node91,3
node32,node58,1
node94,node104,5
node32,node50,5
node93,node30,3
node123,node22,1
node25,node31,4
node7,node116,2
node83,node64,5
node26,node86,1
node17,node50,2
node56,node3,5
node120,node39,2
node31,node42,4
node120,node53,3
node19,node84,2
node122,node84,5
node99,node121,4
node49,node80,1
node13,node54,3
node90,node88,3
node108,node2,2
node30,node116,5
node16,node62,4
node34,node30,2
node3,node28,4
node81,node61,5
node61,node2,2
node114,node60,1
node52,node73,1
node32,node64,4
node46,node117,5
node71,node114,3
node3,node121,5
node100,node11,2
node62,node17,4
node30,node55,3
node47,node48,3
node105,node61,3
node56,node107,3
node109,node84,4
node36,node84,3
node64,node54,4
node5,node78,3
node82,node125,2
node91,node26,4
node2,node103,2
node103,node77,1
node116,node91,1
node98,node100,4
node15,node67,1
node83,node118,4
node29,node31,2
node29,node92,4
node47,node2,1
node14,node24,2
node55,node81,4
node120,node32,5
node63,node76,5
node6,node104,5
node19,node56,4
node100,node95,5
node120,node65,5
node25,node51,2
node20,node108,3
node6,node52,4
node38,node95,4
node25,node27,4
node77,node85,3
node5,node87,3
node114,node98,3
node66,node67,3
node52,node119,2
node9,node56,3
node96,node50,1
node74,node116,1
node114,node96,4
node5,node77,5
node92,node117,3
node2,node90,5
node34,node1,2
node101,node104,2
node59,node106,3
