from,to,layer
node28,node14,3
node18,node36,1
node46,node22,4
node17,node7,3
node39,node19,5
node11,node23,2
node50,node24,1
node23,node42,3
node30,node50,3
node30,node10,1
node48,node31,1
node36,node23,1
node36,node34,2
node42,node5,1
node46,node39,2
node2,node46,3
node39,node7,5
node38,node30,2
node22,node33,3
node3,node30,3
node12,node33,2
node34,node24,2
node42,node31,3
node21,node34,5
node30,node4,5
node42,node34,5
node47,node44,1
node42,node13,4
node22,node35,5
node44,node37,3
node2,node22,2
node1,node4,2
node11,node50,3
node5,node19,3
node41,node42,1
node1,node11,3
node5,node16,5
node29,node6,1
node24,node11,4
node38,node3,3
node20,node30,5
node10,node27,1
node35,node48,2
node12,node13,1
node2,node27,1
node36,node16,1
node23,node24,4
node1,node27,4
node23,node3,1
node10,node40,5
node40,node25,2
node39,node27,4
node3,node41,3
node43,node26,4
node6,node50,2
node15,node18,3
node13,node48,5
node9,node2,5
node28,node30,3
node8,node29,1
node1,node15,4
node23,node2,1
node41,node14,2
node21,node19,2
node46,node22,2
node25,node32,3
node11,node34,5
node4,node11,4
node50,node25,1
node1,node22,5
node29,node41,3
node34,node47,3
node38,node27,4
node48,node25,3
node13,node15,2
node6,node44,3
node2,node25,3
node48,node50,3
node20,node30,2
node44,node5,2
node37,node20,5
node43,node29,1
node36,node40,5
node48,node22,2
node40,node25,4
node19,node26,3
node18,node17,4
node23,node16,5
node26,node1,1
node23,node40,1
node19,node38,3
node22,node25,1
node2,node40,1
node39,node47,4
node30,node5,4
node49,node9,4
node22,node32,1
node40,node13,4
node34,node16,4
