from,to,layer
node21,node91,2
node24,node33,2
node30,node68,1
node72,node90,1
node61,node74,1
node37,node95,1
node1,node97,1
node69,node43,1
node64,node93,2
node47,node5,2
node58,node71,1
node91,node54,1
node17,node99,1
node41,node82,2
node88,node63,1
node21,node62,2
node93,node57,1
node96,node70,1
node70,node53,2
node95,node19,1
node94,node58,2
node20,node86,1
node86,node36,2
node34,node22,2
node83,node37,1
node28,node10,2
node57,node19,2
node16,node89,1
node48,node97,1
node21,node87,1
node93,node26,2
node51,node21,1
node100,node8,1
node75,node34,1
node98,node57,2
node28,node68,1
node24,node58,2
node76,node78,1
node25,node57,1
node68,node41,1
node3,node71,1
node47,node4,1
node58,node13,2
node68,node22,1
node94,node72,2
node13,node56,1
node49,node26,1
node98,node15,1
node26,node29,1
node55,node62,2
node43,node80,2
node30,node6,1
node49,node72,1
node84,node50,2
node49,node40,2
node44,node96,2
node14,node86,2
node66,node4,2
node70,node20,1
node80,node86,2
node96,node77,1
node87,node97,1
node67,node77,1
node42,node100,1
node36,node83,1
node89,node52,2
node17,node48,1
node51,node57,2
node16,node52,2
node46,node34,2
node99,node43,1
node39,node96,2
node60,node64,1
node43,node20,1
node95,node91,1
node80,node73,2
node41,node29,1
node62,node31,1
node44,node16,2
node83,node8,2
node82,node33,2
node71,node5,2
node79,node86,1
node80,node15,1
node90,node5,1
node92,node14,2
node36,node24,1
node96,node69,1
node43,node77,2
node91,node46,1
node79,node82,1
node5,node4,2
node54,node96,2
node22,node42,2
node84,node91,1
node77,node67,1
node39,node26,1
node96,node93,1
node19,node79,2
node40,node63,2
node62,node5,1
node84,node14,1
node97,node40,2
node31,node7,1
node65,node44,2
node89,node52,1
node19,node9,2
node49,node59,1
node32,node95,1
node17,node5,1
node8,node50,2
node23,node93,2
node69,node70,2
node93,node74,1
node73,node14,2
node85,node7,2
node8,node15,1
node60,node61,1
node10,node72,1
node32,node61,1
node78,node26,2
node85,node91,1
node47,node86,1
node25,node53,1
node69,node22,2
node26,node37,2
node83,node82,2
node36,node3,2
node35,node57,2
node1,node14,1
node20,node25,1
node65,node55,2
node62,node82,1
node64,node17,1
node33,node25,2
node46,node34,1
node75,node56,1
node45,node48,2
node91,node24,2
node13,node97,2
node42,node9,2
node12,node86,1
node78,node59,1
node27,node77,1
node88,node19,2
node68,node96,1
node61,node23,1
node20,node74,1
node56,node85,1
node19,node3,2
node13,node63,1
node38,node8,2
node14,node1,2
node18,node36,2
node93,node81,2
node10,node25,1
node38,node72,1
node36,node96,2
node81,node38,1
node22,node15,2
node55,node31,1
node96,node56,2
node71,node38,2
node2,node17,1
node21,node28,1
node67,node39,2
node58,node84,2
node8,node47,1
node7,node82,1
node27,node47,2
node14,node41,2
node85,node56,1
node1,node35,2
node24,node59,1
node2,node41,2
node58,node88,2
node92,node88,1
node92,node75,2
node87,node88,1
node13,node70,1
node78,node65,2
node95,node60,2
node75,node62,1
node72,node97,1
node49,node75,1
node40,node46,2
node23,node31,2
node41,node70,1
node27,node90,1
node81,node57,1
node81,node96,2
node5,node44,1
node23,node95,2
node79,node47,2
node16,node91,2
node31,node58,2
node67,node15,1
node48,node21,2
node46,node5,1
node69,node36,1
node17,node1,1
node87,node69,2
node88,node2,2
node14,node31,1
node95,node46,2
node14,node50,1
node10,node28,2
node50,node25,2
node44,node75,2
node91,node98,2
node37,node70,2
node83,node67,1
node9,node46,1
node86,node31,2
node75,node21,1
node14,node1,1
node93,node70,2
node79,node33,2
node44,node72,2
node45,node36,1
node23,node18,1
node25,node87,2
node74,node19,1
node23,node43,2
node60,node25,2
node27,node96,1
node85,node77,2
node24,node13,2
node89,node80,1
node61,node82,1
node46,node2,1
node78,node76,2
node79,node75,1
node33,node68,1
node60,node62,2
node34,node66,1
node3,node97,1
node58,node28,2
node25,node9,1
node11,node90,1
node85,node32,1
node5,node13,2
node3,node83,2
node62,node33,2
node93,node75,1
node97,node18,2
node7,node65,2
node3,node71,2
node41,node72,2
node68,node24,1
node15,node61,2
node33,node6,1
node65,node35,2
node100,node41,2
