from,to,layer
node127,node194,1
node221,node226,1
node53,node126,2
node37,node246,2
node11,node241,2
node192,node156,2
node67,node19,1
node203,node194,1
node155,node45,1
node99,node188,1
node141,node120,2
node78,node1,1
node205,node144,1
node134,node87,1
node141,node231,1
node24,node186,2
node33,node38,1
node189,node201,1
node151,node154,2
node36,node170,1
node130,node162,1
node179,node228,1
node217,node107,2
node117,node230,1
node158,node209,1
node93,node31,1
node118,node186,2
node205,node164,1
node155,node7,2
node35,node243,1
node105,node132,1
node116,node142,2
node162,node111,1
node237,node198,2
node77,node214,1
node124,node206,1
node48,node124,2
node143,node130,2
node150,node7,2
node221,node147,2
node97,node54,2
node86,node116,2
node124,node37,1
node103,node11,1
node207,node117,1
node239,node240,2
node73,node76,2
node232,node108,2
node94,node197,2
node177,node136,2
node137,node173,2
node225,node208,1
node118,node45,1
node80,node70,1
node62,node220,2
node41,node152,2
node110,node163,2
node30,node132,1
node31,node40,1
node159,node232,2
node114,node72,2
node191,node58,2
node6,node213,1
node215,node229,2
node187,node145,2
node118,node242,2
node82,node29,1
node27,node109,2
node104,node210,2
node104,node48,2
node26,node211,1
node98,node53,2
node70,node166,1
node250,node184,1
node62,node156,1
node119,node121,1
node112,node23,1
node222,node185,1
node231,node170,2
node71,node3,2
node96,node5,1
node167,node98,2
node69,node241,2
node65,node22,2
node79,node160,2
node46,node202,1
node211,node181,2
node44,node119,2
node217,node143,2
node139,node66,2
node194,node117,1
node7,node107,2
node98,node137,2
node235,node217,2
node91,node210,2
node48,node31,1
node232,node188,2
node161,node208,2
node42,node133,1
node6,node117,1
node92,node241,1
node223,node98,1
node86,node167,2
node163,node19,1
node173,node93,1
node154,node146,1
node11,node171,1
node13,node132,1
node232,node24,1
node112,node226,2
node109,node20,1
node235,node76,2
node68,node69,2
node225,node44,2
node221,node30,1
node211,node2,2
node100,node207,1
node116,node223,1
node106,node198,2
node42,node244,2
node18,node54,1
node89,node40,2
node148,node247,1
node3,node218,1
node234,node72,2
node216,node239,2
node242,node161,1
node107,node162,2
node151,node249,1
node123,node117,1
node202,node46,2
node221,node232,1
node222,node2,1
node228,node250,2
node134,node33,2
node221,node135,1
node245,node16,2
node83,node75,1
node75,node245,1
node213,node61,1
node175,node179,2
node218,node94,1
node199,node234,1
node196,node94,1
node160,node89,2
node204,node105,2
node7,node83,1
node20,node95,1
node11,node232,2
node117,node140,2
node33,node229,2
node146,node208,2
node220,node183,2
node203,node132,1
node22,node75,2
node178,node113,2
node230,node58,1
node199,node203,1
node126,node105,2
node48,node247,2
node32,node192,1
node151,node137,1
node73,node88,2
node166,node152,2
node87,node68,1
node112,node38,1
node134,node70,1
node139,node168,1
node45,node167,2
node120,node100,2
node95,node237,2
node95,node201,1
node208,node242,1
node7,node219,2
node60,node232,2
node118,node15,2
node169,node20,1
node157,node104,1
node129,node92,1
node114,node148,1
node246,node135,1
node68,node149,2
node62,node241,1
node27,node112,2
node123,node229,2
node201,node214,2
node10,node114,1
node86,node243,2
node247,node8,1
node155,node227,2
node236,node56,1
node136,node130,2
node44,node41,2
node57,node48,1
node5,node165,2
node53,node215,1
node222,node33,1
node215,node168,1
node194,node60,2
node133,node219,1
node104,node84,1
node26,node126,2
node43,node65,1
node98,node77,2
node95,node107,2
node217,node130,1
node214,node87,2
node51,node138,2
node164,node147,2
node44,node62,2
node180,node107,1
node42,node153,1
node22,node119,1
node40,node66,2
node91,node250,1
node210,node142,1
node61,node227,1
node181,node15,2
node23,node88,2
node77,node207,2
node202,node235,2
node3,node160,2
node196,node60,1
node60,node188,1
node171,node80,1
node99,node203,1
node18,node71,2
node41,node170,2
node77,node163,1
node97,node246,1
node72,node159,1
node207,node154,2
node29,node170,2
node163,node250,1
node75,node92,1
node206,node27,1
node184,node168,1
node143,node81,1
node205,node107,1
node117,node18,1
node243,node170,2
node34,node30,1
node197,node234,1
node126,node180,1
node213,node37,2
node113,node168,1
node18,node203,2
node17,node196,1
node188,node122,1
node230,node66,1
node131,node138,2
node168,node159,2
node123,node134,1
node221,node91,2
node88,node3,1
node243,node78,1
node180,node156,2
node74,node154,2
node116,node8,1
node76,node137,1
node80,node58,1
node229,node94,2
node224,node39,1
node223,node195,2
node180,node116,1
node191,node56,1
node210,node164,2
node167,node67,1
node209,node157,2
node176,node208,2
node120,node80,2
node235,node15,2
node120,node228,1
node173,node72,2
node203,node102,1
node72,node4,1
node216,node224,1
node233,node30,1
node145,node102,1
node63,node113,2
node246,node239,1
node65,node102,2
node55,node92,2
node34,node166,2
node198,node113,2
node240,node15,2
node73,node74,1
node110,node230,2
node74,node141,1
node208,node34,2
node203,node78,2
node211,node195,2
node148,node1,2
node150,node39,2
node111,node49,1
node182,node168,2
node60,node41,2
node244,node213,1
node51,node138,1
node73,node92,1
node64,node79,1
node215,node80,1
node90,node67,2
node136,node178,2
node179,node237,2
node100,node75,2
node80,node66,1
node156,node8,2
node210,node159,1
node197,node110,1
node87,node225,2
node218,node149,1
node171,node142,1
node156,node149,1
node102,node220,1
node36,node227,1
node250,node183,2
node83,node42,2
node210,node66,2
node224,node246,2
node146,node74,2
node48,node158,1
node205,node119,2
node144,node213,1
node107,node132,2
node238,node218,1
node142,node120,2
node139,node79,2
node152,node118,1
node45,node203,2
node175,node230,2
node7,node170,1
node203,node180,1
node109,node25,1
node225,node75,2
node21,node127,2
node220,node80,2
node127,node119,1
node2,node149,1
node50,node199,1
node219,node92,2
node115,node108,2
node77,node1,1
node19,node137,1
node98,node137,1
node201,node218,2
node224,node124,1
node88,node117,2
node136,node133,2
node219,node52,1
node207,node30,1
node100,node61,2
node136,node178,1
node219,node110,1
node228,node222,2
node32,node218,1
node14,node12,2
node3,node228,2
node186,node111,1
node11,node237,2
node55,node25,2
node29,node218,2
node149,node22,2
node100,node218,2
node122,node98,2
node239,node196,1
node6,node244,1
node85,node110,2
node247,node185,1
node202,node161,2
node194,node74,1
node197,node213,1
node144,node168,1
node192,node66,1
node9,node90,1
node68,node195,1
node67,node91,1
node193,node41,1
node96,node36,1
node31,node250,2
node14,node6,2
node166,node192,2
node101,node105,1
node28,node85,1
node169,node124,2
node198,node41,2
node168,node38,1
node8,node15,2
node143,node23,1
node195,node19,2
node51,node26,1
node115,node155,2
node116,node207,1
node248,node128,2
node59,node176,1
node68,node128,1
node112,node104,1
node58,node46,1
node183,node190,2
node167,node1,2
node182,node215,2
node84,node133,2
node82,node66,1
node232,node198,1
node32,node73,1
node5,node191,1
node68,node206,1
node236,node146,2
node76,node150,2
node89,node6,2
node117,node199,1
node151,node104,2
node106,node245,1
node155,node146,2
node37,node75,2
node52,node202,2
node233,node167,1
node171,node95,2
node193,node173,1
node176,node220,2
node216,node100,2
node17,node186,1
node201,node215,2
node10,node148,1
node32,node247,1
node72,node151,2
node126,node151,2
node15,node209,2
node198,node250,2
node175,node171,1
node6,node133,2
node174,node48,2
node4,node196,2
node1,node141,1
node72,node80,2
node215,node109,2
node169,node233,2
node33,node13,1
node234,node123,2
node3,node124,2
node89,node152,2
node44,node171,2
node96,node133,1
node231,node59,2
node118,node45,2
node100,node14,1
node53,node34,2
node247,node76,1
node220,node143,2
node140,node216,2
node43,node181,2
node213,node13,1
node165,node96,1
node151,node7,2
node101,node176,2
node179,node105,1
node35,node183,2
node113,node157,2
node77,node246,1
node29,node149,2
node14,node167,1
node165,node108,1
node62,node36,1
node177,node34,2
node189,node150,1
node51,node36,2
node218,node210,2
node64,node22,2
node156,node33,2
node90,node119,1
node181,node128,1
node241,node154,1
node245,node104,1
node202,node88,2
node50,node108,1
node142,node111,2
node30,node119,2
node76,node190,1
node15,node158,1
node213,node58,1
node50,node148,1
node135,node86,2
node171,node209,2
node50,node213,2
node197,node239,1
node124,node246,1
node198,node250,1
node48,node74,1
node186,node40,2
node191,node111,1
node233,node169,1
node178,node154,2
node179,node243,2
node192,node70,2
node152,node119,1
node213,node27,1
node142,node18,2
node82,node229,1
node83,node147,1
