from,to,layer
node67,node72,5
node75,node80,3
node67,node86,3
node103,node87,5
node129,node122,5
node84,node28,5
node10,node108,3
node113,node100,2
node27,node74,2
node96,node7,4
node142,node87,2
node115,node15,1
node92,node36,4
node20,node66,2
node93,node14,3
node81,node137,4
node38,node29,4
node136,node14,3
node109,node95,5
node80,node56,4
node22,node99,4
node100,node124,3
node143,node5,4
node27,node141,5
node105,node65,5
node63,node124,4
node102,node142,1
node83,node39,2
node147,node25,1
node130,node28,1
node106,node100,1
node135,node29,2
node9,node64,5
node26,node123,1
node125,node3,1
node76,node98,1
node90,node61,1
node132,node38,5
node141,node39,2
node40,node80,5
node79,node139,4
node76,node36,5
node53,node22,5
node90,node54,5
node111,node86,5
node81,node137,2
node137,node135,5
node98,node117,2
node82,node78,5
node130,node133,2
node100,node142,3
node97,node53,3
node94,node9,2
node45,node91,3
node65,node41,3
node140,node145,1
node32,node110,2
node40,node2,1
node111,node39,4
node90,node57,4
node95,node55,4
node147,node86,4
node10,node62,1
node32,node50,4
node38,node150,2
node54,node116,2
node96,node32,3
node20,node27,4
node73,node55,3
node59,node115,5
node23,node84,3
node50,node21,2
node17,node76,1
node89,node150,5
node62,node70,2
node102,node30,5
node43,node11,5
node123,node25,3
node40,node88,1
node132,node45,3
node11,node141,4
node33,node45,2
node144,node146,2
node132,node90,4
node67,node10,4
node137,node83,4
node69,node83,1
node70,node110,4
node27,node1,1
node23,node44,2
node35,node90,5
node89,node129,3
node26,node4,5
node146,node80,5
node43,node50,4
node122,node49,5
node32,node29,4
node71,node133,4
node81,node141,4
node64,node96,3
node114,node56,5
node128,node40,4
node22,node17,4
node57,node139,5
node55,node2,5
node17,node26,1
node116,node36,2
node45,node149,1
node30,node133,2
node83,node72,4
node29,node117,4
node104,node85,4
node89,node138,2
node101,node85,3
node78,node82,2
node129,node12,5
node100,node6,1
node124,node65,4
node39,node137,2
node46,node89,1
node37,node20,3
node120,node143,1
node126,node40,5
node42,node134,4
node21,node102,5
node87,node60,1
node138,node64,2
node4,node134,1
node146,node149,3
node25,node19,1
node48,node64,1
node71,node30,1
node117,node55,4
node2,node114,4
node131,node75,4
node101,node64,5
node99,node101,3
node40,node89,5
node30,node33,4
node137,node117,5
node2,node146,4
node5,node144,3
node46,node11,3
node48,node8,4
node79,node129,5
node13,node38,5
node134,node38,1
node96,node28,1
node68,node138,5
node23,node5,3
node104,node145,1
node113,node131,1
node73,node115,4
node26,node132,5
node15,node52,5
node13,node68,4
node140,node13,3
node104,node117,5
node86,node11,3
node27,node85,4
node108,node111,2
node102,node100,5
node53,node59,5
node17,node37,3
node46,node45,2
node134,node49,2
node101,node9,3
node53,node11,5
node35,node140,5
node123,node44,4
node101,node20,3
node51,node41,4
node10,node64,5
node43,node78,5
node32,node10,5
node131,node127,5
node129,node126,1
node24,node48,4
node27,node125,2
node20,node138,3
node112,node85,3
node105,node112,4
node147,node30,3
node92,node57,4
node104,node39,3
node107,node128,3
node82,node50,2
node37,node120,5
node39,node125,2
node131,node27,1
node16,node26,3
node75,node7,5
node73,node29,3
node112,node50,3
node85,node5,4
node135,node136,1
node127,node124,4
node6,node39,4
node18,node99,1
node3,node76,3
node100,node43,3
node12,node144,1
node121,node16,2
node17,node72,5
node136,node61,1
node3,node7,5
node16,node99,5
node122,node145,2
node95,node148,1
node96,node57,4
node124,node32,5
node2,node116,1
node87,node47,2
node140,node25,3
node71,node145,4
node57,node125,2
node34,node69,1
node62,node41,3
node115,node119,1
node109,node136,2
node94,node113,5
node20,node35,2
node34,node40,3
node33,node49,1
node62,node107,2
node62,node47,3
node134,node91,3
node63,node86,2
node59,node48,2
node42,node103,2
node57,node12,4
node32,node77,5
node102,node148,1
node42,node125,1
node147,node94,4
node134,node38,5
node80,node103,2
node19,node62,3
node35,node17,5
node110,node22,1
node78,node148,4
node99,node138,4
node55,node3,2
node13,node90,1
node2,node66,2
node121,node32,3
node112,node90,5
node135,node62,2
node9,node18,2
node6,node110,3
node93,node13,1
node41,node76,3
node106,node69,3
node5,node131,2
node119,node6,2
node29,node146,5
node97,node132,3
node28,node108,4
node84,node121,3
node146,node140,5
node65,node76,2
node145,node5,3
node9,node86,1
node13,node4,5
node74,node81,3
node88,node15,3
node139,node72,5
node146,node143,5
node61,node39,1
node148,node61,3
node100,node106,3
node93,node40,3
node63,node24,2
node23,node43,1
node130,node4,4
node20,node16,5
node63,node128,5
node86,node125,3
node50,node114,5
node19,node48,4
node53,node60,1
node134,node108,1
node74,node55,3
node125,node39,2
node52,node11,4
node134,node119,1
node106,node112,2
node60,node140,3
node131,node60,5
node141,node102,1
node142,node133,3
node66,node6,4
node101,node105,2
node19,node126,3
node135,node32,1
node87,node127,2
node9,node88,1
node73,node6,5
node139,node45,3
node73,node120,4
node80,node4,3
node6,node4,2
node55,node22,2
node66,node123,1
node68,node126,5
node124,node147,1
node117,node57,4
node81,node100,4
node97,node137,2
node13,node75,2
node132,node84,2
node134,node22,2
node25,node87,2
node69,node98,3
node53,node3,1
node71,node144,4
node68,node50,4
node119,node49,5
node34,node29,5
node99,node52,5
node77,node61,3
node11,node148,4
node47,node58,1
node127,node103,4
node127,node49,1
node63,node149,1
node35,node10,2
node2,node9,2
node35,node86,2
node104,node24,1
node125,node47,3
node29,node102,1
node39,node15,2
