from,to,layer
node20,node13,1
node19,node35,2
node36,node10,1
node34,node28,2
node18,node2,1
node33,node40,1
node15,node17,1
node49,node48,2
node35,node7,1
node5,node1,1
node7,node6,2
node44,node10,1
node42,node28,2
node39,node24,2
node15,node31,1
node45,node10,2
node4,node31,1
node27,node44,1
node33,node11,2
node23,node19,2
node2,node27,1
node21,node32,2
node1,node43,2
node19,node8,1
node24,node38,1
node7,node10,1
node30,node19,2
node38,node27,1
node12,node17,1
node50,node43,2
node38,node7,1
node34,node11,1
node14,node19,1
node7,node22,2
node30,node21,1
node44,node45,2
node38,node12,1
node11,node23,2
node46,node13,1
node25,node44,2
node3,node31,1
node9,node36,1
node28,node39,1
node19,node21,2
node40,node9,1
node9,node23,1
node20,node37,1
node42,node3,2
node40,node26,2
node21,node24,2
node33,node42,1
node45,node29,1
node7,node41,2
node9,node15,2
node1,node32,1
node29,node28,2
node12,node10,2
node25,node19,2
node46,node12,2
node12,node30,1
node33,node29,1
node10,node14,2
node11,node36,2
node24,node27,1
node9,node34,2
node13,node1,1
node29,node31,2
node38,node32,2
node35,node14,2
node45,node38,1
node37,node42,1
node46,node19,1
node50,node5,2
node35,node44,1
node37,node33,1
node38,node20,2
node4,node28,1
node2,node20,1
node37,node30,2
node48,node49,2
node22,node2,2
node22,node7,1
node39,node37,2
node48,node4,1
node17,node15,1
node49,node2,2
node2,node40,1
node39,node47,1
node44,node35,1
node13,node35,1
node47,node38,1
node47,node40,1
node12,node30,2
node10,node23,2
node29,node42,1
node37,node25,2
node16,node23,2
node16,node25,1
node47,node27,1
node48,node28,2
node5,node36,1
node47,node32,2
node10,node3,2
node25,node36,1
node29,node1,1
node9,node20,2
node40,node9,2
node20,node29,2
node49,node34,1
node15,node33,2
node34,node46,1
node1,node21,2
node45,node44,2
node3,node27,1
node7,node32,1
node39,node31,1
node43,node18,1
node28,node35,1
node21,node24,1
node32,node27,1
node46,node1,1
node49,node16,2
node46,node14,1
node6,node19,2
node49,node6,1
node5,node42,1
node40,node44,1
node25,node13,1
node6,node37,1
node47,node24,1
node40,node5,2
node37,node35,2
node31,node17,2
node47,node27,2
node12,node50,1
node17,node26,2
node8,node45,2
node45,node23,2
node30,node33,2
node37,node8,1
node36,node34,2
node13,node36,1
node12,node21,1
node30,node47,1
node47,node30,1
node28,node14,1
node46,node8,1
node3,node39,1
node9,node12,2
node49,node3,1
node34,node50,2
node49,node42,2
node47,node8,1
node43,node50,2
node12,node26,2
node31,node36,2
node30,node18,1
node4,node7,1
node49,node3,2
node23,node39,1
node15,node49,2
node49,node19,1
node39,node1,1
node21,node31,2
node13,node2,1
node1,node3,1
node35,node34,2
node19,node21,1
node4,node44,1
node1,node40,2
node44,node26,1
node6,node37,2
node20,node4,1
node39,node36,1
node29,node20,2
node42,node35,1
node8,node7,1
node32,node50,1
node18,node42,2
node44,node50,2
node42,node5,2
node34,node44,1
node7,node21,2
node8,node27,1
node21,node48,2
node26,node40,2
node18,node42,1
node37,node11,1
node4,node24,2
node6,node2,1
node9,node26,1
node38,node43,2
node21,node42,1
node44,node31,2
node46,node32,1
node46,node29,2
node35,node16,1
node1,node17,2
node43,node34,2
node27,node5,1
node50,node1,1
node4,node41,1
node39,node19,2
node3,node32,1
node20,node27,2
node14,node43,2
node14,node3,2
node45,node22,2
node24,node9,2
node18,node7,2
node16,node17,1
node16,node45,1
node35,node6,1
node47,node21,1
node21,node29,1
node39,node28,1
node17,node46,2
node45,node6,1
node16,node34,2
node12,node16,1
node39,node24,1
node18,node46,1
node20,node19,2
node21,node48,1
node20,node47,1
node14,node24,1
node18,node50,2
node41,node25,1
node11,node45,2
node13,node44,1
node25,node42,2
node26,node11,1
node17,node15,2
node15,node19,2
node30,node14,2
node15,node49,1
node44,node7,1
node34,node28,1
node31,node21,1
node15,node18,2
node32,node16,2
node35,node30,1
node34,node12,1
node34,node24,2
node22,node10,1
node35,node5,1
node17,node32,2
node26,node12,2
node39,node32,2
