from,to,layer
node121,node39,2
node8,node104,1
node85,node69,1
node48,node29,1
node11,node123,1
node111,node93,2
node107,node19,1
node115,node15,1
node91,node57,1
node43,node91,2
node52,node37,1
node82,node80,1
node95,node82,2
node18,node11,1
node48,node70,1
node56,node124,2
node104,node73,1
node108,node100,2
node112,node41,1
node14,node100,2
node37,node34,2
node8,node41,2
node73,node93,2
node98,node21,1
node24,node42,2
node41,node65,2
node56,node98,1
node81,node48,1
node124,node17,2
node82,node59,1
node5,node29,2
node116,node63,2
node30,node100,2
node75,node103,2
node99,node46,1
node80,node89,2
node114,node87,2
node48,node4,2
node8,node81,2
node118,node123,1
node67,node8,1
node80,node20,1
node61,node56,1
node111,node32,2
node101,node106,2
node79,node48,2
node122,node109,2
node24,node95,2
node66,node19,1
node40,node91,2
node16,node89,1
node85,node68,2
node4,node120,1
node117,node10,2
node109,node97,2
node31,node51,1
node103,node91,1
node7,node77,2
node101,node58,2
node87,node119,2
node105,node81,1
node45,node28,1
node45,node95,1
node25,node37,1
node96,node51,1
node90,node78,2
node70,node100,1
node117,node30,2
node34,node92,1
node66,node104,1
node32,node116,2
node86,node77,2
node79,node114,2
node98,node76,2
node112,node9,2
node102,node54,1
node3,node124,2
node63,node95,1
node10,node113,2
node17,node44,1
node46,node76,1
node64,node110,1
node59,node111,1
node54,node33,2
node123,node84,1
node72,node35,2
node30,node81,2
node29,node15,2
node86,node113,2
node12,node72,1
node27,node7,2
node119,node63,1
node59,node96,2
node49,node31,1
node110,node76,2
node29,node42,2
node48,node82,1
node99,node58,2
node42,node14,2
node26,node73,1
node30,node74,2
node102,node4,1
node28,node46,1
node120,node53,1
node20,node57,2
node18,node122,2
node106,node114,1
node96,node19,2
node26,node38,1
node45,node94,1
node96,node86,2
node105,node57,1
node45,node125,2
node92,node33,1
node102,node10,2
node118,node78,1
node34,node97,1
node24,node118,2
node4,node70,1
node3,node71,1
node18,node122,1
node45,node23,1
node96,node98,2
node44,node42,1
node124,node116,2
node58,node18,2
node48,node97,2
node46,node5,1
node112,node54,1
node13,node24,1
node45,node110,1
node78,node23,1
node63,node34,1
node65,node119,1
node58,node120,1
node74,node8,2
node79,node116,1
node14,node7,2
node119,node90,1
node98,node70,2
node74,node46,2
node72,node29,1
node20,node68,2
node96,node63,1
node50,node114,1
node55,node37,2
node44,node28,1
node52,node49,1
node23,node37,2
node64,node94,2
node63,node79,2
node15,node69,1
node124,node37,2
node46,node112,1
node12,node75,2
node69,node28,1
node78,node77,2
node91,node122,1
node11,node68,2
node89,node43,1
node84,node5,1
node19,node117,1
node82,node26,1
node68,node121,1
node1,node71,1
node111,node85,1
node119,node67,1
node111,node70,1
node90,node80,1
node105,node55,2
node78,node52,2
node122,node114,1
node104,node84,1
node87,node22,1
node119,node24,1
node8,node38,1
node74,node118,1
node68,node65,2
node62,node121,2
node15,node83,1
node36,node65,2
node60,node18,2
node14,node41,2
node53,node82,2
node85,node60,2
node11,node40,1
node86,node62,2
node70,node18,1
node35,node20,1
node65,node70,2
node94,node19,1
node74,node98,2
node20,node59,1
node88,node58,1
node91,node106,1
node40,node29,2
node119,node81,2
node115,node65,2
node1,node29,1
node123,node90,1
node86,node33,2
node52,node1,2
node32,node7,2
node17,node15,2
node96,node77,1
node102,node90,2
node52,node55,2
node6,node117,2
node49,node17,2
node10,node26,1
node118,node89,2
node67,node30,2
node20,node87,1
node47,node111,1
node15,node6,1
node16,node26,1
node19,node46,1
node51,node116,1
node108,node114,1
node43,node80,1
node58,node63,1
node49,node93,2
node113,node32,2
node95,node94,2
node26,node27,1
node67,node91,2
node13,node97,1
node8,node46,2
node41,node57,1
node82,node107,2
node44,node88,2
node106,node11,1
node110,node94,2
node75,node84,1
node4,node41,1
node38,node92,2
node50,node16,2
node8,node91,1
node125,node65,2
node2,node15,1
node32,node51,1
node21,node10,1
node64,node53,2
node81,node10,1
node107,node114,2
node107,node65,2
node22,node8,2
node7,node52,2
node65,node89,2
