from,to,layer
node14,node7,4
node14,node3,1
node2,node12,1
node16,node5,3
node2,node18,3
node8,node20,4
node11,node5,4
node7,node5,2
node6,node1,5
node20,node17,1
node18,node1,2
node7,node15,1
node17,node15,3
node8,node6,4
node4,node6,2
node14,node7,2
node18,node11,4
node7,node4,2
node14,node18,5
node7,node12,2
node3,node13,5
node18,node6,4
node7,node17,1
node12,node10,4
node13,node16,1
node13,node7,3
node4,node11,4
node18,node14,2
node4,node7,5
node5,node2,4
node5,node9,2
node4,node13,2
node6,node5,3
node2,node18,2
node13,node10,1
node16,node20,3
node19,node6,1
node8,node3,4
node11,node2,4
node10,node20,3
node16,node11,3
node7,node13,1
node19,node16,1
node13,node11,3
node10,node11,3
node7,node15,4
node1,node19,1
node10,node17,4
node2,node9,5
node8,node17,2
node20,node4,2
node18,node9,4
node20,node3,4
node2,node1,2
node16,node15,1
node18,node14,4
node15,node2,2
node15,node10,4
node10,node18,4
node10,node16,4
node7,node13,4
node13,node14,2
node7,node20,5
node18,node13,2
node12,node17,1
node13,node7,4
node11,node12,4
node11,node16,1
node19,node14,1
node7,node3,3
node18,node16,1
node5,node6,3
node16,node5,5
node19,node10,5
node13,node9,5
node9,node7,2
node14,node11,3
node12,node15,1
node1,node6,5
node5,node3,3
node20,node14,1
node9,node20,5
node14,node18,2
node10,node12,5
node2,node6,3
node1,node12,1
node2,node4,2
node16,node3,1
node3,node11,1
node13,node5,2
node10,node17,2
node18,node13,1
node6,node5,2
node7,node2,3
node5,node10,5
node13,node16,3
node13,node4,3
node4,node7,1
node12,node11,5
