from,to,layer
node20,node47,4
node40,node22,4
node31,node9,4
node39,node42,1
node43,node7,2
node17,node16,4
node20,node17,2
node27,node8,3
node38,node22,5
node34,node29,2
node7,node27,3
node5,node44,2
node16,node34,1
node41,node25,2
node42,node49,5
node26,node17,4
node28,node31,5
node29,node9,1
node28,node25,1
node35,node42,1
node30,node20,2
node28,node6,2
node29,node23,2
node15,node33,5
node1,node8,5
node25,node31,5
node45,node39,3
node37,node5,2
node11,node4,2
node42,node30,5
node38,node12,1
node17,node12,2
node44,node47,4
node5,node34,4
node49,node34,4
node37,node26,5
node26,node18,5
node28,node16,5
node12,node10,4
node5,node7,3
node1,node37,4
node38,node50,4
node28,node13,3
node2,node15,3
node35,node24,2
node46,node42,3
node17,node48,3
node44,node17,2
node39,node11,5
node36,node42,4
node33,node16,1
node39,node10,2
node23,node27,1
node50,node35,3
node41,node36,3
node49,node16,2
node31,node20,4
node29,node30,5
node24,node7,3
node2,node39,1
node46,node7,5
node43,node45,2
node21,node30,4
node3,node4,5
node17,node36,5
node45,node25,3
node16,node12,5
node20,node1,1
node33,node20,3
node20,node30,5
node47,node45,5
node34,node5,5
node26,node50,5
node25,node18,2
node25,node48,4
node1,node40,3
node17,node45,4
node31,node35,5
node13,node1,5
node35,node21,2
node14,node5,5
node39,node10,1
node28,node1,2
node39,node47,2
node50,node4,3
node40,node48,2
node45,node28,5
node39,node12,4
node11,node10,2
node29,node16,5
node11,node48,5
node17,node12,5
node22,node21,2
node22,node37,5
node39,node19,5
node19,node24,2
node3,node47,3
node11,node12,4
node23,node9,5
