from,to,layer
node5,node20,3
node21,node2,1
node4,node27,2
node16,node20,5
node29,node24,1
node8,node26,3
node9,node30,5
node14,node7,4
node28,node19,3
node17,node23,2
node23,node20,3
node19,node11,3
node4,node12,4
node7,node14,3
node29,node6,1
node29,node7,5
node25,node26,1
node29,node24,4
node13,node17,2
node2,node18,5
node22,node29,5
node14,node28,1
node26,node19,3
node21,node7,5
node22,node7,1
node5,node26,1
node15,node16,5
node6,node17,4
node11,node19,4
node29,node14,5
node30,node29,3
node11,node8,5
node7,node11,2
node20,node11,1
node19,node15,3
node24,node16,2
node25,node4,4
node11,node4,4
node5,node30,5
node13,node11,5
node19,node26,3
node28,node10,1
node17,node6,2
node29,node9,5
node29,node23,1
node5,node9,4
node5,node27,2
node5,node29,5
node4,node1,3
node25,node7,4
node11,node20,5
node8,node16,2
node9,node23,3
node22,node8,4
node24,node19,2
node24,node8,5
node23,node26,2
node1,node23,5
node15,node29,1
node18,node21,1
node24,node22,5
node4,node21,5
node17,node5,1
node5,node2,3
node13,node20,3
node5,node29,2
node26,node22,1
node17,node14,1
node29,node19,1
node2,node24,3
node23,node4,3
node17,node2,1
node28,node14,3
node10,node6,4
node2,node19,1
node24,node27,3
node30,node19,1
node26,node19,2
node14,node3,2
node25,node1,3
node18,node3,1
node21,node13,1
node24,node25,2
node20,node24,2
node15,node8,1
node20,node23,1
node10,node16,4
node7,node4,2
node9,node15,1
node30,node8,5
node5,node4,1
node25,node28,4
node4,node9,5
node13,node15,2
node13,node14,5
node25,node30,1
node4,node1,2
node24,node6,5
node29,node22,3
