from,to,layer
node38,node37,2
node13,node26,1
node32,node21,1
node68,node44,2
node24,node9,1
node43,node40,2
node52,node57,2
node6,node3,2
node9,node72,1
node4,node66,1
node36,node58,2
node4,node39,1
node38,node34,2
node12,node71,2
node23,node2,2
node52,node48,2
node35,node22,2
node73,node47,2
node2,node74,1
node67,node68,1
node59,node57,2
node75,node4,2
node19,node18,1
node27,node49,1
node13,node53,1
node33,node41,1
node72,node64,2
node58,node63,2
node51,node4,2
node28,node45,2
node5,node61,1
node2,node21,2
node35,node57,2
node64,node50,1
node16,node64,2
node2,node26,1
node25,node43,1
node60,node3,2
node3,node1,2
node49,node11,2
node7,node4,1
node1,node8,2
node44,node75,2
node62,node5,2
node41,node62,2
node65,node43,2
node40,node43,1
node24,node28,1
node52,node37,2
node47,node71,1
node10,node18,1
node54,node44,1
node4,node59,2
node40,node2,1
node69,node26,1
node21,node29,1
node17,node49,1
node43,node74,2
node60,node1,1
node1,node34,2
node23,node29,2
node35,node49,2
node3,node49,1
node52,node68,2
node23,node30,1
node66,node46,1
node28,node34,1
node45,node26,2
node52,node21,2
node46,node11,1
node5,node63,1
node29,node38,1
node36,node49,1
node69,node29,2
node65,node6,1
node24,node7,1
node40,node35,1
node33,node39,2
node48,node35,2
node36,node29,2
node24,node29,2
node7,node19,2
node1,node30,1
node16,node61,2
node13,node14,1
node20,node49,1
node9,node15,2
node58,node40,1
node33,node37,1
node12,node52,1
node70,node52,2
node68,node69,2
node17,node71,2
node44,node64,1
node45,node18,1
node47,node31,2
node66,node25,1
node62,node68,2
node33,node19,2
node33,node71,1
node51,node43,1
node26,node60,1
node4,node2,2
node21,node72,2
node27,node13,2
node18,node43,2
node66,node30,2
node17,node14,2
node49,node18,2
node18,node54,2
node4,node2,1
node4,node28,2
node73,node10,1
node5,node37,2
node68,node56,1
node8,node50,1
node25,node30,2
node6,node63,2
node74,node14,2
node6,node35,2
node37,node59,2
node71,node36,2
node67,node27,1
node41,node70,2
node54,node18,1
node44,node14,2
node65,node63,2
node67,node4,1
node60,node62,2
node45,node25,2
node40,node61,1
node54,node61,1
node5,node34,1
node66,node53,2
node18,node15,1
node68,node31,2
node6,node3,1
node50,node72,2
node10,node41,2
node30,node70,2
node28,node33,1
node44,node20,2
node33,node22,2
node28,node40,2
node25,node22,1
node27,node72,2
node58,node59,1
node2,node16,1
node13,node56,1
node59,node36,2
node10,node25,1
node21,node57,2
node3,node14,1
node34,node21,1
node8,node19,2
node15,node73,1
node13,node73,1
node62,node27,1
node26,node31,1
node68,node63,1
node70,node74,1
node31,node28,1
node34,node28,1
node66,node27,2
node15,node37,1
node30,node45,2
node23,node54,2
node60,node43,1
node36,node52,2
node22,node31,2
node46,node31,1
node52,node53,2
node13,node16,1
node48,node10,2
node31,node62,2
node36,node7,1
node8,node22,2
node43,node69,1
node19,node10,1
node14,node56,2
node56,node75,1
node55,node9,2
node32,node68,2
node46,node63,2
node71,node74,1
node64,node15,1
node48,node24,1
node70,node34,2
node44,node46,1
node57,node23,1
node11,node15,1
node37,node30,2
node63,node25,2
node50,node48,1
node67,node8,2
node4,node51,1
node23,node32,1
node67,node70,1
node39,node13,2
node1,node21,1
node54,node7,1
node34,node24,2
node31,node44,2
node3,node14,2
node18,node50,2
node54,node40,1
node62,node69,1
node45,node2,2
node47,node19,2
node71,node34,2
node54,node9,1
node23,node20,2
node4,node19,1
node51,node11,1
node19,node33,2
node25,node44,2
node17,node65,2
node42,node28,2
node29,node62,1
node26,node75,1
node39,node31,2
node73,node7,2
node4,node26,1
node68,node64,1
node22,node2,2
node2,node10,2
node31,node49,1
node19,node58,2
node8,node69,2
node23,node36,2
node31,node4,2
node14,node27,1
node62,node56,1
node55,node40,2
node60,node29,2
node30,node63,2
node55,node46,2
node71,node58,2
node63,node31,2
node37,node30,1
node58,node15,2
node55,node25,1
node39,node65,1
node13,node25,2
node7,node59,1
node7,node70,1
node44,node54,2
node9,node53,2
node48,node70,2
