from,to,layer
node101,node108,3
node17,node103,1
node97,node82,2
node194,node226,2
node242,node131,2
node248,node124,2
node97,node39,1
node103,node135,2
node184,node180,3
node182,node48,1
node81,node87,2
node87,node32,3
node42,node224,2
node130,node97,4
node195,node99,5
node244,node250,5
node75,node232,4
node147,node176,1
node115,node110,1
node36,node182,2
node28,node209,4
node19,node127,1
node235,node149,4
node74,node175,2
node225,node205,4
node85,node153,1
node230,node213,1
node166,node140,4
node207,node205,5
node35,node102,3
node194,node113,2
node215,node175,3
node154,node159,4
node118,node250,5
node174,node79,5
node60,node134,4
node22,node1,3
node101,node188,2
node207,node215,5
node39,node226,3
node205,node32,5
node13,node208,4
node40,node141,1
node150,node246,3
node138,node88,2
node57,node130,3
node19,node79,1
node188,node74,4
node200,node15,3
node165,node31,3
node212,node232,1
node140,node45,2
node30,node61,2
node60,node43,5
node244,node231,2
node156,node138,3
node152,node90,5
node94,node67,3
node32,node44,1
node241,node119,5
node29,node250,3
node12,node121,2
node24,node136,1
node103,node65,3
node246,node111,5
node73,node154,4
node226,node96,1
node44,node200,4
node223,node150,3
node121,node234,5
node113,node32,4
node133,node153,5
node62,node75,5
node59,node201,5
node193,node79,3
node83,node169,4
node136,node128,1
node159,node195,2
node191,node11,3
node165,node168,5
node102,node9,1
node188,node45,2
node127,node82,3
node227,node168,5
node43,node28,4
node216,node138,5
node220,node12,4
node58,node210,4
node46,node116,1
node212,node50,2
node136,node184,3
node243,node164,1
node44,node185,4
node141,node111,5
node53,node236,4
node94,node143,2
node133,node27,1
node164,node243,1
node138,node70,5
node118,node189,3
node216,node40,2
node146,node66,2
node28,node125,2
node66,node33,3
node150,node211,4
node5,node114,3
node115,node169,2
node117,node156,2
node214,node140,5
node8,node180,4
node73,node80,4
node126,node86,5
node215,node168,2
node1,node231,4
node55,node198,4
node96,node7,1
node73,node51,4
node66,node215,1
node39,node200,2
node214,node103,2
node52,node10,4
node168,node94,3
node141,node57,3
node163,node198,3
node83,node36,3
node100,node90,1
node101,node210,1
node230,node174,1
node215,node164,5
node200,node18,1
node91,node20,3
node178,node88,2
node148,node185,1
node162,node145,4
node90,node101,4
node152,node65,4
node215,node172,4
node89,node144,5
node167,node103,3
node202,node171,2
node101,node130,5
node179,node10,4
node71,node127,5
node79,node201,2
node67,node103,3
node133,node128,3
node58,node36,5
node129,node114,4
node212,node188,2
node210,node248,2
node177,node71,2
node25,node24,5
node29,node126,3
node98,node194,1
node151,node98,1
node71,node81,4
node22,node150,3
node148,node143,3
node79,node234,3
node195,node8,1
node37,node61,2
node83,node11,3
node75,node184,5
node241,node150,1
node112,node234,5
node216,node20,2
node35,node99,3
node131,node126,2
node202,node139,2
node130,node52,1
node18,node107,4
node39,node242,2
node88,node66,4
node174,node82,5
node105,node241,1
node113,node201,2
node247,node227,1
node109,node249,5
node57,node175,5
node102,node44,1
node150,node29,1
node81,node12,1
node212,node228,2
node47,node151,4
node88,node112,1
node108,node140,3
node193,node102,5
node152,node112,3
node244,node54,4
node249,node232,2
node216,node38,1
node138,node116,5
node177,node98,4
node147,node204,3
node175,node2,2
node21,node230,4
node233,node73,2
node123,node152,3
node185,node96,5
node229,node44,3
node32,node91,3
node179,node61,3
node162,node173,4
node162,node112,3
node21,node26,3
node249,node57,3
node227,node247,5
node235,node176,4
node236,node144,3
node67,node161,5
node138,node239,4
node74,node204,3
node25,node69,2
node204,node196,5
node67,node97,3
node26,node166,5
node159,node139,5
node152,node83,3
node194,node144,4
node72,node75,3
node141,node33,3
node73,node225,4
node228,node247,3
node98,node121,2
node205,node70,5
node87,node161,2
node133,node101,1
node27,node107,1
node135,node143,4
node96,node86,4
node151,node102,3
node110,node137,5
node173,node34,3
node46,node214,3
node89,node13,2
node6,node92,1
node118,node57,3
node97,node96,4
node43,node121,1
node206,node137,4
node181,node183,1
node125,node48,2
node102,node54,4
node86,node240,5
node213,node189,3
node120,node237,5
node152,node21,4
node107,node153,1
node120,node238,4
node14,node74,3
node151,node37,3
node170,node110,1
node242,node94,3
node51,node180,4
node99,node192,2
node83,node52,4
node247,node212,1
node167,node188,3
node237,node223,1
node70,node191,4
node48,node59,5
node124,node117,2
node174,node147,3
node94,node24,2
node209,node73,2
node74,node119,2
node179,node227,2
node126,node87,5
node201,node58,4
node73,node13,4
