from,to,layer
node22,node20,5
node6,node5,2
node6,node29,1
node13,node24,2
node45,node17,5
node18,node26,3
node49,node2,3
node13,node16,1
node43,node37,4
node10,node17,1
node44,node48,4
node33,node34,2
node46,node8,3
node8,node13,3
node33,node36,2
node19,node47,5
node16,node13,5
node39,node43,5
node37,node19,4
node43,node20,2
node32,node31,4
node2,node46,5
node6,node17,5
node2,node4,1
node29,node46,4
node10,node19,2
node46,node32,4
node31,node14,5
node18,node48,4
node40,node22,3
node16,node14,1
node19,node29,3
node39,node44,3
node14,node29,4
node36,node33,4
node11,node3,1
node49,node42,2
node18,node36,1
node18,node16,4
node50,node47,2
node6,node15,1
node49,node14,4
node18,node48,5
node27,node33,1
node4,node40,3
node45,node19,3
node7,node23,1
node8,node17,5
node7,node49,2
node23,node38,2
node34,node24,1
node37,node14,3
node27,node3,5
node25,node50,2
node49,node26,2
node35,node8,4
node27,node38,2
node17,node46,2
node12,node21,4
node39,node36,2
node11,node35,2
node50,node43,3
node6,node46,2
node42,node31,1
node28,node1,1
node23,node36,1
node29,node15,3
node20,node13,5
node26,node50,3
node30,node48,2
node35,node4,2
node6,node8,4
node28,node33,5
node11,node26,5
node1,node32,3
node34,node19,3
node30,node44,4
node45,node42,2
node43,node31,1
node2,node4,3
node4,node45,3
node21,node41,5
node5,node22,5
node34,node20,3
node3,node22,2
node39,node42,1
node37,node10,1
node10,node27,1
node44,node10,3
node42,node32,1
node9,node5,5
node1,node28,1
node10,node46,3
node18,node43,1
node12,node10,5
node10,node49,3
node48,node33,4
node1,node40,4
node48,node46,2
node32,node3,3
node33,node42,5
node7,node42,1
node2,node1,4
node12,node33,4
node42,node12,2
node19,node50,4
node34,node6,2
node8,node31,5
node45,node49,4
node4,node48,2
node11,node21,1
node15,node39,2
node9,node2,5
node22,node3,3
node16,node29,2
node39,node6,1
node38,node3,3
node17,node21,4
node6,node27,2
node18,node7,1
node23,node8,3
node19,node44,2
node1,node49,2
node20,node46,5
node18,node16,1
node9,node50,3
node22,node31,5
node39,node42,2
node33,node17,3
node7,node4,2
node45,node41,5
node13,node44,5
node10,node39,3
node35,node49,2
node24,node11,4
node22,node30,5
node8,node45,5
node10,node12,5
node16,node46,1
node12,node35,5
node3,node16,5
node45,node30,3
node25,node49,1
node46,node1,2
node11,node9,1
node42,node50,5
node41,node25,3
node49,node11,2
node29,node28,5
node29,node20,1
node41,node21,5
node1,node41,2
node46,node47,4
node43,node31,5
node19,node23,1
node22,node29,3
node27,node44,2
node18,node44,5
node44,node43,3
node44,node47,1
node45,node39,5
node24,node45,2
node27,node33,4
node10,node17,3
node23,node35,4
node9,node5,1
node26,node50,2
node36,node12,4
node45,node33,1
node3,node4,4
node26,node22,4
node15,node24,3
node39,node24,4
node34,node13,5
node30,node34,4
node15,node5,1
node29,node16,4
node35,node1,5
node32,node15,4
node6,node10,3
node6,node43,4
node39,node45,5
node9,node42,3
node46,node16,3
node4,node29,2
node20,node1,3
node20,node31,5
node30,node9,2
node25,node3,2
node12,node33,5
node32,node30,3
node5,node20,4
node6,node4,1
node30,node39,5
node33,node48,2
node39,node27,2
node23,node12,5
node50,node33,2
node4,node9,3
node13,node37,3
node37,node48,3
node48,node32,4
node23,node25,2
node18,node22,3
node35,node32,2
node43,node10,1
node30,node6,5
node43,node9,2
node50,node17,5
node46,node23,3
node33,node49,4
node37,node3,2
node17,node40,3
node46,node43,3
node45,node2,1
node12,node20,5
node24,node41,2
node6,node45,5
node17,node22,1
node31,node46,2
node34,node12,4
node6,node44,3
node22,node32,2
node34,node13,3
node37,node27,1
node18,node9,1
node5,node19,4
node15,node28,2
node4,node8,5
node20,node47,5
node4,node28,5
node38,node22,1
node9,node37,5
node21,node9,5
node38,node50,3
node31,node28,3
node46,node8,1
node42,node27,2
node2,node23,5
node9,node35,1
node15,node11,5
node20,node23,2
node17,node28,4
node39,node18,3
node3,node30,4
node38,node35,3
node30,node11,3
node27,node2,4
node37,node41,5
