from,to,layer
node8,node12,1
node1,node20,1
node9,node13,1
node17,node3,1
node2,node3,1
node6,node1,1
node15,node7,1
node4,node2,1
node17,node5,1
node4,node7,1
node16,node19,2
node7,node14,1
node3,node15,1
node3,node2,2
node7,node13,1
node8,node5,1
node2,node18,2
node2,node4,2
node12,node13,2
node6,node5,2
node6,node9,2
node20,node15,1
node9,node15,2
node14,node16,2
node15,node13,2
node13,node11,2
node12,node8,2
node2,node15,1
node10,node7,1
node15,node12,1
node6,node9,1
node20,node3,1
node12,node8,1
node6,node19,1
node16,node2,1
node11,node3,1
node16,node4,2
node16,node18,1
node19,node2,2
node20,node15,2
node5,node11,1
node11,node16,2
node5,node9,2
node1,node17,1
node11,node8,1
node15,node17,1
node7,node17,1
node15,node9,1
node9,node16,1
node12,node4,2
node9,node20,1
node18,node10,2
node16,node10,2
node2,node15,2
node15,node3,2
node6,node16,1
node19,node1,1
node8,node15,1
node4,node7,2
node16,node4,1
node19,node9,1
node18,node3,1
node14,node11,1
node2,node8,2
node11,node19,1
node10,node6,2
node7,node16,2
node1,node18,1
node11,node10,2
node12,node13,1
node13,node7,1
node6,node8,2
node9,node15,1
node4,node13,2
node12,node20,2
node7,node10,2
node20,node9,2
node1,node8,1
node6,node1,2
node5,node16,1
node11,node5,2
node10,node5,1
node5,node7,2
node2,node12,1
node9,node14,2
node19,node11,2
node2,node5,1
node12,node1,1
node2,node3,2
node8,node19,2
node10,node4,1
node15,node4,2
node2,node17,2
node14,node19,1
node13,node9,1
node18,node14,2
node20,node3,2
node14,node10,2
node6,node12,1
