from,to,layer
node36,node56,4
node6,node65,4
node61,node38,2
node5,node27,1
node43,node55,4
node68,node44,2
node3,node34,1
node17,node14,3
node60,node36,3
node43,node36,3
node10,node35,5
node41,node49,5
node30,node72,1
node13,node66,2
node29,node47,3
node49,node45,1
node30,node25,2
node59,node70,5
node37,node10,3
node58,node69,3
node42,node47,1
node56,node40,4
node4,node46,4
node60,node18,3
node49,node3,1
node16,node39,1
node67,node6,1
node24,node48,1
node20,node58,2
node38,node72,4
node24,node52,3
node20,node65,3
node32,node70,1
node22,node47,3
node12,node30,5
node20,node7,2
node25,node13,2
node9,node54,5
node39,node64,1
node18,node19,2
node29,node9,5
node14,node20,5
node69,node36,1
node9,node18,4
node56,node1,2
node60,node41,3
node57,node1,5
node70,node28,3
node36,node27,4
node72,node33,3
node4,node3,2
node75,node70,2
node21,node20,4
node11,node53,4
node33,node12,1
node64,node6,2
node36,node75,3
node27,node43,1
node39,node13,3
node5,node1,2
node19,node43,3
node37,node6,1
node11,node21,3
node6,node3,1
node66,node49,4
node31,node58,1
node3,node69,3
node62,node24,1
node41,node17,3
node28,node56,2
node2,node15,3
node70,node30,2
node32,node8,2
node69,node36,3
node71,node72,2
node34,node40,1
node6,node44,3
node32,node75,3
node25,node8,5
node30,node2,4
node55,node74,3
node12,node23,1
node75,node49,2
node15,node46,4
node6,node65,3
node22,node66,3
node75,node47,5
node32,node38,5
node3,node22,5
node17,node45,2
node3,node12,2
node40,node44,1
node44,node3,1
node42,node54,1
node43,node56,2
node11,node50,3
node25,node12,2
node19,node9,5
node32,node63,2
node27,node11,1
node42,node59,4
node66,node57,4
node8,node3,2
node12,node46,2
node12,node44,1
node62,node24,4
node57,node22,3
node34,node35,5
node19,node7,3
node33,node18,2
node16,node27,5
node6,node34,4
node7,node3,4
node31,node54,2
node66,node43,5
node65,node55,2
node4,node7,2
node11,node17,1
node29,node33,2
node3,node20,1
node35,node56,1
node50,node32,3
node26,node72,1
node65,node58,1
node14,node55,3
node8,node50,3
node46,node1,5
node29,node14,2
node5,node46,4
node64,node15,1
node13,node45,2
node43,node57,3
node28,node58,2
node13,node24,3
node41,node36,4
node75,node56,3
node1,node18,3
node32,node15,5
node72,node51,3
node28,node37,3
node25,node15,5
node65,node20,4
node9,node2,4
node17,node19,3
node41,node32,1
node39,node63,5
node41,node63,4
node34,node65,2
node59,node4,2
node16,node73,3
node15,node62,1
node43,node55,5
node50,node34,1
node51,node39,5
node52,node42,3
node27,node63,3
node19,node58,4
node52,node19,5
node70,node38,3
node52,node15,3
node61,node28,2
node35,node37,2
node17,node41,3
node13,node55,4
node62,node59,3
node23,node43,5
node42,node71,5
node20,node17,3
node68,node45,4
node36,node41,5
node38,node9,1
node68,node52,2
node25,node48,2
node6,node3,5
node75,node5,3
node59,node52,2
node9,node17,5
node68,node32,1
node61,node39,2
node39,node50,3
node32,node29,1
node70,node50,2
node30,node7,4
node74,node39,4
node12,node60,5
node12,node60,1
node46,node59,5
node45,node24,4
node53,node44,1
node61,node45,5
node70,node72,5
node74,node24,2
node19,node10,4
node10,node49,5
node74,node15,4
node20,node62,1
node28,node49,1
node20,node55,5
node14,node56,4
node48,node66,3
node42,node10,2
node11,node63,3
node53,node4,1
node33,node64,3
node46,node35,1
node59,node25,2
node30,node44,5
node4,node3,3
node10,node2,1
node39,node32,1
node29,node34,2
node37,node40,4
node75,node23,4
node71,node46,4
node72,node49,4
node42,node55,3
node65,node14,3
node58,node47,5
node70,node60,2
node50,node60,2
node75,node55,5
node22,node47,1
node23,node58,3
node35,node74,5
node41,node72,3
node20,node68,4
node45,node50,5
node54,node34,5
node46,node59,1
node8,node39,2
node61,node41,4
node56,node67,4
node74,node54,3
node42,node16,3
node5,node54,2
node16,node24,3
node20,node70,3
node6,node34,3
node29,node36,5
node30,node25,3
node15,node50,5
node33,node36,2
node33,node24,2
node26,node56,3
node8,node28,1
node36,node45,4
node14,node68,4
node69,node30,4
node72,node47,5
