from,to,layer
node61,node1,1
node1,node32,2
node62,node59,1
node48,node22,2
node27,node63,2
node4,node57,2
node5,node64,2
node58,node51,2
node27,node55,1
node23,node24,1
node55,node20,2
node1,node72,1
node58,node53,2
node46,node40,1
node74,node60,2
node47,node21,2
node55,node68,1
node51,node74,1
node45,node65,1
node41,node1,2
node5,node14,1
node64,node12,2
node34,node42,2
node25,node58,2
node66,node32,1
node12,node68,1
node52,node35,2
node32,node8,2
node62,node10,1
node1,node56,2
node69,node68,1
node66,node26,1
node1,node33,2
node10,node69,1
node73,node57,2
node15,node36,1
node61,node56,2
node19,node34,2
node16,node9,2
node46,node4,1
node73,node66,1
node3,node42,1
node59,node70,1
node6,node45,2
node50,node5,2
node4,node7,1
node58,node39,1
node13,node74,2
node17,node52,2
node43,node14,2
node1,node54,1
node54,node61,2
node53,node31,2
node19,node28,2
node58,node46,2
node44,node50,1
node70,node5,2
node24,node70,2
node33,node18,2
node31,node71,2
node61,node33,1
node45,node4,1
node4,node24,2
node73,node17,1
node60,node63,1
node42,node69,2
node33,node5,2
node4,node60,1
node4,node6,1
node70,node11,1
node10,node13,1
node60,node21,1
node35,node10,1
node10,node19,1
node11,node53,1
node9,node66,2
node14,node25,1
node16,node1,1
node25,node53,2
node37,node20,2
node68,node71,2
node8,node13,1
node75,node65,1
node48,node38,1
node53,node45,1
node15,node53,2
node75,node36,1
node50,node62,2
node70,node55,2
node74,node17,2
node48,node6,1
node15,node7,1
node7,node20,1
node72,node56,2
node3,node11,1
node43,node20,1
node35,node67,2
node33,node62,2
node75,node21,1
node22,node63,1
node69,node62,2
node53,node39,1
node19,node40,1
node20,node25,2
node40,node69,2
node62,node17,1
node4,node10,1
node37,node9,2
node1,node7,2
node69,node21,1
node39,node54,1
node22,node52,1
node23,node35,1
node49,node40,2
node73,node25,1
node70,node60,2
node50,node23,1
node59,node72,2
node20,node2,2
node34,node53,2
node54,node32,2
node1,node59,2
node51,node42,1
node23,node48,2
node11,node14,1
node27,node49,1
node28,node35,2
node14,node56,1
node63,node61,1
node55,node58,2
node9,node24,1
node34,node25,1
node69,node46,1
node50,node36,1
node36,node64,1
node57,node53,1
node64,node68,2
node75,node26,2
node16,node13,2
node17,node72,1
node14,node7,2
node69,node46,2
node5,node49,1
node65,node26,2
node9,node57,2
node36,node26,1
node4,node61,1
node70,node69,1
node7,node10,2
node48,node18,1
node63,node73,2
node52,node50,1
node44,node35,2
node8,node39,1
node70,node18,1
node61,node1,2
node74,node27,1
node23,node67,2
node38,node15,1
node49,node8,2
node75,node12,1
node43,node57,1
node70,node6,1
node33,node10,1
node50,node60,1
node65,node1,1
node51,node27,1
node10,node40,2
node9,node47,1
node28,node63,1
node3,node11,2
node55,node14,2
node3,node64,1
node28,node56,1
node59,node72,1
node56,node10,2
node56,node46,2
node53,node10,1
node58,node19,2
node2,node55,1
node32,node47,1
node4,node23,2
node65,node31,1
node64,node70,1
node60,node28,2
node10,node59,1
node16,node70,2
node70,node56,1
node30,node75,1
node3,node38,1
node54,node2,1
node17,node46,2
node32,node46,2
node50,node4,2
node47,node32,1
node67,node54,2
node5,node45,2
node54,node42,1
node64,node30,2
node20,node12,2
node32,node11,1
node20,node23,1
node53,node30,2
node37,node15,1
node5,node4,1
node26,node34,2
node49,node46,1
node31,node9,1
node18,node74,1
node9,node21,1
node33,node67,1
node33,node65,1
node71,node26,1
node7,node48,1
node62,node29,2
node3,node32,2
node33,node63,2
node59,node68,2
node4,node14,2
node63,node12,1
node70,node7,2
node20,node30,1
node38,node50,1
node49,node11,2
node24,node42,2
node73,node57,1
node13,node3,2
node63,node49,1
node17,node16,2
node8,node13,2
node1,node36,1
node62,node57,1
node33,node64,2
node62,node48,2
node48,node67,2
node26,node52,1
node31,node14,1
node14,node36,2
node2,node33,2
node20,node13,2
node20,node22,1
node22,node49,1
node42,node51,2
node28,node34,2
node72,node2,1
node39,node47,2
node33,node4,1
node1,node70,2
node61,node57,1
