from,to,layer
node93,node8,1
node113,node30,1
node25,node31,1
node86,node91,1
node116,node92,2
node2,node101,3
node21,node33,2
node92,node72,3
node119,node80,1
node44,node105,3
node81,node115,2
node40,node76,1
node55,node35,3
node101,node115,2
node67,node75,2
node101,node17,1
node19,node77,1
node74,node111,1
node114,node2,1
node12,node122,2
node97,node68,2
node77,node18,1
node93,node44,1
node118,node114,3
node115,node101,3
node32,node105,2
node123,node32,2
node27,node48,2
node41,node16,3
node20,node75,2
node17,node57,2
node73,node45,2
node40,node51,2
node38,node46,1
node41,node82,1
node101,node67,3
node27,node88,2
node72,node40,2
node66,node21,3
node29,node24,1
node109,node22,3
node116,node108,2
node11,node79,3
node82,node26,1
node10,node81,2
node61,node109,3
node10,node35,3
node38,node103,2
node32,node10,2
node80,node23,3
node121,node16,1
node120,node71,2
node55,node117,3
node22,node15,3
node64,node79,1
node111,node109,2
node7,node26,2
node15,node105,3
node89,node77,2
node57,node52,1
node57,node81,3
node73,node42,2
node18,node96,3
node18,node63,3
node23,node3,2
node54,node125,2
node105,node90,1
node33,node114,3
node16,node66,1
node57,node22,1
node29,node125,1
node76,node18,1
node10,node44,3
node56,node108,2
node95,node33,2
node112,node10,1
node95,node12,3
node54,node5,3
node28,node65,1
node44,node2,3
node107,node90,1
node64,node39,2
node74,node104,2
node48,node72,1
node59,node75,3
node107,node46,3
node10,node30,2
node45,node63,3
node71,node122,3
node59,node26,2
node76,node64,1
node124,node68,2
node37,node76,2
node77,node7,1
node86,node102,3
node32,node22,3
node124,node65,3
node82,node34,1
node121,node31,2
node65,node114,2
node44,node30,2
node72,node88,3
node74,node37,1
node24,node95,3
node47,node96,3
node64,node80,2
node27,node15,2
node72,node102,3
node32,node56,3
node9,node65,2
node54,node119,3
node70,node61,2
node6,node67,2
node116,node87,2
node25,node10,2
node37,node79,2
node2,node67,3
node1,node100,2
node113,node52,3
node10,node24,2
node85,node78,2
node1,node56,3
node74,node118,3
node24,node60,2
node52,node67,2
node17,node43,2
node18,node31,3
node121,node120,3
node111,node76,3
node72,node98,2
node48,node57,3
node43,node20,1
node10,node37,2
node49,node117,3
node24,node8,2
node115,node25,2
node78,node41,2
node88,node19,3
node49,node60,1
node98,node46,2
node70,node115,1
node113,node104,1
node79,node124,1
node35,node112,2
node13,node39,2
node11,node70,2
node76,node15,1
node93,node50,2
node62,node7,3
node107,node49,2
node116,node21,1
node5,node6,2
node5,node7,2
node90,node100,3
node49,node36,1
node87,node93,2
node28,node113,3
node8,node104,3
node113,node37,1
node13,node41,2
node39,node62,2
node83,node93,2
node48,node45,1
node85,node60,3
node80,node27,3
node10,node2,2
node54,node44,2
node101,node45,2
node56,node113,3
node108,node105,1
node24,node50,3
node66,node108,2
node116,node25,1
node98,node109,1
node105,node88,2
node98,node59,2
node66,node90,2
node47,node49,1
node48,node103,1
node67,node19,2
node17,node89,2
node25,node1,3
node34,node92,2
node3,node73,3
node96,node5,2
node104,node57,1
node15,node121,1
node1,node102,1
node29,node66,3
node48,node9,3
node104,node8,1
node115,node61,3
node101,node123,1
node5,node68,3
node70,node91,2
node74,node23,3
node68,node106,3
node23,node67,2
node112,node62,3
node47,node57,1
node72,node39,3
node29,node84,3
node79,node21,2
node71,node68,3
node11,node30,2
node25,node42,3
node55,node65,3
node123,node113,3
node8,node98,2
node121,node47,1
node40,node97,2
node6,node67,3
node24,node54,1
node61,node16,3
node59,node32,3
node48,node44,3
node93,node32,1
node108,node122,1
node54,node5,2
node93,node50,3
node93,node18,2
node119,node68,3
node122,node68,2
node7,node92,3
node89,node84,3
node87,node32,2
node71,node5,3
node4,node76,1
node55,node120,1
node32,node66,1
node57,node73,2
node26,node58,2
node3,node18,2
node29,node62,2
node32,node118,2
node89,node87,3
node29,node102,2
node99,node66,3
node60,node101,3
node114,node28,2
node41,node108,3
node58,node76,1
node43,node38,2
node115,node112,1
node17,node114,2
node14,node21,2
node81,node20,2
node74,node124,2
node25,node80,2
