from,to,layer
node63,node114,1
node113,node80,1
node72,node6,1
node84,node72,2
node107,node37,1
node56,node64,1
node122,node104,1
node3,node31,2
node76,node78,1
node125,node1,1
node18,node118,1
node60,node66,1
node124,node46,1
node103,node86,2
node87,node10,2
node6,node18,2
node118,node44,2
node99,node94,1
node73,node28,1
node118,node95,1
node76,node11,1
node1,node80,1
node12,node47,2
node67,node120,1
node45,node116,2
node122,node54,1
node4,node85,1
node121,node63,2
node98,node73,2
node53,node47,1
node14,node88,2
node87,node73,2
node104,node101,2
node125,node97,2
node119,node54,2
node64,node55,2
node41,node45,2
node50,node49,1
node104,node48,1
node108,node96,1
node8,node103,2
node48,node5,2
node42,node123,1
node22,node34,1
node47,node53,2
node113,node41,1
node96,node17,1
node11,node91,1
node3,node120,1
node118,node23,1
node4,node94,1
node110,node58,2
node89,node20,1
node58,node54,2
node14,node76,1
node54,node17,2
node54,node17,1
node57,node19,1
node9,node82,1
node83,node75,1
node36,node90,1
node87,node108,2
node84,node11,2
node23,node7,2
node92,node37,1
node81,node121,2
node114,node64,1
node110,node82,2
node46,node32,2
node69,node94,2
node85,node100,2
node29,node103,2
node37,node21,1
node121,node49,1
node79,node37,1
node49,node77,2
node119,node97,2
node116,node62,1
node112,node103,2
node72,node47,2
node37,node117,1
node23,node98,2
node40,node44,2
node72,node112,2
node6,node88,1
node49,node113,2
node32,node72,2
node23,node86,2
node34,node103,2
node111,node10,1
node106,node52,1
node119,node68,2
node93,node109,1
node64,node10,2
node34,node78,2
node28,node76,2
node28,node109,2
node93,node85,2
node111,node116,1
node70,node76,2
node52,node21,1
node70,node113,1
node42,node43,1
node87,node35,2
node19,node121,2
node22,node42,1
node120,node85,1
node26,node41,2
node42,node35,1
node3,node113,1
node25,node40,2
node47,node67,2
node18,node21,1
node65,node50,1
node111,node18,2
node43,node56,1
node7,node107,2
node107,node28,2
node47,node68,1
node77,node99,1
node2,node26,2
node36,node119,1
node57,node118,2
node116,node107,1
node10,node87,1
node29,node10,2
node74,node33,1
node2,node1,2
node20,node39,1
node110,node50,1
node110,node40,2
node85,node27,2
node103,node63,1
node19,node119,2
node23,node5,2
node125,node61,2
node55,node121,2
node91,node101,1
node123,node13,2
node22,node28,1
node70,node107,2
node75,node109,2
node59,node24,2
node78,node44,2
node4,node17,1
node66,node17,1
node113,node86,1
node99,node111,1
node56,node50,2
node85,node96,1
node31,node18,1
node43,node61,2
node115,node79,1
node36,node30,1
node7,node71,2
node106,node109,2
node57,node7,2
node66,node119,2
node20,node69,2
node36,node40,2
node51,node11,2
node82,node91,2
node7,node105,2
node80,node67,2
node105,node7,1
node50,node85,2
node93,node15,1
node105,node23,2
node3,node27,2
node91,node107,1
node106,node100,2
node37,node77,2
node86,node27,1
node109,node88,2
node53,node123,2
node86,node21,1
node74,node37,1
node114,node13,1
node10,node14,2
node15,node10,1
node91,node65,1
node14,node70,2
node31,node86,1
node58,node42,1
node33,node36,1
node38,node9,2
node45,node42,2
node124,node73,1
node20,node41,1
node9,node112,2
node63,node87,1
node51,node54,2
node78,node67,1
node108,node104,1
node42,node17,1
node84,node81,1
node42,node93,2
node103,node105,2
node30,node43,1
node79,node11,2
node63,node51,1
node83,node15,2
node118,node76,2
node44,node28,2
node43,node15,2
node68,node77,1
node119,node71,2
node55,node65,1
node13,node31,1
node90,node58,2
node33,node31,2
node89,node109,2
node113,node83,1
node123,node108,1
node72,node39,2
node55,node3,1
node108,node48,1
node26,node108,2
node70,node34,2
node122,node89,2
node62,node111,1
node79,node91,1
node121,node18,2
node79,node26,2
node67,node98,2
node98,node40,2
node51,node37,1
node50,node112,2
node65,node77,1
node77,node1,1
node42,node34,1
node65,node113,2
node60,node14,1
node79,node30,2
node120,node95,1
node107,node83,2
node101,node45,1
node77,node64,2
node18,node107,2
node122,node3,2
node7,node68,1
node31,node28,2
node78,node122,1
node102,node48,2
node14,node1,2
node81,node103,1
node47,node25,1
node95,node10,1
node41,node30,2
