from,to,layer
node32,node2,1
node52,node36,1
node2,node41,2
node2,node55,1
node10,node38,3
node40,node20,2
node25,node66,1
node33,node2,1
node42,node27,2
node51,node52,2
node57,node19,2
node22,node71,2
node26,node34,3
node13,node59,2
node22,node73,2
node28,node16,2
node15,node53,1
node12,node18,1
node10,node69,1
node43,node70,2
node19,node59,2
node25,node64,3
node23,node1,2
node4,node7,3
node50,node12,3
node39,node70,3
node7,node17,1
node74,node54,1
node14,node61,2
node5,node42,3
node4,node52,1
node62,node47,1
node14,node1,2
node25,node34,1
node43,node35,3
node41,node5,1
node1,node17,2
node13,node65,3
node52,node9,3
node74,node28,1
node42,node34,2
node19,node39,2
node45,node67,2
node21,node11,1
node69,node48,3
node71,node43,2
node57,node33,3
node60,node17,3
node23,node9,2
node48,node50,3
node6,node75,3
node41,node11,1
node39,node66,3
node21,node52,3
node2,node30,1
node12,node14,2
node72,node26,1
node50,node4,2
node60,node67,2
node47,node2,1
node16,node55,2
node24,node8,2
node75,node40,3
node45,node17,3
node15,node48,1
node47,node58,2
node10,node12,3
node59,node1,3
node33,node19,3
node14,node38,1
node42,node65,1
node48,node28,3
node12,node15,2
node31,node47,1
node23,node42,3
node49,node41,3
node34,node72,2
node64,node25,2
node19,node24,1
node14,node66,2
node13,node15,1
node36,node5,1
node17,node35,3
node18,node37,1
node17,node59,2
node45,node17,2
node2,node49,1
node20,node18,2
node65,node22,1
node37,node22,3
node42,node66,3
node40,node43,1
node67,node41,1
node20,node56,2
node57,node52,3
node66,node12,1
node49,node62,2
node52,node55,3
node36,node65,2
node24,node4,2
node18,node69,3
node74,node29,2
node28,node5,1
node51,node1,3
node52,node18,1
node2,node74,3
node13,node73,1
node29,node53,3
node35,node48,3
node39,node4,2
node42,node28,1
node2,node44,1
node51,node27,3
node15,node36,2
node8,node9,3
node44,node67,2
node52,node59,2
node20,node26,2
node15,node14,2
node45,node16,1
node1,node13,2
node54,node10,1
node19,node41,1
node36,node60,3
node74,node72,1
node57,node32,1
node17,node75,1
node60,node39,3
node75,node45,3
node50,node69,2
node15,node57,2
node32,node23,1
node44,node42,3
node53,node33,2
node48,node38,3
node69,node41,2
node18,node16,3
node75,node54,2
node58,node54,1
node27,node40,3
node61,node62,1
node13,node43,2
node54,node15,1
node64,node31,3
node18,node41,1
node32,node6,2
node66,node74,1
node58,node42,3
node23,node50,3
node40,node1,2
node73,node43,2
node14,node54,1
node16,node54,2
node63,node18,3
node35,node48,1
node21,node35,1
node69,node26,1
node61,node48,2
node68,node11,3
node8,node38,3
node23,node16,1
node53,node57,3
node52,node43,3
node30,node72,3
node32,node11,1
node32,node74,3
node48,node5,2
node62,node14,3
node26,node30,2
node75,node63,2
node48,node44,2
node36,node39,3
node11,node62,1
node3,node54,1
node34,node14,3
node32,node38,2
node2,node55,2
node27,node52,1
node68,node27,3
node19,node31,1
node11,node41,3
node21,node30,3
node47,node22,3
node7,node6,3
node42,node24,2
node58,node74,3
node48,node4,3
node49,node14,2
node62,node21,1
node43,node57,1
node41,node43,3
node55,node59,1
node57,node65,1
node63,node73,3
node50,node31,1
node48,node42,2
node2,node72,1
node37,node2,1
node7,node57,2
node44,node24,1
node35,node51,1
node27,node48,2
node59,node50,1
node62,node66,1
node6,node39,3
node31,node42,2
node9,node30,1
node45,node19,3
node10,node65,1
node59,node62,3
node30,node27,3
node72,node15,2
node49,node13,2
node22,node14,3
node1,node52,2
node39,node56,1
node12,node62,2
node54,node36,2
node31,node51,3
node17,node13,2
node9,node30,2
node1,node13,3
node59,node72,1
node61,node5,3
node66,node73,2
node14,node25,2
node24,node11,1
node24,node26,3
node19,node67,1
node24,node75,3
node21,node57,2
node2,node65,2
node35,node75,2
node39,node67,3
node30,node52,3
node66,node63,2
node64,node13,2
node22,node74,3
node68,node72,1
node7,node50,2
node12,node17,3
node61,node60,3
node55,node61,1
node67,node41,3
node45,node10,2
node25,node31,2
node39,node41,1
node5,node13,3
node11,node29,3
