from,to,layer
node3,node6,2
node6,node1,1
node19,node17,1
node4,node2,2
node3,node19,2
node16,node17,2
node15,node12,1
node11,node1,2
node7,node15,1
node5,node14,2
node18,node9,2
node16,node17,1
node4,node2,1
node20,node11,2
node20,node6,1
node5,node11,1
node7,node6,2
node6,node7,2
node17,node11,1
node16,node5,2
node10,node16,1
node2,node14,2
node2,node1,1
node13,node5,2
node16,node2,2
node5,node14,1
node7,node13,2
node7,node12,1
node17,node12,1
node13,node2,1
node2,node12,1
node11,node9,1
node11,node15,2
node10,node11,1
node18,node12,1
node14,node16,1
node20,node5,2
node15,node4,2
node10,node13,1
node16,node5,1
node5,node15,2
node20,node4,2
node7,node13,1
node18,node7,2
node6,node12,2
node10,node12,1
node2,node1,2
node20,node18,2
node12,node1,1
node17,node1,1
node2,node8,1
node6,node20,1
node9,node4,1
node8,node16,1
node1,node3,2
node17,node8,1
node10,node16,2
node7,node17,2
node1,node6,1
node4,node13,1
node14,node17,1
node7,node19,2
node8,node2,2
node10,node2,2
node7,node18,2
node17,node15,2
node7,node2,2
node17,node5,1
node9,node14,2
node20,node8,1
node17,node14,2
node12,node4,1
node13,node6,1
node11,node9,2
node16,node4,2
node3,node15,1
node10,node5,2
node14,node20,2
node19,node1,2
node9,node15,1
node19,node17,2
node16,node15,2
node7,node4,2
node11,node3,1
node1,node11,1
node19,node18,2
node19,node4,1
node19,node18,1
node10,node15,1
node9,node5,2
node17,node9,2
node4,node13,2
node16,node10,1
node8,node2,1
node5,node19,2
node13,node7,1
node19,node13,1
node19,node14,2
node20,node10,1
