from,to,layer
node29,node3,1
node29,node6,1
node25,node20,1
node3,node26,1
node24,node4,1
node22,node25,1
node17,node5,2
node6,node19,2
node22,node28,1
node29,node24,1
node18,node7,1
node19,node20,2
node3,node20,2
node29,node22,2
node30,node13,2
node25,node11,2
node6,node26,1
node3,node1,2
node3,node1,1
node24,node5,2
node22,node23,2
node28,node8,1
node21,node12,1
node29,node10,2
node2,node16,1
node2,node28,2
node21,node8,2
node10,node6,1
node15,node28,2
node25,node1,2
node16,node5,1
node14,node12,2
node1,node25,1
node27,node11,1
node15,node13,1
node5,node12,1
node11,node5,2
node25,node24,2
node16,node30,1
node26,node8,2
node19,node22,1
node17,node20,2
node9,node7,2
node11,node14,2
node6,node25,2
node13,node23,1
node27,node25,1
node26,node23,2
node26,node5,2
node3,node17,1
node11,node9,2
node4,node8,1
node15,node29,1
node17,node4,1
node26,node28,1
node23,node18,2
node25,node21,2
node28,node13,2
node25,node24,1
node28,node10,1
node23,node15,1
node27,node21,2
node2,node19,1
node9,node23,2
node19,node13,1
node8,node12,1
node20,node30,2
node25,node9,2
node25,node10,2
node26,node20,2
node1,node11,1
node5,node14,1
node24,node2,1
node3,node14,1
node26,node8,1
node17,node15,1
node25,node13,1
node11,node9,1
node14,node3,2
node20,node14,2
node22,node10,2
node30,node17,2
node13,node28,1
node11,node2,1
node17,node7,1
node30,node4,2
node4,node23,1
node9,node20,2
node18,node4,1
node13,node7,2
node27,node3,2
node21,node5,1
node28,node19,2
node23,node20,1
node30,node19,2
node20,node5,2
node17,node20,1
node22,node26,1
node13,node30,1
