from,to,layer
node17,node67,1
node14,node47,2
node5,node60,3
node39,node36,2
node17,node41,1
node14,node64,1
node35,node63,2
node75,node6,2
node15,node69,1
node11,node45,1
node53,node41,2
node65,node59,2
node28,node15,3
node57,node66,2
node40,node73,3
node2,node62,2
node27,node35,2
node64,node34,2
node19,node26,2
node32,node65,3
node36,node12,2
node5,node70,1
node74,node48,3
node55,node68,2
node43,node23,2
node32,node68,3
node44,node73,2
node74,node7,3
node35,node12,1
node48,node52,1
node41,node28,3
node63,node53,2
node8,node31,1
node16,node28,2
node5,node47,2
node27,node40,1
node58,node32,2
node4,node25,1
node28,node72,1
node75,node8,1
node20,node25,2
node12,node23,3
node16,node23,2
node49,node67,2
node66,node56,2
node12,node60,3
node48,node20,2
node74,node8,1
node50,node63,2
node10,node56,3
node20,node65,2
node48,node49,2
node7,node51,3
node4,node12,2
node15,node50,2
node26,node50,3
node27,node55,2
node10,node28,2
node64,node39,2
node60,node59,2
node17,node12,3
node43,node33,3
node29,node23,1
node40,node42,1
node11,node67,3
node10,node2,3
node24,node7,2
node39,node38,1
node40,node41,3
node20,node7,1
node57,node13,3
node22,node61,2
node15,node34,2
node52,node13,1
node23,node63,3
node45,node41,3
node8,node41,3
node30,node7,1
node11,node30,3
node65,node48,3
node10,node3,1
node69,node10,3
node52,node14,2
node41,node16,1
node33,node66,3
node30,node27,1
node10,node65,2
node68,node39,2
node19,node8,2
node73,node8,2
node52,node57,2
node44,node46,1
node3,node68,3
node14,node37,2
node34,node30,2
node44,node25,2
node40,node42,2
node44,node28,3
node51,node58,1
node68,node60,2
node8,node31,2
node62,node24,2
node12,node53,3
node67,node39,2
node27,node8,2
node1,node68,1
node24,node23,2
node3,node12,3
node64,node4,2
node15,node43,2
node59,node53,1
node74,node22,1
node62,node61,3
node60,node54,1
node8,node13,1
node30,node50,3
node9,node74,1
node68,node70,3
node74,node27,2
node35,node48,2
node41,node24,3
node49,node42,2
node2,node62,3
node54,node58,1
node10,node37,3
node19,node65,2
node34,node48,3
node23,node3,3
node74,node21,3
node43,node67,1
node36,node8,2
node11,node5,2
node18,node62,2
node61,node23,3
node3,node73,2
node62,node61,1
node23,node68,2
node21,node38,2
node69,node4,2
node32,node71,1
node69,node67,3
node22,node38,3
node68,node67,3
node10,node54,1
node68,node45,1
node20,node54,2
node22,node38,2
node47,node48,2
node1,node58,2
node33,node3,2
node69,node8,1
node35,node15,1
node25,node9,1
node12,node46,1
node22,node32,2
node42,node67,2
node72,node53,3
node58,node37,3
node16,node59,3
node52,node13,2
node32,node70,2
node71,node32,3
node44,node34,1
node5,node6,2
node70,node69,2
node37,node68,2
node45,node72,2
node27,node52,1
node63,node71,2
node17,node50,2
node43,node75,3
node27,node12,3
node44,node71,2
node48,node53,3
node1,node51,2
node62,node12,3
node35,node22,3
node35,node45,1
node62,node44,2
node16,node73,3
node60,node28,1
node8,node72,3
node47,node21,1
node60,node66,2
node47,node15,2
node64,node26,2
node54,node34,3
node28,node6,1
node6,node63,2
node6,node51,2
node46,node43,2
node47,node59,2
node60,node13,1
node9,node19,3
node37,node33,2
node2,node24,3
node15,node60,3
node11,node59,2
node19,node73,1
node14,node70,2
node39,node52,2
node6,node48,1
node52,node25,3
node39,node12,2
node12,node11,3
node35,node33,3
node33,node27,2
node61,node21,2
node57,node53,1
node6,node42,3
node48,node62,3
node26,node11,2
node72,node33,2
node11,node54,2
node8,node66,1
node40,node3,2
node33,node22,3
node47,node64,2
node11,node1,3
node71,node50,1
node70,node26,3
node2,node39,2
node73,node31,3
node47,node73,1
node45,node9,3
node25,node44,3
node29,node67,2
node59,node54,1
node37,node63,2
node13,node68,1
node60,node3,3
node27,node64,1
node9,node20,2
node70,node38,3
node54,node74,2
node58,node55,1
node29,node65,3
node70,node24,3
node17,node75,1
node52,node15,2
node57,node25,3
node74,node45,2
node39,node19,2
node60,node37,3
node59,node53,3
node63,node54,3
node30,node75,1
node46,node57,2
node51,node45,2
